id	text	character_map	tags	gloss	phonology_initial	phonology_final	phonology_tone	glyph_comment	pron_comment	expl_comment	note	is_published	updated_time	created_time
xcdqvwutbes	病痢											1	2025-08-18 22:59:08	2025-05-16 16:57:45
xbry8mu8a84	老病											1	2025-08-18 22:59:08	2025-05-16 16:57:45
xq6fzyjvg88	塗藥											1	2025-08-18 22:59:08	2025-05-16 16:57:44
xefqp934h9k	受風											1	2025-08-18 22:59:08	2025-05-16 16:57:45
xxb4qq98qaq	風波											1	2025-08-18 22:59:08	2025-05-16 16:57:45
xsknee3bmue	痧疾											1	2025-08-18 22:59:08	2025-05-16 16:57:45
xfq5f76endd	積去											1	2025-08-18 22:59:08	2025-05-16 16:57:46
xwqju3rq5es	滾肚痧											1	2025-08-18 22:59:08	2025-05-16 16:57:46
xv5s78szs6q	氣㾥											1	2025-08-18 22:59:08	2025-05-16 16:57:46
xb5r3rd8yv7	眩車											1	2025-08-18 22:59:08	2025-05-16 16:57:46
xvb69nhk5c4	沰腸											1	2025-08-18 22:59:08	2025-05-16 16:57:46
xgkk8es9kuq	發瘟											1	2025-08-18 22:59:08	2025-05-16 16:57:46
xpjfye46632	出麻											1	2025-08-18 22:59:08	2025-05-16 16:57:46
xvaun9utj2n	種珠											1	2025-08-18 22:59:08	2025-05-16 16:57:46
xvmh4p6v75m	盲腸炎											1	2025-08-18 22:59:08	2025-05-16 16:57:46
x9y4a3pm3pw	紅尿											1	2025-08-18 22:59:08	2025-05-16 16:57:46
xkesczja5ar	褪輪											1	2025-08-18 22:59:08	2025-05-16 16:57:47
x8754rcw56c	青垢											1	2025-08-18 22:59:08	2025-05-16 16:57:47
x9v7xmau53a	做膿											1	2025-08-18 22:59:08	2025-05-16 16:57:47
x95r42k2eqr	結疕											1	2025-08-18 22:59:08	2025-05-16 16:57:47
xf3zthyhuvm	疤痕											1	2025-08-18 22:59:08	2025-05-16 16:57:47
xc4thddckuf	生癧											1	2025-08-18 22:59:08	2025-05-16 16:57:47
xbgpq27z28f	包袱疿											1	2025-08-18 22:59:08	2025-05-16 16:57:47
x3ngd247m9t	病腿											1	2025-08-18 22:59:08	2025-05-16 16:57:47
xtxgn936pnr	鵝掌風											1	2025-08-18 22:59:08	2025-05-16 16:57:47
xggfj2cbygf	老鼠趼											1	2025-08-18 22:59:08	2025-05-16 16:57:47
xqdf2dcu2s7	搦牙齒蟲											1	2025-08-18 22:59:08	2025-05-16 16:57:47
x6gw9g25x6t	驚光											1	2025-08-18 22:59:08	2025-05-16 16:57:47
x9njp9vx4db	驚風											1	2025-08-18 22:59:08	2025-05-16 16:57:48
x7qe6jw4xhf	骹風											1	2025-08-18 22:59:08	2025-05-16 16:57:48
xerrxqnxaf7	長短骹											1	2025-08-18 22:59:08	2025-05-16 16:57:48
xdkqk5q2rzp	耳聾											1	2025-08-18 22:59:08	2025-05-16 16:57:48
xfjah3x2aam	癲形癲狀											1	2025-08-18 22:59:08	2025-05-16 16:57:48
xcnk8w4j2wa	鼻野靈											1	2025-09-22 16:40:31	2025-05-16 16:57:40
x7mgw3btshs	瘌鉋											1	2025-08-18 22:59:08	2025-05-16 16:57:48
xe9fsbnnpqs	依缺											1	2025-08-18 22:59:08	2025-05-16 16:57:48
xx4nvefvtsw	缺哥											1	2025-08-18 22:59:08	2025-05-16 16:57:48
xt54nn96r9b	欹頭											1	2025-08-18 22:59:08	2025-05-16 16:57:48
xn7yx97mn3g	獨眼龍											1	2025-08-18 22:59:08	2025-05-16 16:57:49
x95g44d65k5	熏油											1	2025-08-18 22:59:08	2025-05-16 16:57:58
xz2dm5bj6mw	歞馬											1	2026-01-31 13:14:49	2025-05-16 16:57:48
xpkgu2sdfwe	旗杆											1	2025-08-18 22:59:08	2025-05-16 16:57:49
xjumtnqh4r8	綑身襖											1	2025-08-18 22:59:08	2025-05-16 16:57:49
xphsmgnrk5y	大衣											1	2025-08-18 22:59:08	2025-05-16 16:57:49
x7pdh6bfjge	汗衫											1	2025-08-18 22:59:08	2025-05-16 16:57:49
xg6aempw8cy	外套											1	2025-08-18 22:59:08	2025-05-16 16:57:49
xgb8cppgreb	汗𧜛											1	2025-08-18 22:59:08	2025-05-16 16:57:49
xvh564mbppr	大䙎											1	2025-08-18 22:59:08	2025-05-16 16:57:50
xekm9jvudud	領頭											1	2025-08-18 22:59:08	2025-05-16 16:57:50
x9neqy8y7qp	連邊											1	2025-08-18 22:59:08	2025-05-16 16:57:50
x267537wm9w	洋青											1	2025-08-18 22:59:08	2025-05-16 16:57:50
xx59vmsdxzz	半長褲											1	2025-08-18 22:59:08	2025-05-16 16:57:50
xk4wevm82ku	褲長蒂											1	2025-08-18 22:59:08	2025-05-16 16:57:50
xfzcuzs84qd	密斗											1	2025-08-18 22:59:08	2025-05-16 16:57:50
xcvtbj73ktt	褲骹											1	2025-08-18 22:59:08	2025-05-16 16:57:50
xt3gc76d3jt	領頂扣											1	2025-08-18 22:59:08	2025-05-16 16:57:50
xcg69bmt3ct	鞋靸											1	2025-08-18 22:59:08	2025-05-16 16:57:50
xshtjhsad3s	圓口鞋			老大爺的布鞋								1	2025-08-18 22:59:08	2025-05-16 16:57:50
xf4xsfbxuma	柴屐											1	2025-08-18 22:59:08	2025-05-16 16:57:51
xg9xjauf2qn	鞋鼻											1	2025-08-18 22:59:08	2025-05-16 16:57:51
xhgbh2we47k	短槓											1	2025-08-18 22:59:08	2025-05-16 16:57:51
xk5nwkmcuww	昭君套											1	2025-08-18 22:59:08	2025-05-16 16:57:51
xnr4a2dst5v	小帽											1	2025-08-18 22:59:08	2025-05-16 16:57:51
xsvdjstddv3	草笠											1	2025-08-18 22:59:08	2025-05-16 16:57:51
xs7s8c73upf	扁裨*											1	2025-08-18 22:59:08	2025-05-16 16:57:51
xvf8e6ugjyd	金鏈											1	2025-08-18 22:59:08	2025-05-16 16:57:51
xnakyxj74m3	骨簪											1	2025-08-18 22:59:08	2025-05-16 16:57:51
x99emkv3e9f	耳墜											1	2025-08-18 22:59:08	2025-05-16 16:57:51
x89b5szzdmc	美人柴											1	2025-08-18 22:59:08	2025-05-16 16:57:51
x3cbvt53bcg	肚袋											1	2025-08-18 22:59:08	2025-05-16 16:57:51
xsvkakahd7t	抱裙											1	2025-08-18 22:59:08	2025-05-16 16:57:52
xjc6qsew53y	風鏡											1	2025-08-18 22:59:08	2025-05-16 16:57:52
xs6tkcng65h	風衣											1	2025-08-18 22:59:08	2025-05-16 16:57:52
xrs3vh4ypjv	絨布											1	2025-08-18 22:59:08	2025-05-16 16:57:52
xqdj4qayw9b	布坯											1	2025-08-18 22:59:08	2025-05-16 16:57:52
x9enadwjrdy	糙纃											1	2025-08-18 22:59:08	2025-05-16 16:57:52
xbkkv5dyvab	麻稿											1	2025-08-18 22:59:08	2025-05-16 16:57:52
x9gr6enaf3h	食點心囝											1	2025-08-18 22:59:08	2025-05-16 16:57:53
xqspnqwcpuv	臭焦											1	2025-08-18 22:59:08	2025-05-16 16:57:53
xk7fkdumnaf	乳皮											1	2025-08-18 22:59:08	2025-05-16 16:57:53
x682d3yrjvr	飯汁											1	2025-08-18 22:59:08	2025-05-16 16:57:53
xzxyt7tdymw	長飯											1	2025-08-18 22:59:08	2025-05-16 16:57:53
xfdcweu9qe9	飯巴											1	2025-08-18 22:59:08	2025-05-16 16:57:53
x6qgcmqnh35	炒米											1	2025-08-18 22:59:08	2025-05-16 16:57:53
xkcc4re5xcj	中秋餅	[2789, 23039, 633]										1	2025-11-02 01:07:57	2025-05-16 16:57:55
x6xg7ujtyxt	牛頭粽											1	2025-08-18 22:59:08	2025-05-16 16:57:53
xgj8uuskjj8	老鼠囝											1	2025-08-18 22:59:08	2025-05-16 16:57:53
xpdqqx8hd42	白粿											1	2025-08-18 22:59:08	2025-05-16 16:57:54
x5xe3e3jkmd	清湯麵											1	2025-08-18 22:59:08	2025-05-16 16:57:54
x8he2upf2ad	菜包											1	2025-08-18 22:59:08	2025-05-16 16:57:54
xud3pjjeddf	蝦乾餅											1	2025-08-18 22:59:08	2025-05-16 16:57:54
x8b7hz9frgs	福清餅											1	2025-08-18 22:59:08	2025-05-16 16:57:54
x3rqjavnpru	馬耳											1	2025-08-18 22:59:08	2025-05-16 16:57:54
xvkyp4p2z3z	荷葉包											1	2025-08-18 22:59:08	2025-05-16 16:57:54
xg2mgxet8j6	卵糕											1	2025-08-18 22:59:08	2025-05-16 16:57:54
xmnmv4kmjn9	嫩餅店											1	2025-08-18 22:59:08	2025-05-16 16:57:55
xv4fzrbgqxg	鼎邊糊											1	2025-12-31 21:14:43	2025-05-16 16:57:53
xsjnq5varqg	肉片											1	2025-08-18 22:59:08	2025-05-16 16:57:55
x8ty7gudbcn	肉絨											1	2025-08-18 22:59:08	2025-05-16 16:57:55
xjpbe98zjsz	骹筋											1	2025-08-18 22:59:08	2025-05-16 16:57:55
x64ay4kbdjq	豬空											1	2025-08-18 22:59:08	2025-05-16 16:57:55
xbbbjwj9e5q	肥座											1	2025-08-18 22:59:08	2025-05-16 16:57:55
xzp25uev5tx	牛胮肚											1	2025-08-18 22:59:08	2025-05-16 16:57:55
x8njaxp3hjp	牛腸馬肚											1	2025-08-18 22:59:08	2025-05-16 16:57:55
x7c2jfy5fyd	烰卵包											1	2025-08-18 22:59:08	2025-05-16 16:57:55
xbwksuhbk8a	太平											1	2025-08-18 22:59:08	2025-05-16 16:57:56
xfgxbvqtpn4	香腸											1	2025-08-18 22:59:08	2025-05-16 16:57:56
xdrdn3r84e4	凝軟											1	2025-08-18 22:59:08	2025-05-16 16:57:56
xupmug87gns	全家福											1	2025-08-18 22:59:08	2025-05-16 16:57:56
xdts2avkqgz	框心											1	2025-08-18 22:59:08	2025-05-16 16:57:56
xjew5ajuvrg	醬⿱艹越											1	2025-08-18 22:59:08	2025-05-16 16:57:56
x58bcxzfyu4	豬喙											1	2025-08-18 22:59:08	2025-05-16 16:57:55
xcs5ww4a6e6	豆腐皮											1	2025-08-18 22:59:08	2025-05-16 16:57:56
xhnncc3ahry	油板											1	2025-08-18 22:59:08	2025-05-16 16:57:57
xzgewwdxh3z	鹽精											1	2025-08-18 22:59:08	2025-05-16 16:57:57
xkcaj9rr6sa	豉油	[9367, 5652]										1	2025-09-05 21:40:58	2025-05-16 16:57:57
xbn8fkx3ubm	料酒											1	2025-08-18 22:59:08	2025-05-16 16:57:57
xkx8bk526es	糖板											1	2025-08-18 22:59:08	2025-05-16 16:57:57
xst6uubfxf2	花生軋											1	2025-08-18 22:59:08	2025-05-16 16:57:57
xc6y6vprd6c	八角											1	2025-08-18 22:59:08	2025-05-16 16:57:57
xqbuck647sh	糟菜											1	2025-08-18 22:59:08	2025-05-16 16:57:58
xj8fq9hrffp	厚熏											1	2025-08-18 22:59:08	2025-05-16 16:57:58
xyprw4vnphp	熟熏											1	2025-08-18 22:59:08	2025-05-16 16:57:58
xzwbfx98tr3	鴉片鬼											1	2025-08-18 22:59:08	2025-05-16 16:57:58
xuufqppgfu9	鴉片拳頭嗜											1	2025-08-18 22:59:08	2025-05-16 16:57:58
x6kyzkpt4zj	熏膏											1	2025-08-18 22:59:09	2025-05-16 16:57:58
xqtnwnn3ccx	菜肉餅									口語也說「蔥肉餅」「炒肉餅」。		1	2025-10-03 19:20:34	2025-05-16 16:57:53
x4zdf3egjx6	無衣食											1	2026-04-07 22:48:06	2025-05-16 16:58:06
xbdy8nb7z6j	工夫茶											1	2025-08-18 22:59:09	2025-05-16 16:57:58
x4k3ev5pujb	高粱											1	2025-08-18 22:59:09	2025-05-16 16:57:58
x8kpbhsb4zk	酒源											1	2025-08-18 22:59:09	2025-05-16 16:57:58
xvke2e49mhc	酒包											1	2025-08-18 22:59:09	2025-05-16 16:57:59
xa7mptmantt	講親											1	2025-08-18 22:59:09	2025-05-16 16:57:59
xqtdzyqq7zk	訂婚											1	2025-08-18 22:59:09	2025-05-16 16:57:59
xw88tfhbr66	擇日子											1	2025-08-18 22:59:09	2025-05-16 16:57:59
x44fvv3yjc7	喜金											1	2025-08-18 22:59:09	2025-05-16 16:57:59
x2y4tdh4mxy	見佽											1	2025-08-18 22:59:09	2025-05-16 16:57:59
xvz28tmb9qp	接佽											1	2025-08-18 22:59:09	2025-05-16 16:57:59
xzfdcyf9r9q	圓房											1	2025-08-18 22:59:09	2025-05-16 16:58:00
xach49js4z9	拋轎											1	2025-08-18 22:59:09	2025-05-16 16:58:00
xg5dyudr283	蟒裙蟒襖											1	2025-08-18 22:59:09	2025-05-16 16:58:00
xkuxh7b4pch	試鼎											1	2025-08-18 22:59:09	2025-05-16 16:58:00
xjpvsqthr8v	從嫁辦			有陪嫁丫頭的嫁妝								1	2025-08-18 22:59:09	2025-05-16 16:58:00
xse6zekf6at	回門酒											1	2025-08-18 22:59:09	2025-05-16 16:58:00
xqwtb34pq8c	轉外家											1	2025-08-18 22:59:09	2025-05-16 16:58:00
xte2tthubrk	守寡											1	2025-08-18 22:59:09	2025-05-16 16:58:00
xzxzckxhxj8	帶身喜											1	2025-08-18 22:59:09	2025-05-16 16:58:00
xfnq3bzymah	卜養了											1	2025-08-18 22:59:09	2025-05-16 16:58:00
xzf3rwxshby	產難											1	2025-08-18 22:59:09	2025-05-16 16:58:01
xn8q76btb7p	胎毒											1	2025-08-18 22:59:09	2025-05-16 16:58:01
xgf37h8hcj8	月利											1	2025-08-18 22:59:09	2025-05-16 16:58:01
xrhnedhjfdk	晬上											1	2025-08-18 22:59:09	2025-05-16 16:58:01
xq3k7xa8w7h	拍落身											1	2025-08-18 22:59:09	2025-05-16 16:58:01
xmxbruafbqy	飽乳											1	2025-08-18 22:59:09	2025-05-16 16:58:01
x7ugdrg7n7a	生日											1	2025-08-18 22:59:09	2025-05-16 16:58:01
xpu8jetwtvg	拜壽											1	2025-08-18 22:59:09	2025-05-16 16:58:01
x78vd3hnhc8	禮儀											1	2025-08-18 22:59:09	2025-05-16 16:58:01
xjtd46aevbe	堯街											1	2025-08-18 22:59:09	2025-05-16 16:58:01
xu2fs83wsd7	過去											1	2025-08-18 22:59:09	2025-05-16 16:58:02
xv4mkhv5sxs	去外媽食齋											1	2025-08-18 22:59:09	2025-05-16 16:58:02
x2be7xfqjrf	過後紙											1	2025-08-18 22:59:09	2025-05-16 16:58:02
x3unptjn92x	去厝											1	2025-08-18 22:59:09	2025-05-16 16:58:02
xzdgsc5memb	拔直											1	2025-08-18 22:59:09	2025-05-16 16:58:02
xs5qbjuhpxk	靈牀											1	2025-08-18 22:59:09	2025-05-16 16:58:02
xcb58mtsxfd	壽板											1	2025-08-18 22:59:09	2025-05-16 16:58:02
xu4zj95pcvq	拐頭											1	2025-08-18 22:59:09	2025-05-16 16:58:02
x7h92nqm8dy	靈堂											1	2025-08-18 22:59:09	2025-05-16 16:58:02
xmvx9ayyf58	禮生依俤											1	2025-08-18 22:59:09	2025-05-16 16:58:02
xafejjzpav5	忌辰											1	2025-08-18 22:59:09	2025-05-16 16:58:03
xk44zhvysz3	謝孝											1	2025-08-18 22:59:09	2025-05-16 16:58:03
xsmf5m333zk	滿服											1	2025-08-18 22:59:09	2025-05-16 16:58:03
xd9h9qtb6yr	孝滿											1	2025-08-18 22:59:09	2025-05-16 16:58:03
xqrm5e6yae3	縛白帶											1	2025-08-18 22:59:09	2025-05-16 16:58:03
xjz7g5j2upw	孝杖											1	2025-08-18 22:59:09	2025-05-16 16:58:03
xgq2sycdb5s	紙儂											1	2025-08-18 22:59:09	2025-05-16 16:58:03
xqa2phpwjcq	冥衣錢紙											1	2025-08-18 22:59:09	2025-05-16 16:58:03
xymsked9uqy	箔囝											1	2025-08-18 22:59:09	2025-05-16 16:58:03
xrhck2tnpur	燒生忌			先輩誕辰燒紙錢								1	2025-08-18 22:59:09	2025-05-16 16:58:03
x2jfqk9q9q8	墓碑											1	2025-08-18 22:59:09	2025-05-16 16:58:04
x2s6busmp5y	投水											1	2025-08-18 22:59:09	2025-05-16 16:58:04
xftrwr6fh5y	吊死											1	2025-08-18 22:59:09	2025-05-16 16:58:04
xjhhkaj2zdj	嘟々吊											1	2025-08-18 22:59:09	2025-05-16 16:58:04
xb637dpucd6	拾骨											1	2025-08-18 22:59:09	2025-05-16 16:58:04
x9qfxtrkfyh	玉皇大帝											1	2025-08-18 22:59:09	2025-05-16 16:58:04
xxe3z7s9y4b	袈裟											1	2025-08-18 22:59:09	2025-05-16 16:58:04
xdg4hmkreug	龍王廟											1	2025-08-18 22:59:09	2025-05-16 16:58:04
xnhtneg45ya	龍王											1	2025-08-18 22:59:09	2025-05-16 16:58:04
xfn3dpbh96h	看廟											1	2025-08-18 22:59:09	2025-05-16 16:58:05
xvzsj4nw5qa	關老爺											1	2025-08-18 22:59:09	2025-05-16 16:58:05
x9xrhsuts4h	廟祝											1	2025-08-18 22:59:09	2025-05-16 16:58:05
x53q4uah73f	下界爺											1	2025-08-18 22:59:09	2025-05-16 16:58:05
xcg3bdr5fxa	牛頭											1	2025-08-18 22:59:09	2025-05-16 16:58:05
xpzm2442m48	五帝儥搦											1	2025-08-18 22:59:09	2025-05-16 16:58:05
xcsggyh5p88	大王											1	2025-08-18 22:59:09	2025-05-16 16:58:05
x79y946s3hg	上界											1	2025-08-18 22:59:09	2025-05-16 16:58:05
x5wsfxbjz38	素珠											1	2025-08-18 22:59:09	2025-05-16 16:58:05
x9yrkqmfy9c	大限											1	2025-08-18 22:59:09	2025-05-16 16:58:06
xp9evyfmbbt	蠟燭											1	2025-08-18 22:59:09	2025-05-16 16:58:06
xf4a8fmbtex	消災											1	2025-08-18 22:59:09	2025-05-16 16:58:06
xn9vtsx3keh	香塔											1	2025-08-18 22:59:09	2025-05-16 16:58:06
xz5hzdeqc3v	籤譜											1	2025-08-18 22:59:09	2025-05-16 16:58:06
xk2uga6m9ux	千一											1	2025-09-15 02:12:20	2025-05-16 16:57:59
xer38seyt49	珓杯											1	2025-08-18 22:59:09	2025-05-16 16:58:06
xdgct5dfnj5	乩堂											1	2025-08-18 22:59:09	2025-05-16 16:58:06
x8ssqrn4a3a	做法											1	2025-08-18 22:59:09	2025-05-16 16:58:07
xub266rmuuv	祭文											1	2025-08-18 22:59:09	2025-05-16 16:58:07
xre3r983exa	看命											1	2025-08-18 22:59:09	2025-05-16 16:58:07
x4xnwy4vqs5	上僮											1	2025-08-18 22:59:09	2025-05-16 16:58:07
xjkcnsd4tj9	現報											1	2025-08-18 22:59:09	2025-05-16 16:58:07
x833hnk5eqa	修煉											1	2025-08-18 22:59:09	2025-05-16 16:58:07
x2jp2pgshex	測字											1	2025-08-18 22:59:09	2025-05-16 16:58:07
x73zaznx3pp	冤愆											1	2025-08-18 22:59:09	2025-05-16 16:58:07
x2fc3um8uud	食長齋											1	2025-08-18 22:59:09	2025-05-16 16:58:07
x547nm4h2qj	有許無謝											1	2025-08-18 22:59:09	2025-05-16 16:58:08
xbvk7ayngqs	替身											1	2025-08-18 22:59:09	2025-05-16 16:58:08
x8shvvswbf5	迎年											1	2025-08-18 22:59:09	2025-05-16 16:58:08
xbx6e9vrt2p	啄鳥卦											1	2025-09-14 22:19:46	2025-05-16 16:58:06
xpyfzkgnway	䶎				喜	山	4		《榕腔注音詞典》（1929）第779頁記為上入調。馮愛珍《福州方言詞典》（1998）「呵市*」一詞中記首字為上平調。		DFD（1929）第779頁將此詞與「鐾」視為同一詞	1	2026-04-12 02:51:58	2025-05-16 16:54:55
xymqet9v3e2	換花盆											1	2025-08-18 22:59:09	2025-05-16 16:58:08
xmr8jjtkfck	奉教											1	2025-08-18 22:59:09	2025-05-16 16:58:08
x6yp773n3cj	鐘馗											1	2025-08-18 22:59:09	2025-05-16 16:58:08
xx99zzfwq74	框格											1	2025-08-18 22:59:09	2025-05-16 16:58:08
xzun27p8kw9	鼎邊量											1	2025-08-18 22:59:09	2025-05-16 16:58:09
xzb7tvjgdz8	綑邊											1	2025-08-18 22:59:09	2025-05-16 16:58:09
xjvnyt5bmmx	夾子牙											1	2025-08-18 22:59:09	2025-05-16 16:58:09
xhwzkm97s9m	搭被											1	2025-08-18 22:59:09	2025-05-16 16:58:09
xgxwpn8dawv	曝衣裳											1	2025-08-18 22:59:09	2025-05-16 16:58:09
xxj9zkvke5r	充骹											1	2025-08-18 22:59:09	2025-05-16 16:58:09
x467bjvue7m	炬火											1	2025-08-18 22:59:09	2025-05-16 16:58:09
xdedgubvcj8	火舌											1	2025-08-18 22:59:09	2025-05-16 16:58:09
x98wncbrbzx	旋熟											1	2025-08-18 22:59:09	2025-05-16 16:58:09
x3j6yabfd4j	油熟											1	2025-08-18 22:59:09	2025-05-16 16:58:10
xzsb6gdp3y3	過鼎											1	2025-08-18 22:59:09	2025-05-16 16:58:10
xyzt9nza7cq	研麵											1	2025-08-18 22:59:09	2025-05-16 16:58:10
x7q4ahrfj55	炊甑飯											1	2025-08-18 22:59:09	2025-05-16 16:58:10
xmjqy89pgxr	頭水											1	2025-08-18 22:59:09	2025-05-16 16:58:10
xzx3es4yt5n	築胲											1	2025-08-18 22:59:09	2025-05-16 16:58:10
xqwx8v35esw	騙飯											1	2025-08-18 22:59:09	2025-05-16 16:58:10
xs3wsjjvd4y	食暝											1	2025-08-18 22:59:09	2025-05-16 16:58:10
x2qqta99tde	肉儥瘼											1	2025-08-18 22:59:09	2025-05-16 16:58:10
xwdby65v5a6	食脹去											1	2025-08-18 22:59:09	2025-05-16 16:58:11
xwkeejdax2e	食茶											1	2025-08-18 22:59:09	2025-05-16 16:58:11
x5mqfphdtfp	飼飯											1	2025-08-18 22:59:09	2025-05-16 16:58:11
xrpdfx4hhep	餓頓											1	2025-08-18 22:59:09	2025-05-16 16:58:11
xkvsxkm8pum	限碗											1	2025-08-18 22:59:09	2025-05-16 16:58:11
xtks6vcjexk	有長											1	2025-08-18 22:59:09	2025-05-16 16:58:11
x4622tsvzm3	梳頭											1	2025-08-18 22:59:09	2025-05-16 16:58:11
xe2jgfhw8kq	挖空											1	2025-08-18 22:59:09	2025-05-16 16:58:12
x8ykxe5pxyq	洗身											1	2025-08-18 22:59:09	2025-05-16 16:58:12
xum6nx2b25c	泄尿											1	2025-08-18 22:59:09	2025-05-16 16:58:12
x77x9xhqfv3	拉硬屎											1	2025-08-18 22:59:09	2025-05-16 16:58:12
x3bsuq4z9vr	塞屎											1	2025-08-18 22:59:09	2025-05-16 16:58:12
xym35uutxy3	點燭											1	2025-08-18 22:59:09	2025-05-16 16:58:12
xcdxwx6n56a	歇暝											1	2025-08-18 22:59:09	2025-05-16 16:58:12
xfryf668ugv	舒席											1	2025-08-18 22:59:09	2025-05-16 16:58:12
xdq5ann62wd	倒落											1	2025-08-18 22:59:09	2025-05-16 16:58:12
x26cwqg82am	睏着去											1	2025-08-18 22:59:09	2025-05-16 16:58:13
x8nvayj4h2y	含身											1	2025-08-18 22:59:09	2025-05-16 16:58:13
xhea9g7527n	賴鋪											1	2025-08-18 22:59:09	2025-05-16 16:58:13
xnk5kpetkt3	菩等筋											1	2025-08-18 22:59:09	2025-05-16 16:58:13
xuf68kzqgwm	清醒											1	2025-08-18 22:59:09	2025-05-16 16:58:13
xqgrbp3tapn	拍門											1	2025-08-18 22:59:09	2025-05-16 16:58:13
xz89nyyytuc	無着											1	2025-08-18 22:59:09	2025-05-16 16:58:13
xafqmgr6sk9	做田園											1	2025-08-18 22:59:09	2025-05-16 16:58:13
x3jq4v6rdrg	做粗											1	2025-08-18 22:59:09	2025-05-16 16:58:13
xe9estjzedm	做塗											1	2025-08-18 22:59:09	2025-05-16 16:58:13
xwcavpdatmj	躒街											1	2025-08-18 22:59:10	2025-05-16 16:58:14
xj2r3pvdwa2	爬山挖嶺											1	2025-08-18 22:59:10	2025-05-16 16:58:14
x6wg93wnhve	斷滴											1	2025-08-18 22:59:10	2025-05-16 16:58:15
xya83myb939	無縛手腕											1	2025-08-18 22:59:10	2025-05-16 16:58:15
xtzjt46dk9s	透蟲											1	2025-08-18 22:59:10	2025-05-16 16:58:15
xr2qwkg3m9r	徛硬											1	2025-08-18 22:59:10	2025-05-16 16:58:15
xkkgcphgh65	藝滿											1	2025-08-18 22:59:10	2025-05-16 16:58:15
x4nqvmbw793	工夫											1	2025-08-18 22:59:10	2025-05-16 16:58:15
xgh3jcj6cbd	過誤											1	2025-08-18 22:59:10	2025-05-16 16:58:15
xp8p3ps9wc2	過分											1	2025-08-18 22:59:10	2025-05-16 16:58:16
xn2x2yryw8y	好高											1	2025-08-18 22:59:10	2025-05-16 16:58:16
xgjjtj9w2kg	過戔											1	2025-08-18 22:59:10	2025-05-16 16:58:16
x732yx22dse	加*三*側											1	2025-09-22 18:27:57	2025-05-16 16:58:13
x7tkdbd5cyu	過熱											1	2025-08-18 22:59:10	2025-05-16 16:58:16
xutk8zhfpp6	作忌											1	2025-08-18 22:59:10	2025-05-16 16:58:16
xd6ngxuzry6	抽包											1	2025-08-18 22:59:10	2025-05-16 16:58:16
xbd52mu3wtq	下下着											1	2025-08-18 22:59:10	2025-05-16 16:58:16
x67977pm3db	跋匐										跋匐非本字 跋冯书选择 匐子善选择 冯书无字	1	2025-08-18 22:59:10	2025-05-16 16:58:16
xxdfpstuf6s	黴瘼											1	2025-08-18 22:59:10	2025-05-16 16:58:16
xaqutucvj24	調停											1	2025-08-18 22:59:10	2025-05-16 16:58:16
x4epzku8hum	呈詞											1	2025-08-18 22:59:10	2025-05-16 16:58:17
xqx8s8n3fua	公親											1	2025-08-18 22:59:10	2025-05-16 16:58:17
x5dazgc7hcg	干證											1	2025-08-18 22:59:10	2025-05-16 16:58:17
x63vj6c36xq	對質											1	2025-08-18 22:59:10	2025-05-16 16:58:17
x4d73aggmuw	承領											1	2025-08-18 22:59:10	2025-05-16 16:58:17
xqfsd6zh4sh	刣儂放火											1	2025-08-18 22:59:10	2025-05-16 16:58:17
xd3vatpw9pa	捕衙差											1	2025-08-18 22:59:10	2025-05-16 16:58:17
x3stha39dbu	囚儂											1	2025-08-18 22:59:10	2025-05-16 16:58:17
xmwgfr3933z	爲顧											1	2025-08-18 22:59:10	2025-05-16 16:58:18
xz7bxrragrt	槍斃											1	2025-08-18 22:59:10	2025-05-16 16:58:18
xnuh7fsabdc	手鎖											1	2025-08-18 22:59:10	2025-05-16 16:58:18
xcbfvxxj7cr	禁子											1	2025-08-18 22:59:10	2025-05-16 16:58:18
xvg9wgtv4bv	立契											1	2025-08-18 22:59:10	2025-05-16 16:58:18
xghtgryt4bk	簽簿											1	2025-08-18 22:59:10	2025-05-16 16:58:18
x3tuw42tnan	課銀											1	2025-08-18 22:59:10	2025-05-16 16:58:18
xf7cnsek38a	捋座											1	2025-08-18 22:59:10	2025-05-16 16:58:18
xx9c4hze3us	官堂											1	2025-08-18 22:59:10	2025-05-16 16:58:18
xr7k5khrkhu	南京											1	2025-09-28 16:20:28	2025-05-16 16:58:26
xpcdmu6ycrw	敲勒											1	2025-08-18 22:59:10	2025-05-16 16:58:17
xkn495avdn3	交關											1	2025-08-18 22:59:10	2025-05-16 16:58:19
xxnpurg9t9d	拜把											1	2025-08-18 22:59:10	2025-05-16 16:58:19
xa3dex5yjht	斷去											1	2025-08-18 22:59:10	2025-05-16 16:58:19
xuazsb3qmph	還敬											1	2025-08-18 22:59:10	2025-05-16 16:58:19
x53d8cx5z47	份頭											1	2025-08-18 22:59:10	2025-05-16 16:58:19
xf3tdrb57bc	禮數											1	2025-08-18 22:59:10	2025-05-16 16:58:19
xwrnu6wbf3s	人情											1	2025-08-18 22:59:10	2025-05-16 16:58:19
x96vxqvk8qe	套文											1	2025-08-18 22:59:10	2025-05-16 16:58:20
xyjc3hcn56z	做細膩											1	2025-08-18 22:59:10	2025-05-16 16:58:20
xd8q5pucfmx	揖揖											1	2025-08-18 22:59:10	2025-05-16 16:58:20
