id	word__id	word__text	yngping	is_sandhi	is_primary	note	variant	source_type	updated_time	created_time
xmuytn224eb	xdg4hmkreug	龍王廟	lyng21 uong21 miu242	1	0			ime	2025-08-25 23:16:45	2025-05-16 16:58:04
xedph7ysmu6	xdgct5dfnj5	乩堂	gi55 doung53	1	0			ime	2025-08-25 23:16:45	2025-05-16 16:58:06
xyhqdacyc32	xuazsb3qmph	還敬	huang21 ngeing213	1	1			ime	2025-08-25 23:16:48	2025-05-16 16:58:19
xs9zt92wu4n	xyhpjtj4p53	忘恩背義	uong21 oung21 bui53 ngie242	1	0			ime	2025-08-25 23:16:49	2025-05-16 16:58:23
xcqzfnqdsnm	xegshx5pznk	招貼	ziu53 laik24	1	1			ime	2025-08-25 23:16:49	2025-05-16 16:58:25
x9724jsnb66	xbmswuajrrj	衣裳店	i53 suong21 daing213	1	0			ime	2025-08-25 23:16:49	2025-05-16 16:58:26
xu2dvvf8aen	x2jybxubmkf	補碗擔	buo21 uang21 dang55	1	0			ime	2025-08-25 23:16:50	2025-05-16 16:58:27
x35p8q46nnj	xtvmfx96qc7	車車動	cia21 jia53 looyng242	1	1			ime	2025-08-25 23:16:50	2025-05-16 16:58:31
xzznhb7p9ds	xc4qrcsur2q	搬舵	buang53 duai242	1	0			ime	2025-08-25 23:16:51	2025-05-16 16:58:31
xekgdcwje3u	xdnxnzk9bpp	上齋	suong55 nje55	1	1			ime	2025-08-25 23:16:51	2025-05-16 16:58:32
x83dkpd2uzw	xcyumsn465z	陸地行舟	lyk21 di21 heing55 ziu55	1	0			ime	2025-08-25 23:16:52	2025-05-16 16:58:38
xjfgcz3qf3m	xchemfr39bu	做戲出	zo21 hie53 jouk24	1	1			ime	2025-08-25 23:16:52	2025-05-16 16:58:39
xpb7mbyp9r5	xkr5p5977ub	喙努囇	cui213 nu33 la242	1	1			ime	2025-08-25 23:16:53	2025-05-16 16:58:40
xd34mgyy3q4	x9t4kc3m8jc	庇佑	bi53 iu242	1	1			ime	2025-08-25 23:16:53	2025-05-16 16:58:43
xe8km6ycv72	xkn26q9dhy5	受怪	siu53 uai213	1	1			ime	2025-08-25 23:16:54	2025-05-16 16:58:47
x7fjz9rez7v	xyhvzyved4b	應喙	ing53 njui213	1	1			ime	2025-08-25 23:16:54	2025-05-16 16:58:48
xg8qkspabau	xz64rwkvxp3	咳々	ke33 leh5	1	1			ime	2025-08-25 23:16:54	2025-05-16 16:58:50
xp4g5pm5te6	xx7gegfbc32	地兜下	die21 dau53 a242	1	0			ime	2025-08-25 23:16:55	2025-05-16 16:58:51
x2tq7y2skrg	xz2ndhsexdz	辣𤇺𤇺	lak5 geoyng53 gooyng213	1	1			ime	2025-08-25 23:16:56	2025-05-16 16:58:56
xx7q25z7uy4	x3fj6wugyav	密塞	meik21 saik24	1	1			ime	2025-08-25 23:16:56	2025-05-16 16:58:57
xuufug8t6cy	xpyvqdjhgmx	懵頭癲腦	mung21 tau21 dieng53 no33	1	0			ime	2025-08-25 23:16:56	2025-05-16 16:58:58
xzgfk4yepgu	xuytysswzmb	野有価	ia21 u53 la242	1	1			ime	2025-08-25 23:16:56	2025-05-16 16:58:59
xb36bb7n639	xep8a3fc4ze	銀白	ngyng33 mah5	1	1			ime	2025-08-25 23:16:56	2025-05-16 16:59:00
xgk6rsbvfpz	xa6xkb89pc5	模模	meo33 meo53	1	1			ime	2025-08-25 23:16:56	2025-05-16 16:59:01
x5a2jcwk8wh	xs2eze53kw9	着𡅏	duoh5 le0	1	1			ime	2025-08-25 23:16:57	2025-05-16 16:59:03
x56dna5cac4	xzah54ghsyp	堵的着	du21 deik5 duoh55	1	0			ime	2025-08-25 23:16:57	2025-05-16 16:59:05
xszqm8p4s7e	xc6nq522b9r	撈撈空	lau21 lau55 keoyng55	1	0			ime	2025-08-25 23:16:57	2025-05-16 16:59:07
xnx2euh8wxq	xtppnude9zh	百一隻	bah21 ik55 zieh24	1	1			ime	2025-08-25 23:16:58	2025-05-16 16:59:08
xyund47j8ub	xzv3qpqw5bp	順頭順意	sung21 nau21 lung53 ngei213	1	1			ime	2025-08-25 23:16:58	2025-05-16 16:59:10
xcm56nrza55	x97hqsrwbkx	二千零兩	ni21 ieng21 ning53 nang242	1	0			ime	2025-08-25 23:16:58	2025-05-16 16:59:08
x967y2899ac	x79e5whuac8	崇妙保聖堅牢塔	zung21 mui242 bo55 seing213 gieng55 lo53 tak24	1	1			ime	2025-08-25 23:17:01	2025-05-16 16:59:19
xsvq9f72t2z	xgvqnbd5huc	半山腰	buang21 nang55 ngiu55	1	1			ime	2025-08-25 23:17:02	2025-05-16 16:56:50
xdf3efbtqk4	xha7jaq272q	黃䱝精草	uong21 me21 jing53 njau33	1	1			ime	2025-08-25 23:17:02	2025-05-16 16:57:08
xpjyhqm6n9r	xrantgybgjp	住宅	zy55 teik5	1	1			ime	2025-08-25 23:17:02	2025-05-16 16:57:16
xbujq5egxtc	x8vgxrw4scv	鹹卵	geing21 looung242	1	1			ime	2025-08-25 23:17:04	2025-05-16 16:57:56
xugeyq6sq8z	xfsvpgshc7u	豆腐	dau53 au242	1	0			ime	2025-08-25 23:17:04	2025-05-16 16:57:56
xbsyxj7t87z	x4gse7qtub6	𦼩㘕裏去	sa55 lang55 nie33 o0	1	1			ime	2025-08-25 23:17:06	2025-05-16 16:58:18
xej7v7dkv6q	xhmg2avy9tp	總*款	zung24 kuang33	1	0			ime	2025-08-25 23:17:06	2025-05-16 16:58:53
x3gbmtgau92	xpgtcfz984j	荔枝	lie55 ie55	1	1			ime	2025-08-26 09:37:40	2025-05-16 16:57:07
xj8444s96qs	xapgbncjrm7	許蜀樁	hi21 loh5 joung55	1	1			ime	2025-08-26 09:49:39	2025-08-26 09:49:39
xj6dcjry2wm	xm2wgc8gtg5	蜀百九	soh21 wah53 au33	1	1			ime	2025-08-26 15:52:18	2025-08-26 15:50:09
xsxpc4uq2rd	xuejpcfbvem	蜀百七	soh21 wah53 jeik24	1	1			ime	2025-08-26 15:56:09	2025-08-26 15:56:09
xa2ve5u89rb	x7k2v4568rp	蜀百六	soh21 wah55 leoyk5	1	1			ime	2025-08-26 15:57:00	2025-08-26 15:57:00
xgqcnxryzx8	xu87p5mm6gs	蜀百五	soh21 wah53 ngou242	1	1			ime	2025-08-26 16:02:48	2025-08-26 16:02:48
x6v4czx3fbe	x876uxu64vt	蜀百四	soh21 wah53 sei21	1	1			ime	2025-08-26 16:03:08	2025-08-26 16:03:08
xnh72uff9sf	x4tyb6pv99x	蜀百三	soh21 wah55 lang55	1	1			ime	2025-08-26 16:03:28	2025-08-26 16:03:28
xwx5k4mc363	x7t6fjpm3ps	蜀百二	soh21 wah53 nei242	1	1			ime	2025-08-26 16:03:50	2025-08-26 16:03:50
xnvubzafkq9	xzhkx6pvjgf	蜀百一	soh21 wah53 eik24	1	1			ime	2025-08-26 16:04:11	2025-08-26 16:04:11
xmg8mhbh3yn	xjnqa77dsdp	傌㑀	mah21 lai213	1	1			ime	2025-08-26 16:48:34	2025-05-16 16:54:55
x8jq6gueym9	xhe3r66dm8b	烰魚	pu53 ngy53	0	0			ime	2025-08-26 21:20:15	2025-08-26 21:20:15
x462raxnqze	xbsmnntma5c	南煎肝	nang53 zieng55 gang55	0	0			contrib	2025-08-26 21:39:28	2025-08-26 21:39:28
xyf55f6rhek	xpgtcfz984j	荔枝	lie53 cie55	0	0			ime	2025-08-27 09:55:16	2025-08-27 09:55:16
xw8dxxrb669	x6qf6qex5rq	荔	lie53	0	1			ime	2025-08-27 09:56:11	2025-08-27 09:56:11
xrza8wrhbpz	xu66zyzzqjn	垃渣	la55 ia55	1	1			ime	2025-08-27 10:32:54	2025-05-16 16:58:56
xsbjxe8mc76	xd8n7wa79e4	蜀百零一	soh21 wah24 ling21 eik24	1	1			ime	2025-08-27 11:21:59	2025-08-27 11:21:59
x9j6b3kp7dz	xd8n7wa79e4	蜀百零一	soh21 bah24 ling21 eik24	1	0			ime	2025-08-27 11:21:59	2025-08-27 11:21:59
xfk8tzkxjhj	x75f3kz9wtw	堘	cing53	0	1			cikling	2025-08-27 11:23:53	2025-08-27 11:23:53
x7x2edjgjjy	xxx93tx9fqc	故	{gu}	1	0			ime	2025-08-27 11:59:29	2025-08-27 11:59:29
xz5bngn8ke2	x2p699yanz4	肋條骨	leoyk5 deu53 goouk24	0	0	连江县志 推导单字音		ljcc	2025-08-27 12:30:28	2025-08-27 12:30:28
xy7936racjd	x2p699yanz4	肋條骨	leoyk21 deu21 oouk24	1	0	连江县志		ljcc	2025-08-27 12:30:28	2025-08-27 12:30:28
xmwn5s4mmqu	x8s3cf6p5st	雨靴	y21 kuo55	1	1	萬物提供	市區	contrib	2025-08-27 13:07:25	2025-08-27 12:33:36
xpczjkqpcwe	x8s3cf6p5st	雨靴	y33 kuo55	0	0	萬物提供	市區	contrib	2025-08-27 13:08:05	2025-08-27 12:33:36
xdwec6uxfjk	xk2xfrh8eqb	會	{e}	1	0			ime	2025-08-27 13:32:30	2025-08-27 13:32:30
xv923nx6f2p	x4zs7x5ntpk	八	{beik}	1	0			ime	2025-08-27 13:34:26	2025-08-27 13:34:26
x4b4ghj2e2b	xgc98hchyt6	仈	{beik}	1	0			ime	2025-08-27 13:37:45	2025-08-27 13:37:45
xn4dftkx6r6	xjc7q8hww3b	復	{bu}	1	0			ime	2025-08-27 13:38:32	2025-08-27 13:38:32
xrkgykzcxky	xs6r92pdmcq	七	{cik}	1	0			ime	2025-08-27 13:39:18	2025-08-27 13:39:18
xu5bff29akn	xx3a4h9cfuy	第	{de}	1	0			ime	2025-08-27 13:39:59	2025-08-27 13:39:59
xxv4nsbrh7c	xhx2cbtw786	愛	{eoy}	1	0			ime	2025-08-27 13:41:14	2025-08-27 13:41:14
xyxatbedjmb	xg8pen5geqa	去	{ngo}	1	0			ime	2025-08-27 13:42:39	2025-08-27 13:42:39
xtyvnvy9dq4	xg8pen5geqa	去	{go}	1	0			ime	2025-08-27 13:42:39	2025-08-27 13:42:39
xbu3r2rf9tw	xg8pen5geqa	去	{o}	1	0			ime	2025-08-27 13:42:39	2025-08-27 13:42:39
xqqaasyp6md	xvj986uq6z7	共	{geoyng}	1	0			ime	2025-08-27 13:43:28	2025-08-27 13:43:28
xmex3r7dby2	xvj986uq6z7	共	{geoy}	1	0			ime	2025-08-27 13:43:28	2025-08-27 13:43:28
xw46zbsx4kz	xewmp7vqff7	快	{ke}	1	0			ime	2025-08-27 13:44:46	2025-08-27 13:44:46
xr2ruvquj82	xq3263e84mw	仂	{nik}	1	0			ime	2025-08-27 13:46:07	2025-08-27 13:46:07
xgpe9yg8jb6	xppwqgkhebx	儥	ma242	0	1			ime	2025-08-27 13:46:27	2025-05-16 16:56:23
xn6kszeymef	xm6p3p5x9vs	賣	{me}	1	0			ime	2025-08-27 13:47:49	2025-08-27 13:47:49
xe88crkk274	xm6p3p5x9vs	賣	{ma}	1	0			ime	2025-08-27 13:47:49	2025-08-27 13:47:49
x9tpxkezx6j	xw92wmm6esy	目	{meik}	1	0			ime	2025-08-27 13:48:39	2025-08-27 13:48:39
x5t6pggsx4q	xxmhnpvdwzy	是	{si}	1	0			ime	2025-08-27 13:49:16	2025-08-27 13:49:07
xwh49v8wrez	xhzxk4vy9yu	四	{si}	1	0			ime	2025-08-27 13:49:48	2025-08-27 13:49:48
xjdcbhpksaj	xcsz3r82jmm	有	{u}	1	0			ime	2025-08-27 13:50:57	2025-08-27 13:50:57
xsrd67jrvbp	x9bdzyysp5j	盡	{zing}	1	0			ime	2025-08-27 13:51:28	2025-08-27 13:51:28
xfnx87wcct6	xhkepxbxykm	水	{zy}	1	0			ime	2025-08-27 13:52:45	2025-08-27 13:52:45
xnmd7cm5m3n	xqq2uktazav	二	{ni}	1	0			ime	2025-08-27 13:53:23	2025-08-27 13:53:23
x9qg68h43hq	xd7abcsf8uv	了	{lo}	1	0			ime	2025-08-27 13:54:16	2025-08-27 13:54:16
x75mt6cjeu7	xptb2wx7wp7	裏	{de}	1	0		福清	ime	2025-08-27 13:54:58	2025-08-27 13:54:58
xyvyquyfx85	xzpt6u8n62m	就	{zu}	1	0			ime	2025-08-27 13:56:29	2025-08-27 13:56:29
xs3zgezwskz	xs3bpcwa9sz	就是	ziu53 lei242	1	1			ime	2025-08-27 13:57:20	2025-05-16 16:54:35
xjw6cdbqgkx	xs3bpcwa9sz	就是	ziu21 {li}	1	0			ime	2025-08-27 13:57:20	2025-08-27 13:57:20
xtqnsz7fx2p	xs3bpcwa9sz	就是	{zi}	1	0			ime	2025-08-27 13:57:20	2025-08-27 13:57:20
xmk8wv69ztq	xqf2648d9qh	也是	ia21 {li}	1	0			ime	2025-08-27 14:00:42	2025-08-27 14:00:42
x2gj3js9qrq	xku6b83rmj4	故着	gou21 duoh5	0	0				2025-08-27 15:50:47	2025-08-27 15:50:47
xbe9x72yxt6	xv7pqj5ejrd	韭菜園	giu33 cai21 huong53	1	0			contrib	2025-08-27 21:35:36	2025-08-27 21:35:36
xmv89zk8t2h	xv7pqj5ejrd	韭菜園	giu21 cai55 huong53	1	0			contrib	2025-08-27 21:35:36	2025-08-27 21:35:36
xrkfzrxj32b	xv7pqj5ejrd	韭菜園	giu21 jai55 uong53	1	1			contrib	2025-08-27 21:35:36	2025-08-27 21:35:36
x4m8bfbza8r	xsyhnknbvyh	百六	bah55 leoyk5	1	1			ime	2025-08-27 21:45:32	2025-08-27 21:45:32
xxyhw3qy6vw	xe5vatxgtn6	大聲	duai55 liang55	1	1			ime	2025-08-27 21:47:23	2025-05-16 16:56:43
xfu5vrcq999	xedw4vxh35y	錢塘巷	zieng53 doung53 hooyng21	0	0			contrib	2025-08-27 22:03:54	2025-08-27 22:03:54
xvsxgaqhjer	xedw4vxh35y	錢塘巷	zieng21 noung21 ngooyng21	1	1			contrib	2025-08-27 22:03:54	2025-08-27 22:03:54
x9ce8928w5d	xedw4vxh35y	錢塘巷	zieng21 doung21 hooyng21	1	0			contrib	2025-08-27 22:04:14	2025-08-27 22:03:54
xg5vqmat6ed	xv56aqkat5r	牳*	mo33	0	1			ime	2025-08-27 22:10:17	2025-08-27 22:10:17
x9wbse5evmz	xs9ka5u5xxa	乾元	gieng53 nguong53	0	0			contrib	2025-08-27 22:17:50	2025-08-27 22:17:50
xdxk7k32hnw	xs9ka5u5xxa	乾元	gieng55 nguong53	1	1			contrib	2025-08-27 22:17:50	2025-08-27 22:17:50
x39xzap9ybw	xp5spntdvsz	妥*	to33	1	1			ime	2025-08-27 22:21:34	2025-08-27 22:21:34
xgwencj94k6	xywgmxvc6n7	⿱𥫗千	cieng55	0	1			cikling	2025-08-27 22:28:18	2025-08-27 22:28:18
xp48jz28agv	x222d7e2fy2	當儥帶	doung21 me53 lai213	1	1			ime	2025-08-27 22:43:43	2025-08-27 22:43:43
x7tzj66dcew	x8df4jkvjee	短䘼	deoy24 uong33	1	1			ime	2025-08-27 22:48:05	2025-08-27 22:48:05
xybkdhuudrt	xwugs9heeq6	王明	uong53 ming53	0	0			ime	2025-08-27 22:54:20	2025-08-27 22:54:20
xuzdkh5c35q	x6brstqj246	蒂蒂	dei21 dei21	1	1			ime	2025-08-28 10:45:42	2025-08-28 10:45:42
xs69ensf734	xta8xcxbmft	水雞	zui21 ie55	1	1			ime	2025-08-28 10:46:15	2025-08-28 10:46:15
xumv53m9grt	xecwpu7jfr9	目睭	meoyk55 ziu55	1	0	市区老派		ime	2025-08-28 10:47:00	2025-05-16 16:57:39
x8xtkutve5h	x3rhhemj7wf	薄情	bouk55 zing53	1	1			ime	2025-08-28 10:50:45	2025-08-28 10:50:45
xsx2pn53gac	x7d8hny275x	粗癩癩	cu21 lai55 lai55	1	0	癩从李书 冯书无字		feng	2025-08-28 10:51:39	2025-05-16 16:59:06
x8mh3h79gh3	x7d8hny275x	粗癩癩	cu21 lai55 lai55	1	1			ime	2025-08-28 10:51:39	2025-08-28 10:51:39
xpe8e8x8yqe	xxb8z4hvr2p	客棧	kah53 jang242	1	1			ime	2025-08-28 10:52:48	2025-08-28 10:52:48
xwfjnw7b85m	xxb8z4hvr2p	客棧	kah53 iang242	1	0			ime	2025-08-28 10:52:48	2025-08-28 10:52:48
xesr2dxvjg3	xff56uyuz36	㘈哩唔嚕	ngi55 li55 ngu55 lu55	1	1			ime	2025-08-28 10:53:52	2025-08-28 10:53:52
xypvj3g3t8k	xduuwmxgg3d	每蜀年	mui21 loh55 nieng53	1	1			ime	2025-08-28 10:54:46	2025-08-28 10:54:46
x3uw4xt5k3n	xkcaj9rr6sa	豉油	si55 iu53	1	1			ime	2025-08-28 10:55:33	2025-08-28 10:55:33
x82x5vvuujt	x8wvgd8z22s	臭氥	cau55 se55	1	1			ime	2025-08-28 10:56:01	2025-08-28 10:56:01
xct5w74gpzc	xhr6zmtjvwc	哀求苦告	ai55 giu53 ku55 oo213	1	1			ime	2025-08-28 12:40:04	2025-08-28 12:40:04
xqyzb2mysdj	x3sxt27jcdu	犀*	se55	0	1			ime	2025-08-28 12:52:40	2025-08-28 12:52:40
xn89xsjgfnh	x8qz5beaxek	下晝時	a21 lau55 li53	1	1			ime	2025-08-28 21:15:59	2025-05-16 16:54:54
xhh9ppgy2u4	x6ts6sfh562	黃牛	uong21 ngu53	1	0	萬物提供 當地變調	長樂	contrib	2025-08-29 22:47:46	2025-08-29 22:47:46
xv7rjb5fued	xab9pwmmrru	湖濱	u55 wing55	1	1	真鳥囝「吱吱」提供，本地人，已向父母查證		contrib	2025-08-29 22:54:36	2025-08-29 22:54:36
xfp8yxskqmw	xab9pwmmrru	湖濱	u53 bing55	0	0	真鳥囝「吱吱」提供，本地人，已向父母查證		contrib	2025-08-29 22:54:36	2025-08-29 22:54:36
xv67kf4buth	xab9pwmmrru	湖濱	u55 bing55	1	0	真鳥囝「吱吱」提供，本地人，已向父母查證		contrib	2025-08-29 22:54:36	2025-08-29 22:54:36
xquppqf8ux5	xnt7kppx63b	廣州	guong21 njiu55	1	1			contrib	2025-08-30 21:19:37	2025-08-30 21:19:37
xc8fpagt7cb	xnt7kppx63b	廣州	guong21 ziu55	1	0			contrib	2025-08-30 21:19:37	2025-08-30 21:19:37
xt4h3sza3mf	xnt7kppx63b	廣州	guong33 ziu55	0	0			contrib	2025-08-30 21:19:37	2025-08-30 21:19:37
x3rvfk5e786	xxkkesvppqx	包股	bau55 gu33	0	0			contrib	2025-08-30 21:23:38	2025-08-30 21:23:38
xqya54xk8hm	xph9psz668b	麵包	mieng55 mau55	1	1			ime	2025-08-30 21:34:05	2025-05-16 16:56:38
xfdgmb43frf	xf5yss89tc7	雖	{cy}	1	0	見「雖然」一詞		ime	2025-08-31 18:55:45	2025-08-31 18:55:31
x83j56fq4r5	x3s8c8ycwdm	喙	{cy}	1	0			ime	2025-08-31 18:57:09	2025-08-31 18:57:09
x6yavp8ejz8	xb6cz3qxacy	刺絲	cie55 li55	1	1			contrib	2025-08-31 19:29:01	2025-08-31 19:29:01
xecfrx45p8s	xabbsmfdcr5	野好	ia24 ho33	1	0			ime	2025-08-31 20:01:18	2025-05-16 16:59:04
xefganezgxr	x2af478crst	野価隻	ia21 se53 zieh24	1	0			ime	2025-08-31 20:01:43	2025-05-16 16:59:09
xudjefuhg7n	x2af478crst	野価隻	ia21 le53 ieh24	1	1			ime	2025-08-31 20:01:43	2025-05-16 16:59:09
x52z779mrtw	x4ry5735paw	無囉	mo53 lo0	1	1			ime	2025-09-01 18:38:29	2025-09-01 18:38:29
xfbakb8beuw	xm7wsbsyyjr	無名信	mo21 miang21 neing213	1	1			ime	2025-09-01 18:42:26	2025-05-16 16:58:21
xarwt9e4e26	x8pr6342trd	有無	ou242 mo0	1	1			ime	2025-09-01 18:45:07	2025-09-01 18:45:07
xh77k8jxxvv	x2mnbuc6vak	外國	ngui53 uok24	1	1			ime	2025-09-03 02:20:01	2025-05-16 16:55:26
xmc3v9nv3np	xxgda3aws8w	鬍鬚	hu53 sy55	0	0			contrib	2025-09-04 15:50:59	2025-09-04 15:50:59
xryyws57ssh	xjzf29pdgcv	湖	u53	0	1			contrib	2025-09-04 15:58:26	2025-09-04 15:58:26
xqpd5m899z4	x3cdhcut8b3	湖頭街	u53 tau53 ge55	0	0			contrib	2025-09-04 17:21:25	2025-09-04 17:21:25
xakbdy5dvr7	x3cdhcut8b3	湖頭街	u55 lau55 e55	1	1			contrib	2025-09-04 17:21:25	2025-09-04 17:21:25
x5j6pgpdag3	xfpuuwmpf8s	喙皮	cy55 pui53	1	0			ime	2025-09-19 17:12:00	2025-08-31 16:31:44
xgz47fttxs9	x3cdhcut8b3	湖頭街	u55 tau55 ge55	1	0			contrib	2025-09-04 17:21:25	2025-09-04 17:21:25
xaxq6tmyqcw	xfyr7gmvxva	湖邊	u53 bieng55	0	0			contrib	2025-09-04 17:26:05	2025-09-04 17:26:05
xayat8kxj3x	xfyr7gmvxva	湖邊	u55 bieng55	1	0			contrib	2025-09-04 17:26:05	2025-09-04 17:26:05
xmxgxcqbca6	xfyr7gmvxva	湖邊	u55 wieng55	1	1			contrib	2025-09-04 17:26:05	2025-09-04 17:26:05
xva4phxm9xz	xtfne6gw3wm	湖際	u53 zie21	0	0			contrib	2025-09-04 17:44:53	2025-09-04 17:44:53
xhk7mcvvj4k	xtfne6gw3wm	湖際	u21 zie21	1	0			contrib	2025-09-04 17:44:53	2025-09-04 17:44:53
x8wfy7uuzfa	xtfne6gw3wm	湖際	u21 jie21	1	0			contrib	2025-09-04 17:44:53	2025-09-04 17:44:53
xakj2hajxe8	xtfne6gw3wm	湖際	u21 ie21	1	1			contrib	2025-09-04 17:44:53	2025-09-04 17:44:53
x7kpjyehm7w	xthf259m69v	湖南	u55 nang53	1	1		市區	contrib	2025-09-04 17:47:07	2025-09-04 17:47:07
x8cwc2nwge2	xthf259m69v	湖南	u53 nang53	0	0			contrib	2025-09-04 17:47:07	2025-09-04 17:47:07
xckmwgek9rb	xthf259m69v	湖南	u21 nang53	1	0		長樂	contrib	2025-09-04 17:47:07	2025-09-04 17:47:07
xc4fv4kmrvz	xdkscfw8y2h	湖南鎮	u53 nang53 deing21	0	0			contrib	2025-09-04 17:50:39	2025-09-04 17:50:39
xhnd5vn6rkn	xdkscfw8y2h	湖南鎮	u21 nang21 deing21	1	0			contrib	2025-09-04 17:50:39	2025-09-04 17:50:39
xkqq35gqupg	xdkscfw8y2h	湖南鎮	u21 nang21 neing21	1	1			contrib	2025-09-04 17:50:39	2025-09-04 17:50:39
xm8zu88edx7	xpmf3hqzkth	城頭	ciang55 nau53	1	1		市區	contrib	2025-09-04 17:52:36	2025-09-04 17:52:36
xakhe7q6bkg	xpmf3hqzkth	城頭	ciang55 tau53	1	0		市區	contrib	2025-09-04 17:52:36	2025-09-04 17:52:36
xyf4vshy4mu	xpmf3hqzkth	城頭	ciang53 tau53	0	0			contrib	2025-09-04 17:52:36	2025-09-04 17:52:36
xassb84v59b	x699swvckuw	城頭鎮	ciang53 tau53 deing21	0	0			contrib	2025-09-04 17:54:17	2025-09-04 17:54:17
xe6kug7uerg	x699swvckuw	城頭鎮	ciang21 nau21 neing21	1	1		市區	contrib	2025-09-04 17:54:17	2025-09-04 17:54:17
x7qd6xtxyep	x699swvckuw	城頭鎮	ciang21 tau21 deing21	1	0		市區	contrib	2025-09-04 17:54:17	2025-09-04 17:54:17
xh4djqt276m	x699swvckuw	城頭鎮	ciang21 nau21 deing21	1	0		市區	contrib	2025-09-04 17:54:17	2025-09-04 17:54:17
x63z6phqat8	xntau7bsbjm	湖南	hu55 nang53	1	1			contrib	2025-09-04 18:01:37	2025-09-04 18:01:37
xy4r7zdx52w	xntau7bsbjm	湖南	hu53 nang53	0	0			contrib	2025-09-04 18:01:37	2025-09-04 18:01:37
xf3akz4esuy	xd4yp95fnef	邊斗	bieng53 dau33	1	0			ime	2025-09-04 18:02:45	2025-09-04 18:02:45
xaqsnzvsv9n	xug6rf63msn	尤溪洲大橋	iu53 ke55 ziu55 duai242 gyo53	0	0	萬物提供		contrib	2025-09-05 13:07:58	2025-09-05 13:07:58
xcvpj88c23y	xug6rf63msn	尤溪洲大橋	iu21 ke55 ziu55 duai55 gyo53	1	0	萬物提供		contrib	2025-09-05 13:07:58	2025-09-05 13:07:58
xuyyuquxmta	xug6rf63msn	尤溪洲大橋	iu21 ke55 jiu55 duai55 yo53	1	0	萬物提供		contrib	2025-09-05 13:07:58	2025-09-05 13:07:58
xcc7k4amv89	xug6rf63msn	尤溪洲大橋	iu21 ke55 iu55 duai55 yo53	1	1	萬物提供		contrib	2025-09-05 13:07:58	2025-09-05 13:07:58
xnd4wsbn43k	xug6rf63msn	尤溪洲大橋	iu21 ke55 jiu55 duai55 gyo53	1	0	萬物提供		contrib	2025-09-05 13:07:58	2025-09-05 13:07:58
xbsdpx66az3	xug6rf63msn	尤溪洲大橋	iu21 ke55 iu55 duai55 gyo53	1	0	萬物提供		contrib	2025-09-05 13:07:58	2025-09-05 13:07:58
x4qb65b2j6w	xug6rf63msn	尤溪洲大橋	iu21 ke55 ziu55 duai55 yo53	1	0	萬物提供		contrib	2025-09-05 13:07:58	2025-09-05 13:07:58
xwbgqsc2gtx	xqmktwdxxw7	尤溪洲	iu21 ke55 iu55	1	1	萬物提供		contrib	2025-09-05 13:09:35	2025-09-05 13:09:35
xjzn6z78e3t	xqmktwdxxw7	尤溪洲	iu21 ke55 jiu55	1	0	萬物提供		contrib	2025-09-05 13:09:35	2025-09-05 13:09:35
xh6dbgray4d	xqmktwdxxw7	尤溪洲	iu21 ke55 ziu55	1	0	萬物提供		contrib	2025-09-05 13:09:35	2025-09-05 13:09:35
xztwwqb3gq4	xqmktwdxxw7	尤溪洲	iu53 ke55 ziu55	0	0	萬物提供		contrib	2025-09-05 13:09:35	2025-09-05 13:09:35
x4kqm9gbqms	xwgghruvgy3	鐵實	tiek24 sik5	0	0			ime	2025-09-05 13:44:20	2025-09-05 13:44:20
x6ctq8muemz	xwgghruvgy3	鐵實	tiek21 sik5	1	1			ime	2025-09-05 13:44:20	2025-09-05 13:44:20
xkrfmhd5gg7	x8f6zn9ggjn	泥鏝	ne55 muang53	1	1	冯书前字55 不合变调规律		feng	2025-09-05 21:10:29	2025-05-16 16:57:24
xz2wjwsjwu4	x2rrcefd2ym	拍更	pah55 gang55	1	1			feng	2025-09-06 02:22:08	2025-05-16 16:58:13
xnu9fegp9mr	xmf94u7y4tc	伓驚	ing55 ngiang55	1	1		市區	contrib	2025-09-06 02:30:51	2025-09-06 02:30:51
xb7e2zcg6xj	xjbvkkppf63	伓食	ing55 nieh5	1	1			ime	2025-09-06 02:38:21	2025-05-16 16:56:46
x22kfchm6wx	xbtgzhrsqhz	蕪*	u53	0	1			ime	2025-09-06 10:18:42	2025-09-06 10:18:42
xk2haa4a6ed	xke7swpx94k	咬舌叵	ga21 siek53 beo33	1	0			ime	2025-09-06 16:22:18	2025-05-16 16:57:48
xfxw76q4ax7	xke7swpx94k	咬舌叵	ga21 liek53 beo33	1	1			ime	2025-09-06 16:22:18	2025-05-16 16:57:48
xxnbabgmca8	xgrce3p5ryy	非洲鯽	hi55 ziu55 zeik24	0	0			contrib	2025-09-06 21:08:40	2025-09-06 21:08:40
x38zfxaf4bn	xgrce3p5ryy	非洲鯽	hi21 jiu53 jeik24	1	0			contrib	2025-09-06 21:08:40	2025-09-06 21:08:40
xaq56hxhkxy	xgrce3p5ryy	非洲鯽	hi21 iu53 jeik24	1	1			contrib	2025-09-06 21:08:40	2025-09-06 21:08:40
xrp6hkdqcjt	x52nspzumvu	羅非	lo53 hi55	0	0	榕典羣友「浩瀚蒼穹」提供羅源講法		contrib	2025-09-06 21:15:33	2025-09-06 21:15:33
