id	word__id	word__text	order	lexical_category	content	comment	sentences	source_tags	updated_time	created_time
xhx9ca5ctcv	x27p47dq4tw	告	3	v	請求、申請。		"[""～假（請假）。"", ""～老（申請退休）。""]"	community contributor|馮愛珍. 福州方言詞典[M]. 南京: 江蘇教育出版社, 1998.	2025-09-19 11:55:22	2025-09-19 11:55:22
xkcumae9wha	x35n4jm2wug	個	1	cl					2025-07-28 22:38:04	2025-05-16 16:55:13
xqtecpv6a39	xx435gb6676	高	100	n	姓		"[""～適（唐代人物）""]"	community contributor	2025-09-27 17:09:30	2025-05-16 17:05:59
xywfqwc8mhe	xqrb99xhu9h	喬	100	n	姓		"[""～吉（元代人物）""]"	community contributor	2025-09-27 13:46:04	2025-05-16 17:06:02
xy36qqk5sm2	xkrad93ntdv	墘	1	cl					2025-07-28 22:38:04	2025-05-16 16:56:34
xbrzxhz4q3s	x85k3dbcrwm	揭	100	n	姓		"[""～鎮（唐代人物）""]"	community contributor	2025-09-25 21:33:29	2025-05-16 17:06:04
x6rfjcx34tj	xxqbyy9g85n	結	1	v	〈書〉用繩或線相鉤連。	《康熙》：「《說文》：『締也。』《易·繫辭》：『上古結繩而治。』」口語中，表示打繩結，說「拍結縲」；編（麻繩、頭髮）這一動作說「辮」（bieng242）；織（漁網、毛衣）這一動作，口頭些說「刺」（ciek24），文雅些說「編」（pieng55）；蜘蛛結網之行爲，纔會說「結」（giek24）。	"[""～網（giek24 uong33，蜘蛛結網）。"", ""～蜘蛛𦁧（giek24 ti55 ly55 mooyng242，結蜘蛛網）。"", ""～蜘蛛鞔（giek24 ti55 ly55 mang55，結蜘蛛網）。""]"	community contributor|community contributor	2025-10-17 17:04:47	2025-10-17 16:27:40
xw9a89wzbns	xxqbyy9g85n	結	2	v	締交，聯合。	結夥之行爲，口語說「佮國」（動賓短語）	"[""～婚""]"	community contributor	2025-10-17 17:06:43	2025-10-17 16:27:40
xqz2st2hzxk	xxqbyy9g85n	結	3	v	建構，建造。		"[""～牆（砌牆）。"", ""～竈（砌竈臺）。"", ""～水池（砌水池）。"", ""竈～蜀隻（竈臺砌一個）。""]"	community contributor	2025-10-17 17:04:47	2025-10-17 16:27:40
xakhtwezwq5	xxqbyy9g85n	結	10	adj	堅實，結實。			community contributor	2025-10-17 16:27:40	2025-10-17 16:27:40
xw7nmthbmz7	x9zc59jqezv	季	100	n	姓。		"[""～札（春秋吳人物）。"", ""～布（漢代人物）。""]"	community contributor	2025-09-26 19:29:31	2025-05-16 17:06:03
x5abbku6q6q	xejd9jm3s54	計劃	1		事先策定			community contributor	2025-05-16 17:06:06	2025-05-16 17:06:06
x8c5be4vwx4	xaxauk98b8r	計	100	n	姓		"[""～衡（宋代人物）""]"	community contributor	2025-09-25 21:34:38	2025-05-16 17:06:04
xtunmwc7xny	xanhyv97m3j	境	1	n	〈書〉疆界。		"[""邊～。"", ""國～。"", ""越～。""]"	community contributor|教育部. 教育部重編國語辭典修訂本: 臺灣學術網路第五版[DB]. 2015.	2026-03-22 19:57:18	2026-03-22 19:57:18
x5qk4jnmu93	xanhyv97m3j	境	2	n	〈書〉地方，區域。		"[""勝～。""]"	community contributor|教育部. 教育部重編國語辭典修訂本: 臺灣學術網路第五版[DB]. 2015.	2026-03-22 19:57:18	2026-03-22 19:57:18
x7jh5hpnhvv	xanhyv97m3j	境	3	n	福州民間最基本的信仰地理單元。	口語也說「境份」。在福州境、社體系下，每個境的廟宇稱為「大王宮」，所祀的神是「大王爺」，為境內的主宰神。每個境廟下又有各種香會組織，稱為「社把」（社）。	"[""仙湖～（境名，位於福州西湖）。""]"	community contributor|中國人民政治協商會議福建省福州市委員會文史資料工作組. 福州地方誌 (簡編): 下冊[M]. 福州: 中國人民政治協商會議福建省福州市委員會文史資料工作組, 1979: 97.	2026-03-22 20:22:17	2026-03-22 19:57:18
x2bk4t7k8u7	xanhyv97m3j	境	10	n	〈書〉情況，光景。		"[""佳～。"", ""困～。"", ""家～。""]"	community contributor|教育部. 教育部重編國語辭典修訂本: 臺灣學術網路第五版[DB]. 2015.	2026-03-22 20:22:17	2026-03-22 19:57:18
xkgjm53wphj	xanhyv97m3j	境	20	n	〈書〉程度，地步。		"[""學無止～。"", ""臻於化～。""]"	community contributor|教育部. 教育部重編國語辭典修訂本: 臺灣學術網路第五版[DB]. 2015.	2026-03-22 20:22:17	2026-03-22 19:57:18
xfz65desdag	x6j85kfun6z	景	100	n	姓		"[""～差（戰國楚人物）""]"	community contributor	2025-09-25 21:31:26	2025-05-16 17:06:04
xckx5rwqpg7	xmefcgvka48	金	100	n	姓		"[""～聖歎（明代人物）""]"	community contributor	2025-09-27 16:51:56	2025-05-16 17:06:01
x4zaxruvwkm	xmykjewmzxw	祁	100	n	姓		"[""～溪（春秋晉人物）""]"	community contributor	2025-09-26 15:57:22	2025-05-16 17:06:03
xx2mpz24v79	xqt5rs9gacs	其	1	cl					2025-07-28 22:38:04	2025-05-16 16:56:04
xuezgbj7m38	xreph5yeqnn	機會	1	n	同普通話「機會」。			community contributor	2025-09-14 22:00:33	2025-09-14 22:00:33
x3bskgehvvw	x49r3yzsp99	工工	1	adv	每天			community contributor	2026-01-01 11:43:58	2026-01-01 11:43:58
x2vra5s28u4	xjf73rmagyq	工	1	cl					2025-07-28 22:38:04	2025-05-16 16:56:11
xcq7c99dqtb	xxnc2rctf7r	句	1	n	〈書〉辭句，章句。	白讀爲guo21。	"[""章～。""]"	community contributor	2025-09-15 02:37:26	2025-09-15 02:37:26
xdmk7bhqw8e	xxnc2rctf7r	句	2	n	〈書〉句點，句讀。		"[""～讀（gy53 dau242）。""]"	community contributor	2025-09-15 02:37:26	2025-09-15 02:37:26
xehk486phtj	x2m9ebqtzj8	鋸	1	n					2025-07-28 22:38:04	2025-05-16 16:55:20
xryzxw689a8	xxxwe99wj7z	挌	1	v					2025-07-28 22:38:04	2025-05-16 16:56:32
xz8qdwmnm66	xhb268sd8ve	嗝	1	on					2025-07-28 22:38:04	2025-05-16 16:56:32
xpf6fsrp2nc	x23p59pvdtu	告	1	v	驚叫。		"[""～蜀聲。""]"	community contributor|馮愛珍. 福州方言詞典[M]. 南京: 江蘇教育出版社, 1998.	2025-09-24 20:41:26	2025-05-16 16:56:32
xsne4y47gxr	x4veqz7y727	苟	100	n	姓		"[""～參（漢代人物）""]"	community contributor	2025-09-27 16:06:06	2025-05-16 17:06:02
x4fnhv8ta26	xd62cdka6k8	更像	1		同普通話「更像」。			community contributor	2025-09-06 02:17:58	2025-09-06 02:17:58
xaxm9vgsc77	x4qg6zeujvc	更何況	1		同普通話「更何況」。			community contributor	2025-09-06 02:18:53	2025-09-06 02:18:53
xacqu23s5wg	xpjr36ae5v8	更好	1		同普通話「更好」。			community contributor	2025-09-06 02:18:23	2025-09-06 02:18:23
xyw6y67s2br	xbbbrdjwfb6	耿	100	n	姓		"[""～壽昌（漢代人物）""]"	community contributor	2025-09-26 15:46:46	2025-05-16 17:06:03
xfjhbxeujs5	xfsyxpz2xa9	夾	1	v					2025-07-28 22:38:04	2025-05-16 16:55:35
x9wwwdu7zbe	xcmvk9fqh7a	橘	1	n	植物名，芸香科柑橘屬，常綠小喬木或灌木。枝幹纖細，常有刺。葉片狹長，葉柄與葉片間有明顯關節，葉翼不發達。花爲白色五瓣。該植物於秋季結出的果實，亦稱「橘」。外形多爲扁圓形，果皮紅黃色，富含汁液，味甘酸可食。	《說文解字·木部》：「橘，果，出江南。」《呂氏春秋·孝行覽·本味》：「江浦之橘，雲夢之柚。」		community contributor	2025-09-20 16:01:20	2025-09-20 16:01:20
xjbtts6batm	xg4v6ev3dwz	桔	1	n	桔梗。	《說文解字·木部》云：「桔梗，藥名。從木吉聲。一曰直大。」		community contributor	2025-10-07 18:38:34	2025-10-07 18:38:34
x8wuncwz3v8	xg4v6ev3dwz	桔	100	n	見「桔橰」（汲水工具）。			community contributor	2025-10-07 18:38:34	2025-10-07 18:38:34
xkmg4bn4a9v	xypfhn52w6g	吉	100	n	姓		"[""～恪（漢代人物）""]"	community contributor	2025-09-27 16:45:43	2025-05-16 17:06:01
xaypmjsd3yv	xkxke9bapa8	忌	1	v					2025-07-28 22:38:04	2025-05-16 16:56:05
xz3dy8y3xe2	xnfuk68d2bv	記錄	1		同普通話「記錄」			community contributor	2025-10-22 23:01:09	2025-10-22 23:01:09
xrd2vbrdpb7	xk7mpdmb24r	記	1	v					2025-07-28 22:38:04	2025-05-16 16:56:04
xc4t84gfx72	xt2ms6daqjd	刮	1	v					2025-07-28 22:38:05	2025-05-16 16:55:56
x2wm7wfsyud	xt2cmf9kjv5	骨	1	n					2025-07-28 22:38:05	2025-05-16 16:55:56
xxpwqh5hbgy	xgsfnkmqpd9	校	1	n	古代的刑具。枷械的統稱。	《說文解字·木部》：「校，木囚也。」		community contributor|教育部. 教育部重編國語辭典修訂本: 臺灣學術網路第五版[DB]. 2015.	2025-09-20 17:47:57	2025-09-20 17:47:57
xk3u9cmh7ya	xgsfnkmqpd9	校	2	v	〈書〉較量、計較。		"[""～力（較力）。"", ""～量（較量）。""]"	community contributor|教育部. 教育部重編國語辭典修訂本: 臺灣學術網路第五版[DB]. 2015.	2025-09-20 17:47:57	2025-09-20 17:47:57
x7scpm2uu73	xgsfnkmqpd9	校	3	v	〈書〉訂正、考訂。		"[""～對。""]"	community contributor|教育部. 教育部重編國語辭典修訂本: 臺灣學術網路第五版[DB]. 2015.	2025-09-20 17:47:57	2025-09-20 17:47:57
xnewwffa7k2	xgsfnkmqpd9	校	4	v	〈書〉考核、考究。		"[""《荀子·君道》：「知慮取舍，稽之以成，日月積久，校之以功。」""]"	community contributor|教育部. 教育部重編國語辭典修訂本: 臺灣學術網路第五版[DB]. 2015.	2025-09-20 17:47:57	2025-09-20 17:47:57
xc86g6bfens	xgsfnkmqpd9	校	5	v	〈書〉計算。		"[""《漢書·卷二四·食貨志上》：「京師之錢累百鉅萬，貫朽而不可校。」""]"	community contributor|教育部. 教育部重編國語辭典修訂本: 臺灣學術網路第五版[DB]. 2015.	2025-09-20 17:47:57	2025-09-20 17:47:57
x7u6y7pqces	xmyg92cx6ra	猴中王	1	n	孫悟空。	口語也說「猴聖王」（gau21 ling55 uong53）。		community contributor|community contributor	2026-03-22 20:07:40	2026-03-22 20:07:40
x9r2drntgbv	xdby98cs627	交	1	v	混合，聯合。加入。		"[""～手。（徒手格鬥，短兵相接。）"", ""～合。（性交。）""]"	community contributor	2025-10-15 21:42:52	2025-10-15 21:42:52
x94k57zkeuj	xdby98cs627	交	5	v	溝通，（社會）交往，交（朋友），結成（友誼）		"[""～家。（結成友誼。）"", ""～朋友。"", ""～朋結友。"", ""～接。（結交，交往。）"", ""～親。（相互親近，友好交往。）"", ""寡～。（交際範圍不廣。）"", ""絕～。""]"	community contributor	2025-10-15 21:42:52	2025-10-15 21:42:52
xz2tngjes8s	xdby98cs627	交	10	v	遞送，移交。支付。交換		"[""～接。（移交和接替。）"", ""～盤。（移交經營權、管理權。）"", ""～代。（移交，託付。）"", ""～份。（繳納份額或股份；在節慶場合送禮。）""]"	community contributor	2025-10-15 21:42:52	2025-10-15 21:42:52
xh8caagpjyk	xdby98cs627	交	30	v	貿易，交易。買賣。		"[""～易。""]"	community contributor	2025-10-15 21:42:52	2025-10-15 21:42:52
xdk46fx4xtj	xdby98cs627	交	50	adv	與其他動詞結合，以表示相互的動作。		"[""～相。（互相。）"", ""～拜。（互行拜禮，對拜。）""]"	community contributor	2025-10-15 21:43:59	2025-10-15 21:42:52
x6tqeqcxv6v	xpkev35w988	結	1	n	條狀物交纏打成的球狀突起。		"[""～縲""]"	community contributor	2025-10-17 16:29:38	2025-10-17 16:29:38
xfv9mvhbtzn	xpkev35w988	結	10	cl	束。			community contributor	2025-10-17 16:29:38	2025-05-16 16:55:35
x8kvkry8mw4	xbexncjud34	介*去	1		再去。			community contributor	2025-09-15 15:01:25	2025-09-15 15:01:25
xg46345qn54	xttmbvkjj25	介*等	1		再等待。			community contributor	2025-09-15 15:01:04	2025-09-15 15:01:04
xv82unjaq7q	xzwuexk9g5v	介*掏*	1		再拿。			community contributor	2025-09-15 15:00:04	2025-09-15 15:00:04
xhduqyzffys	xf4drsshrnk	介*來	1		再來。			community contributor	2025-09-15 15:00:40	2025-09-15 15:00:40
xpaf835pucp	xm55w5g2cxc	介*覷	1		再瞧，再看。			community contributor	2025-09-15 15:00:30	2025-09-15 15:00:30
xvhd6242jtz	xvyfm2rwjf8	介*看	1		再看。			community contributor	2025-09-15 15:00:13	2025-09-15 15:00:13
xgnfsbjwrkm	xmnpqveebrh	介*	1	adv	表示一個動作接在別的動作或狀態結束之後。	口語亦說「再」（zǎi）。	"[""～叮蜀句（再叮囑一句）。"", ""食完～行（喫完飯再走）！""]"	community contributor	2025-10-13 23:07:57	2025-09-15 14:56:34
xvzhswmw33f	xmnpqveebrh	介*	2	adv	表示另有補充。	口語亦說「再」（zǎi）。	"[""～講儂家偷偷着做，無讓伊仈長，就會使了。汝伓使擔心。（再說我們偷偷地做，不使他得知，就可以了。你不用擔心。）""]"	community contributor	2025-10-13 23:07:57	2025-09-15 14:56:34
xdp2rqdmbpv	xx7v8e5cub3	屆	1	cl					2025-07-28 22:38:05	2025-05-16 16:54:47
xmy67kckc9g	xdxkhb9ps3b	簡	100	n	姓		"[""～克己（宋代人物）""]"	community contributor	2025-09-25 21:34:26	2025-05-16 17:06:04
xd8zamuxdun	xm9zc5cyvdq	疳	1	n					2025-07-28 22:38:05	2025-05-16 16:54:39
xq5yspt49fs	x3ndeb2vkzn	間	1	n					2025-07-28 22:38:05	2025-05-16 16:54:39
xvne8m867ta	x3ndeb2vkzn	間	1	cl					2025-07-28 22:38:05	2025-05-16 16:54:39
x52m5jy3hv5	xatmvxrz4yw	甘	100	n	姓		"[""～茂（秦代人物）""]"	community contributor	2025-09-25 21:36:34	2025-05-16 17:06:04
xjr9vqdn9vh	x4pjhkx7jex	敆	1	v	粘住，糊住。			community contributor|馮愛珍. 福州方言詞典[M]. 南京: 江蘇教育出版社, 1998.	2025-08-29 22:36:49	2025-08-29 22:36:49
xegm6zbyfz8	x4pjhkx7jex	敆	2	v	(嘴)笨。		"[""我喙～，講伊儥過（我嘴笨，辯不過他）。""]"	community contributor|馮愛珍. 福州方言詞典[M]. 南京: 江蘇教育出版社, 1998.	2025-08-29 22:38:19	2025-08-29 22:38:19
x6z6cs8uf7g	x4pjhkx7jex	敆	3	cl	用於多層相叠之物。			community contributor|馮愛珍. 福州方言詞典[M]. 南京: 江蘇教育出版社, 1998.	2025-08-29 22:38:19	2025-08-29 22:36:49
xjeurs5kt94	x4pjhkx7jex	敆	4		補語，表示牢固、穩當。			community contributor|馮愛珍. 福州方言詞典[M]. 南京: 江蘇教育出版社, 1998.	2025-08-29 22:38:19	2025-08-29 22:36:49
x6am8p5cnv6	x4pjhkx7jex	敆	5	v	在。		"[""小明，汝有～厝無？——我無～。""]"	community contributor	2025-08-29 22:38:19	2025-08-29 22:36:49
x6nsuxhzh4s	xrfr8r5tche	䛅	1		多言。	《八音》戚、林兩書皆釋爲「言聲多也」。《康熙字典》引《類篇》曰：「多言也。」		community contributor	2025-08-29 22:40:12	2025-08-29 22:40:12
xt7aqyh8nwz	xsa6s7az3b4	架	1	n					2025-07-28 22:38:05	2025-05-16 16:54:52
xh379qjh2qx	xsa6s7az3b4	架	1	cl					2025-07-28 22:38:05	2025-05-16 16:54:52
xqqgd78r9wd	xkp6phfyd2v	賈	100	n	姓		"[""～誼（漢代人物）""]"	community contributor	2025-09-27 17:02:47	2025-05-16 17:06:00
xw9gd392kqh	x6mjj5brcpy	泇流*	1	v	滾動		"[""伊其囝恰賤去。昨暝客佻前後由階座𡅏～下來，頭都破去，直頭啼嘛（他家小孩太頑皮了，昨天玩耍時候從樓梯上滾下來，頭都破了，一直哭）""]"	community contributor	2025-10-07 16:47:42	2025-10-07 16:47:42
xu6e9k8qfrg	x2sxfutbfth	加	1	v					2025-07-28 22:38:05	2025-05-16 16:54:51
xcbhpq2grnh	xtsnsmpqek6	紅樓夢	1		小說，曹雪芹作			community contributor	2025-05-16 17:05:55	2025-05-16 17:05:55
x4fyhedjhd2	x7eb7tuq5jy	燠	1	adj	〈書〉暖和。		"[""《禮記·內則》：「下氣怡聲，問衣～寒。」""]"	community contributor	2025-10-15 18:49:09	2025-10-15 18:49:09
xdm2zd4rpqy	xn399qsdhb2	奧	1	adj	〈書〉溫暖。同「燠」。		"[""《詩經·小雅·小明》：「昔我往矣，日月方～。」"", ""雨旱寒～""]"	community contributor	2025-10-15 18:49:20	2025-10-15 18:48:07
x8wr82bf6nu	x99djdu8emj	喻	100	n	姓。		"[""～樗（宋代人物）。""]"	community contributor	2025-09-25 21:25:15	2025-05-16 17:06:05
xexqye92tj9	xgbk7c8vz2x	豫	1	n					2025-07-28 22:38:05	2025-05-16 16:55:23
xhd3eqadz3y	x6pzzfh82h9	瘀	1	n	〈書〉積血			community contributor|李如龍. 戚林八音校注[M]. 福州: 福建人民出版社, 2001.	2026-04-10 15:56:07	2025-05-16 16:55:23
xz6esdg3tcf	x6pzzfh82h9	瘀	2	v	〈書〉（血液）積塞，不流通。			community contributor	2026-04-10 15:56:07	2026-04-10 15:56:07
xx3kgkhch52	xeb53pgzuef	歐美	1		歐洲與北美的統稱			community contributor	2025-05-16 17:06:06	2025-05-16 17:06:06
xb3dbp96dwh	xvgmnx4u3sb	歐	100	n	姓。		"[""～寶（漢代人物）。""]"	community contributor	2025-09-25 21:23:46	2025-05-16 17:06:05
x6campb2xx6	xytagsnsxm5	任	1	v	〈書〉抱	口語說「抱」（boo242）	"[""郭璞《江賦》：「悲靈均（屈原）之～石（指抱石投江）。」""]"	community contributor|王力, 岑麒祥, 林焘. 古汉语常用字字典: 第4版[M]. 北京: 商务印书馆, 2005.	2026-03-26 00:35:50	2026-03-26 00:25:34
xcv8np9qvgz	xytagsnsxm5	任	2	n	〈書〉負荷，擔子。引申爲責任，職責	擔子、負荷、責任等，口語說「擔」（dang21）	"[""《商君書·弱民》：「～重道遠。」"", ""～務"", ""責～""]"	community contributor|王力, 岑麒祥, 林焘. 古汉语常用字字典: 第4版[M]. 北京: 商务印书馆, 2005.|教育部. 教育部重編國語辭典修訂本: 臺灣學術網路第五版[DB]. 2015.	2026-03-26 00:35:50	2026-03-26 00:25:34
xx7pjfs2w3f	xytagsnsxm5	任	4	n	〈書〉行李	口語說「行李」（heing33 ni33）	"[""《孟子·滕文公上》：「門人治～將歸。」趙岐注：「任，擔也。」""]"	community contributor|王力, 岑麒祥, 林焘. 古汉语常用字字典: 第4版[M]. 北京: 商务印书馆, 2005.	2026-03-26 00:25:34	2026-03-26 00:25:34
x6eqmemw67c	xytagsnsxm5	任	10	v	〈書〉擔負，擔任	口語說「擔」（dang55）	"[""擔～"", ""～職"", ""～教""]"	community contributor|王力, 岑麒祥, 林焘. 古汉语常用字字典: 第4版[M]. 北京: 商务印书馆, 2005.|教育部. 教育部重編國語辭典修訂本: 臺灣學術網路第五版[DB]. 2015.	2026-03-26 00:35:50	2026-03-26 00:25:34
x2cmkzas6qr	xytagsnsxm5	任	11	v	〈書〉承當	口語說「擔當」（dang55 noung55）、「擔戴」（dang53 nai21）、「擔承」（dang55 sing53）	"[""《左傳·僖公十五年》：「重怒難～，背天不祥。」杜預注：「任，當也。」""]"	community contributor|王力, 岑麒祥, 林焘. 古汉语常用字字典: 第4版[M]. 北京: 商务印书馆, 2005.	2026-03-26 00:35:50	2026-03-26 00:25:34
xv84thbj8em	xytagsnsxm5	任	12	v	〈書〉能夠	口語說「會」（a242）	"[""《史記·白起王翦列傳》：「是時武安君病， 不～行。」張守節正義：「任， 入針反。」"", ""〔北魏〕賈思勰《齊民要術·五穀果蓏菜茄非中國物產者》：「爰及山澤草木～食，非人力所種者，悉附於此。」""]"	community contributor|王力, 岑麒祥, 林焘. 古汉语常用字字典: 第4版[M]. 北京: 商务印书馆, 2005.	2026-03-26 00:25:34	2026-03-26 00:25:34
xbspkapr6ae	xytagsnsxm5	任	13	v	〈書〉勝任		"[""《漢書·宣帝紀》：「朕之不德， 懼不能任。」""]"	community contributor|王力, 岑麒祥, 林焘. 古汉语常用字字典: 第4版[M]. 北京: 商务印书馆, 2005.	2026-03-26 00:25:34	2026-03-26 00:25:34
xuzrksu5pv4	xytagsnsxm5	任	15	n	〈書〉能力		"[""《韓非子·定法》：「因～而授官。」陳奇猷集釋：「太田方曰：『任，能也。』有能以勝任其事則任其事，故引申之為能也。」""]"	community contributor|王力, 岑麒祥, 林焘. 古汉语常用字字典: 第4版[M]. 北京: 商务印书馆, 2005.	2026-03-26 00:25:34	2026-03-26 00:25:34
xhpbqatyc3y	xytagsnsxm5	任	20	v	〈書〉相信，信任		"[""信～""]"	community contributor|王力, 岑麒祥, 林焘. 古汉语常用字字典: 第4版[M]. 北京: 商务印书馆, 2005.|教育部. 教育部重編國語辭典修訂本: 臺灣學術網路第五版[DB]. 2015.	2026-03-26 00:25:34	2026-03-26 00:25:34
x39k6y2g3tc	xytagsnsxm5	任	30	v	〈書〉任用。委派		"[""～免""]"	community contributor|王力, 岑麒祥, 林焘. 古汉语常用字字典: 第4版[M]. 北京: 商务印书馆, 2005.|教育部. 教育部重編國語辭典修訂本: 臺灣學術網路第五版[DB]. 2015.	2026-03-26 00:25:34	2026-03-26 00:25:34
xbfdm3da7ra	xytagsnsxm5	任	40	v	〈書〉憑藉		"[""《史記·平津侯主父列傳》：「昔秦皇帝～戰勝之威，蠶食天下，并吞戰國，海內為一，功齊三代。」""]"	community contributor|王力, 岑麒祥, 林焘. 古汉语常用字字典: 第4版[M]. 北京: 商务印书馆, 2005.	2026-03-26 00:25:34	2026-03-26 00:25:34
xsb25pjdrzs	xytagsnsxm5	任	50	v	〈書〉聽憑，任憑		"[""〔三國·魏〕嵇康《琴賦》：「齊萬物兮超自得，委性命兮～去留。」""]"	community contributor|王力, 岑麒祥, 林焘. 古汉语常用字字典: 第4版[M]. 北京: 商务印书馆, 2005.	2026-03-26 00:25:34	2026-03-26 00:25:34
xy89v36274b	xytagsnsxm5	任	60	v	〈書〉懷孕。通「妊」		"[""《漢書·卷一〇〇·敘傳上》：「劉媼～高祖而夢與神遇。」〔唐〕顏師古注：「任謂懷任也。」""]"	community contributor|王力, 岑麒祥, 林焘. 古汉语常用字字典: 第4版[M]. 北京: 商务印书馆, 2005.|教育部. 教育部重編國語辭典修訂本: 臺灣學術網路第五版[DB]. 2015.	2026-03-26 00:25:34	2026-03-26 00:25:34
xyk4sbjtdgc	xytagsnsxm5	任	100	n	姓	普通話讀此姓，定調下平。但福州話大多習慣讀下去調	"[""～尚（漢代人物）""]"	community contributor|教育部. 教育部重編國語辭典修訂本: 臺灣學術網路第五版[DB]. 2015.	2026-03-26 00:25:34	2025-05-16 17:06:00
xzydn3n9tas	x75bknw645v	狹	1	adj					2025-07-28 22:38:05	2025-05-16 16:55:38
x26c76u8pfu	xq8pyhw59w8	易	1	adj					2025-07-28 22:38:05	2025-05-16 16:56:09
xxxrgmf769d	xq8pyhw59w8	易	100	n	姓		"[""～牙（春秋齊人物）""]"	community contributor	2025-09-27 13:46:38	2025-05-16 17:06:02
xarsyfdnbnn	x6we5krpte4	味	1	n					2025-07-28 22:38:05	2025-05-16 16:56:09
x9f7jqtxdvf	x6we5krpte4	味	1	adj					2025-07-28 22:38:05	2025-05-16 16:56:09
x5hp3652ba5	x6we5krpte4	味	1	cl					2025-07-28 22:38:05	2025-05-16 16:56:09
x8pmdfpwqt8	xzc2zpg7tc9	未	1	n					2025-07-28 22:38:05	2025-05-16 16:56:09
x2jn5f9k2uz	xbydz89xz54	意	1	n					2025-07-28 22:38:05	2025-05-16 16:56:09
xd97vckvhhs	xbydz89xz54	意	1	v					2025-07-28 22:38:05	2025-05-16 16:56:09
x48afeqfavp	x7xjsrmcss9	億	1	num					2025-07-28 22:38:05	2025-05-16 16:56:09
xzsuagztjgf	xy2cspya22x	會來	1		能來，得來			community contributor	2026-04-08 19:11:40	2026-04-08 19:11:40
xfsu5axfxrn	x8ey7fhfv3t	會貴	1		是昂貴的		"[""～儥？（貴不貴？）""]"	community contributor	2026-04-08 19:12:39	2026-04-08 19:12:39
xgtfkupzrvp	xubmp8464xc	嚡	1		語氣詞，表示應承。		"[""小王吓！——～（哎）！"", ""～囉～囉（好啊好啊，行的行的）。"", ""這件事際汝做嗄（這件事你做哈）。——～（哎，行）。""]"	community contributor	2025-09-15 20:12:25	2025-08-03 22:45:15
x732k2wmvwv	xsw9tf6a3tj	挨	4	v	〈書〉忍受，遭受。	表示忍受、忍耐，口語說ngai55。	"[""閩劇《畫網巾先生》（福建省實驗閩劇院，於第十四屆中國藝術節）：「帝君我前來主持公道。拿索來！將汝等綁到閻羅殿前～刀。」""]"	community contributor	2025-10-22 01:39:43	2025-10-22 01:36:46
xz2ybv5n9zu	xsw9tf6a3tj	挨	5	v	挨時間，拖延。			community contributor	2025-10-22 01:36:46	2025-09-13 01:58:51
xg4szztkt8v	xebzxa5afs7	中國	1	n	同漢語書面語「中國」。			community contributor	2025-09-19 12:09:43	2025-08-25 01:04:20
xyx2jkmu4gn	xzq4q2pumnp	除	1	v					2025-07-28 22:38:05	2025-05-16 16:55:20
xvdx4jh4gqv	xtxd8uked9m	豬	1	n					2025-07-28 22:38:05	2025-05-16 16:55:20
x4u82sfjmcg	xryq4rmx5qw	場	1	cl					2025-07-28 22:38:05	2025-05-16 16:54:31
xs6gt9gj7qg	xryq4rmx5qw	場	1	n					2025-07-28 22:38:05	2025-05-16 16:54:31
xh6sbnm6qr9	xbsv6k4s3t6	張	100	n	姓		"[""～良（漢代人物）""]"	community contributor	2025-09-27 17:11:39	2025-05-16 17:05:59
xrnfx43uhrm	xn2ggcb9gn6	隊	1	n					2025-07-28 22:38:05	2025-05-16 16:55:46
x77q8a3sraj	xn2ggcb9gn6	隊	1	cl					2025-07-28 22:38:05	2025-05-16 16:55:46
xvw3yvqpwx7	xhk7c7thtjx	大頭	1	adj					2025-07-28 22:38:05	2025-05-16 16:56:43
xhts7xpd625	xcrbauvghnt	董	100	n	姓		"[""～仲舒（漢代人物）""]"	community contributor	2025-09-27 17:06:52	2025-05-16 17:06:00
xare9d7kccv	xfct3yvvkfw	童	100	n	姓。		"[""～仲玉（漢代人物）。""]"	community contributor	2025-09-25 21:19:30	2025-05-16 17:06:05
x9z538zg6ua	x6jy8vh37g7	屯	1		〈書〉艱難		"[""～難（dung53 nang242）。""]"	community contributor	2025-10-23 22:24:19	2025-10-23 22:24:19
x56fs9kvtk3	x6jy8vh37g7	屯	2	v	〈書〉吝嗇，吝惜		"[""～膏（吝嗇於恩澤）。""]"	community contributor	2025-10-23 22:24:19	2025-10-23 22:24:19
x4hy9ac2ex3	x6jy8vh37g7	屯	100	n	姓			community contributor	2025-10-23 22:24:19	2025-10-23 22:24:19
xqc8vyu222k	xefyntdp5kx	賭	1	n					2025-07-28 22:38:05	2025-05-16 16:55:29
x94kwbm26hm	xefyntdp5kx	賭	1	v					2025-07-28 22:38:05	2025-05-16 16:55:29
x2vzmxz5v4p	xrhws9kvb5r	堵	1	cl					2025-07-28 22:38:05	2025-05-16 16:55:29
xxk3jqpmmty	xrhws9kvb5r	堵	1	n					2025-07-28 22:38:05	2025-05-16 16:55:29
x3qzhsbr9xn	xsb2h93myyf	塗	1	v					2025-07-28 22:38:05	2025-05-16 16:55:30
xcntnhgw4kz	xsb2h93myyf	塗	100	n	姓		"[""～禪（漢代人物）""]"	community contributor	2025-09-27 16:48:49	2025-05-16 17:06:01
xs9k6egfx42	x3ry7bjaa97	圖	1	n					2025-07-28 22:38:05	2025-05-16 16:55:30
