id	word__id	word__text	text	banguace	page_number	column_number	row_number	radical_id	note	updated_time	created_time
xbd564ryh9u	x5qwtjgr7xn	萸	萸	ṳ̀	1835	2	6	xrkmxtadgne		2025-05-16 17:05:32	2025-05-16 17:05:32
x48jt6y947r	xhf8n58yy28	萬	萬	uâng	1835	2	7	xrkmxtadgne		2025-05-16 17:05:32	2025-05-16 17:05:32
x32fy2fvqbq	xbsd5fvy4sf	葳	葳	ŭi	1835	2	8	xrkmxtadgne		2025-05-16 17:05:32	2025-05-16 17:05:32
x24nz4ye544	xkt9yb74q9w	葦	葦	ūi	1835	2	9	xrkmxtadgne		2025-05-16 17:05:32	2025-05-16 17:05:32
xgyje25wube	x7v3zmupr6s	萵	萵	uŏ	1835	2	10	xrkmxtadgne		2025-05-16 17:05:32	2025-05-16 17:05:32
x498zv8auhp			蒲	buò	1835	2	11	xrkmxtadgne		2025-05-16 17:05:32	2025-05-16 17:05:32
xq8cmxb47hj			蒲	bù	1835	2	11	xrkmxtadgne		2025-05-16 17:05:32	2025-05-16 17:05:32
xn3zj3ydyym			蓓	buôi	1835	2	12	xrkmxtadgne		2025-05-16 17:05:32	2025-05-16 17:05:32
xtyh2wm8kbk	x2y2hvuxjuh	蓁	蓁	cĕng	1835	2	13	xrkmxtadgne		2025-05-16 17:05:32	2025-05-16 17:05:32
xa9ycs3d8uu	x8c83gxw6gf	蒺	蒺	cĭk	1835	2	14	xrkmxtadgne		2025-05-16 17:05:32	2025-05-16 17:05:32
xydzg2pu67y	xnekcb4uq5y	蒸	蒸	cĭng	1835	2	15	xrkmxtadgne		2025-05-16 17:05:32	2025-05-16 17:05:32
xrfnmkv2meu			蒨	cháing	1835	2	16	xrkmxtadgne		2025-05-16 17:05:32	2025-05-16 17:05:32
xrqqfjqbuze	xwentvdfnaw	蒼	蒼	chŏng	1835	2	17	xrkmxtadgne		2025-05-16 17:05:32	2025-05-16 17:05:32
xjh542hs5dm	x8j6q99g32q	蓋	蓋	gái	1835	2	18	xrkmxtadgne		2025-05-16 17:05:32	2025-05-16 17:05:32
xcw3v488fj4	x23g425xup5	蒹	蒹	giĕng	1835	2	19	xrkmxtadgne		2025-05-16 17:05:32	2025-05-16 17:05:32
xcyzbhuxnpd			⿱艹髙	gŏ̤	1835	2	20	xrkmxtadgne		2025-05-16 17:05:32	2025-05-16 17:05:32
xtv4mg84nma	x29945vd233	蒿	蒿	gŏ̤	1835	2	20	xrkmxtadgne		2025-05-16 17:05:32	2025-05-16 17:05:32
xmqxanx8jzy	xwcp3gqz9m2	蒟	蒟	gṳ̄	1835	2	21	xrkmxtadgne		2025-05-16 17:05:32	2025-05-16 17:05:32
xh4p4ddx6sk			蓄	hé̤ṳk	1835	2	22	xrkmxtadgne		2025-05-16 17:05:32	2025-05-16 17:05:32
x7v7effm7r7			蓄	háe̤k	1835	2	22	xrkmxtadgne		2025-05-16 17:05:32	2025-05-16 17:05:32
x3f8stvsx52			𦶎	huà	1835	3	1	xrkmxtadgne		2025-05-16 17:05:32	2025-05-16 17:05:32
xaqxc3nntm6	x9g45ud9xep	蒻	蒻	iŏk	1835	3	2	xrkmxtadgne		2025-05-16 17:05:32	2025-05-16 17:05:32
x26nxtmr8gc	xhhs72e7upw	蒯	蒯	kuāi	1835	3	3	xrkmxtadgne		2025-05-16 17:05:32	2025-05-16 17:05:32
xgnasnmq87j	xu2pfzjhbfj	蒞	蒞	lê	1835	3	4	xrkmxtadgne		2025-05-16 17:05:32	2025-05-16 17:05:32
xnv5mbuw8pj	xn6mu64nwk6	蓏	蓏	luō	1835	3	5	xrkmxtadgne	原書有誤，已更正	2025-05-16 17:05:32	2025-05-16 17:05:32
xjq3j5efgys	xhnhhuqhssb	蓂	蓂	mìng	1835	3	6	xrkmxtadgne		2025-05-16 17:05:32	2025-05-16 17:05:32
xwtpssheb5g			蒙	mùng	1835	3	7	xrkmxtadgne		2025-05-16 17:05:32	2025-05-16 17:05:32
xh9e32t778e			蒙	màng	1835	3	7	xrkmxtadgne		2025-05-16 17:05:32	2025-05-16 17:05:32
xx7h29f2zve	x6pmbbrwdqw	蓊	蓊	óng	1835	3	8	xrkmxtadgne		2025-05-16 17:05:32	2025-05-16 17:05:32
x9aab5yha6n	x3eb7cvfuu4	蒜	蒜	sáung	1835	3	9	xrkmxtadgne		2025-05-16 17:05:32	2025-05-16 17:05:32
xhskeex3jc7	xk5ey7fh4ak	蒐	蒐	sĕu	1835	3	10	xrkmxtadgne		2025-05-16 17:05:32	2025-05-16 17:05:32
x7n5c96x2rr	xburrr4z4yw	蓍	蓍	sĭ	1835	3	11	xrkmxtadgne		2025-05-16 17:05:32	2025-05-16 17:05:32
xg5963fnbrr	x7rra4auwaw	蒔	蒔	sì	1835	3	12	xrkmxtadgne		2025-05-16 17:05:32	2025-05-16 17:05:32
xbsnfgm4jaq	x7rra4auwaw	蒔	蒔	sê	1835	3	12	xrkmxtadgne		2025-05-16 17:05:32	2025-05-16 17:05:32
xeaegqvhy2b			蓆	sĭk	1835	3	13	xrkmxtadgne		2025-05-16 17:05:32	2025-05-16 17:05:32
xcthagv72k3			蓆	chiŏh	1835	3	13	xrkmxtadgne		2025-05-16 17:05:32	2025-05-16 17:05:32
xkbd42h78kx			䓾	sŏ̤	1835	3	14	xrkmxtadgne		2025-05-16 17:05:32	2025-05-16 17:05:32
x54b7xpd37u			蓑	sŏi	1835	3	15	xrkmxtadgne		2025-05-16 17:05:32	2025-05-16 17:05:32
x5ncvuyzcq8			蓑	săi	1835	3	15	xrkmxtadgne		2025-05-16 17:05:32	2025-05-16 17:05:32
x6kujfhn5u3	xtvf4mq45kv	蓀	蓀	sŏng	1835	3	16	xrkmxtadgne		2025-05-16 17:05:32	2025-05-16 17:05:32
xb62s24cbzj			蒓	sùng	1835	3	17	xrkmxtadgne		2025-05-16 17:05:32	2025-05-16 17:05:32
xd7jn59hzjr	xbwsukn4wvx	蓐	蓐	ṳ̆k	1835	3	18	xrkmxtadgne		2025-05-16 17:05:32	2025-05-16 17:05:32
x2cvp7g677s	x324evqsmq5	蓉	蓉	ṳ̀ng	1835	3	19	xrkmxtadgne		2025-05-16 17:05:32	2025-05-16 17:05:32
xasjuzyvd3h	xgg8aw5mxga	蓽	蓽	bék	1835	3	20	xrkmxtadgne		2025-05-16 17:05:32	2025-05-16 17:05:32
x5peefuqz6n	xfuugumdg54	蔢	蔢	bò̤	1835	3	21	xrkmxtadgne		2025-05-16 17:05:32	2025-05-16 17:05:32
xcecwv9jsen	xf9yrk6j4ke	蔔	蔔	bŭk	1835	3	22	xrkmxtadgne		2025-05-16 17:05:32	2025-05-16 17:05:32
xa6bhr7esuq	xys6au8vbxn	蔀	蔀	buô	1836	1	1	xrkmxtadgne		2025-05-16 17:05:32	2025-05-16 17:05:32
xtku3zr7san	xswvrenw5nv	蔗	蔗	ciá	1836	1	2	xrkmxtadgne		2025-05-16 17:05:32	2025-05-16 17:05:32
xvpaa6qqmux	xykc7s2x3pk	蔣	蔣	ciōng	1836	1	3	xrkmxtadgne		2025-05-16 17:05:32	2025-05-16 17:05:32
x6w93dd5h9u			蔟	cŭk	1836	1	4	xrkmxtadgne		2025-05-16 17:05:32	2025-05-16 17:05:32
x99w455yus7	xunbkqgd468	蔡	蔡	chái	1836	1	5	xrkmxtadgne		2025-05-16 17:05:32	2025-05-16 17:05:32
xrdrq3ttzuy			蔥	chĕ̤ng	1836	1	6	xrkmxtadgne		2025-05-16 17:05:32	2025-05-16 17:05:32
x3cqj3kr9wx	xgrwtdgf3e7	蓧	蓧	dâiu	1836	1	7	xrkmxtadgne		2025-05-16 17:05:32	2025-05-16 17:05:32
x43ncf5xm5f			蔕	dé	1836	1	8	xrkmxtadgne		2025-05-16 17:05:32	2025-05-16 17:05:32
xe8x2zkzk9y			蔕	dái	1836	1	8	xrkmxtadgne		2025-05-16 17:05:32	2025-05-16 17:05:32
xypyf9vqq6g			蔯	dìng	1836	1	9	xrkmxtadgne		2025-05-16 17:05:32	2025-05-16 17:05:32
xwb6fubcn88	xxhdywggf56	蓫	蓫	dṳ̆k	1836	1	10	xrkmxtadgne		2025-05-16 17:05:32	2025-05-16 17:05:32
x6n5nruhn7y	xc6mypgmmww	蔭	蔭	éng	1836	1	11	xrkmxtadgne		2025-05-16 17:05:32	2025-05-16 17:05:32
xdefd7wtzqp			蔒	hŭng	1836	1	12	xrkmxtadgne		2025-05-16 17:05:32	2025-05-16 17:05:32
x9xnzj7yhfd	xffxu8a5r76	蔫	蔫	iŏng	1836	1	13	xrkmxtadgne		2025-05-16 17:05:32	2025-05-16 17:05:32
xk3hu77y2f9			𦸅	káiu	1836	1	14	xrkmxtadgne		2025-05-16 17:05:32	2025-05-16 17:05:32
xrjfn7agfp8			蓮	lèng	1836	1	15	xrkmxtadgne		2025-05-16 17:05:32	2025-05-16 17:05:32
xqfnvehryeg	x9y6sd86q6g	蔞	蔞	lèu	1836	1	16	xrkmxtadgne		2025-05-16 17:05:32	2025-05-16 17:05:32
xns6zrwqqmr	x9y6sd86q6g	蔞	蔞	lĕu	1836	1	16	xrkmxtadgne		2025-05-16 17:05:32	2025-05-16 17:05:32
xtjpwpk2wtx			蔂	lùi	1836	1	17	xrkmxtadgne		2025-05-16 17:05:32	2025-05-16 17:05:32
xzmqnsgs5h7			蓼	lŭk	1836	1	18	xrkmxtadgne		2025-05-16 17:05:32	2025-05-16 17:05:32
xk54dr266c3			蓼	liēu	1836	1	18	xrkmxtadgne		2025-05-16 17:05:32	2025-05-16 17:05:32
xaunjfj2qeu			蔴	mà	1836	1	19	xrkmxtadgne		2025-05-16 17:05:32	2025-05-16 17:05:32
xn5pms6km29			蔴	muài	1836	1	19	xrkmxtadgne		2025-05-16 17:05:32	2025-05-16 17:05:32
x2ft9w7fa7t			蔓	mâng	1836	1	20	xrkmxtadgne		2025-05-16 17:05:32	2025-05-16 17:05:32
xj27x76h7ch			蔓	muàng	1836	1	20	xrkmxtadgne		2025-05-16 17:05:32	2025-05-16 17:05:32
xmnsgs7ykba	xzu9b6qnnpg	蔑	蔑	miĕk	1836	1	21	xrkmxtadgne		2025-05-16 17:05:32	2025-05-16 17:05:32
xkuy34gdqwn			蔦	nēu	1836	1	22	xrkmxtadgne		2025-05-16 17:05:32	2025-05-16 17:05:32
xa98gmkm4a8			蓺	ngiê	1836	2	1	xrkmxtadgne		2025-05-16 17:05:32	2025-05-16 17:05:32
x3nd79fvudc	xxjtjmxhp94	蔚	蔚	ói	1836	2	2	xrkmxtadgne		2025-05-16 17:05:32	2025-05-16 17:05:32
x3eshyxjdr2	xyqtrzffvvb	蓬	蓬	pùng	1836	2	3	xrkmxtadgne		2025-05-16 17:05:32	2025-05-16 17:05:32
xhx6p5b6nfy			蓰	sā̤	1836	2	4	xrkmxtadgne		2025-05-16 17:05:32	2025-05-16 17:05:32
xnna8mprgax	xjucq2vbr3z	蓿	蓿	sé̤ṳk	1836	2	5	xrkmxtadgne		2025-05-16 17:05:32	2025-05-16 17:05:32
xd3ry3w675f	x455u3q9jcf	蔌	蔌	sók	1836	2	6	xrkmxtadgne		2025-05-16 17:05:32	2025-05-16 17:05:32
x67gpfetquv	xgn7ss8z376	蔬	蔬	sŭ	1836	2	7	xrkmxtadgne		2025-05-16 17:05:32	2025-05-16 17:05:32
x8c59cp2vwu	xy7aq9xmeyy	蓴	蓴	sùng	1836	2	8	xrkmxtadgne		2025-05-16 17:05:32	2025-05-16 17:05:32
xkexhqqr82r	xzbn8mzxy9c	蓪	蓪	tŭng	1836	2	9	xrkmxtadgne		2025-05-16 17:05:32	2025-05-16 17:05:32
xhf8q4qmss8	xz3bjquur7j	蔽	蔽	bé	1836	2	10	xrkmxtadgne		2025-05-16 17:05:32	2025-05-16 17:05:32
xqf6tq3cjat	xkemt995frm	蕉	蕉	ciĕu	1836	2	11	xrkmxtadgne		2025-05-16 17:05:32	2025-05-16 17:05:32
x9vzp2p3ze7	xc86s7hprmx	蕞	蕞	cháuk	1836	2	12	xrkmxtadgne		2025-05-16 17:05:32	2025-05-16 17:05:32
xemxprwju54	xdphssu6d48	蕝	蕝	cháuk	1836	2	12	xrkmxtadgne		2025-05-16 17:05:32	2025-05-16 17:05:32
x6srcmwb4jx	x9phbjbgvnv	蕆	蕆	diēng	1836	2	14	xrkmxtadgne		2025-05-16 17:05:32	2025-05-16 17:05:32
xywqty4uacp	xq5fat55zqd	蕎	蕎	gièu	1836	2	15	xrkmxtadgne		2025-05-16 17:05:32	2025-05-16 17:05:32
x8k5epanv96	xq5fat55zqd	蕎	蕎	giò	1836	2	15	xrkmxtadgne		2025-05-16 17:05:32	2025-05-16 17:05:32
x4v9xmuh5ws	xa2k3mdcj47	蕢	蕢	gôi	1836	2	16	xrkmxtadgne		2025-05-16 17:05:32	2025-05-16 17:05:32
xgkww4nz5mv	x6fg6av79rg	蕖	蕖	gṳ̀	1836	2	17	xrkmxtadgne		2025-05-16 17:05:32	2025-05-16 17:05:32
xad2xureefc	xhgzqejrw27	蕨	蕨	guók	1836	2	18	xrkmxtadgne		2025-05-16 17:05:32	2025-05-16 17:05:32
xzgde9cq3jr	xzm7ga5u9jv	蕙	蕙	hiê	1836	2	19	xrkmxtadgne		2025-05-16 17:05:32	2025-05-16 17:05:32
xse96q5futg	xa3ecyfd5jg	蕃	蕃	huăng	1836	2	20	xrkmxtadgne		2025-05-16 17:05:32	2025-05-16 17:05:32
xb4arcz3dec			蕓	hùng	1836	2	21	xrkmxtadgne		2025-05-16 17:05:32	2025-05-16 17:05:32
xa7y3m4wg28	xcvm3sxhhjp	蕡	蕡	hùng	1836	2	22	xrkmxtadgne		2025-05-16 17:05:32	2025-05-16 17:05:32
xn47sjfnjc4	xk5jrz5jzfd	蕕	蕕	ìu	1836	3	1	xrkmxtadgne		2025-05-16 17:05:32	2025-05-16 17:05:32
x2j8m3wpw4k	xpras5g2hmy	蕊	蕊	lūi	1836	3	2	xrkmxtadgne		2025-05-16 17:05:32	2025-05-16 17:05:32
xreqfv52b2y			蕋	lūi	1836	3	2	xrkmxtadgne		2025-05-16 17:05:32	2025-05-16 17:05:32
x5zwwr7mxmq	xmjrhvvctuu	蕘	蕘	ngièu	1836	3	3	xrkmxtadgne		2025-05-16 17:05:32	2025-05-16 17:05:32
x7yte2u7hp7			蕚	ngŏk	1836	3	4	xrkmxtadgne		2025-05-16 17:05:32	2025-05-16 17:05:32
xb2jq6wehp8	xyd2scw9bqe	蕣	蕣	sóng	1836	3	5	xrkmxtadgne		2025-05-16 17:05:32	2025-05-16 17:05:32
xtwr984hv28			蕪	ù	1836	3	6	xrkmxtadgne		2025-05-16 17:05:32	2025-05-16 17:05:32
xs3jycf5bxw			蕤	ŭi	1836	3	7	xrkmxtadgne		2025-05-16 17:05:32	2025-05-16 17:05:32
x74ka3j5esx	xquv6sghvv7	⿱艹越	⿱艹越	uŏk	1836	3	8	xrkmxtadgne		2025-05-16 17:05:32	2025-05-16 17:05:32
x78b8fza4dr			薄	bŏk	1836	3	9	xrkmxtadgne		2025-05-16 17:05:32	2025-05-16 17:05:32
xh8jr8xrp9n			薄	bŏ̤h	1836	3	9	xrkmxtadgne		2025-05-16 17:05:32	2025-05-16 17:05:32
xuzgn7a9w77			薦	ciéng	1836	3	10	xrkmxtadgne		2025-05-16 17:05:32	2025-05-16 17:05:32
xuztrxbffw8	xh5ajx6uv92	薔	薔	chiòng	1836	3	11	xrkmxtadgne		2025-05-16 17:05:32	2025-05-16 17:05:32
xfeewxjwvv2	xh5ajx6uv92	薔	薔	dù	1836	3	11	xrkmxtadgne		2025-05-16 17:05:32	2025-05-16 17:05:32
xc3ekk88nyb	xh5ajx6uv92	薔	薔	sáik	1836	3	11	xrkmxtadgne		2025-05-16 17:05:32	2025-05-16 17:05:32
x48yutrfa57	xy7bkbs5mqn	薘	薘	dăk	1836	3	12	xrkmxtadgne		2025-05-16 17:05:32	2025-05-16 17:05:32
xpw7xmzkmw3	xprtby5ychg	薏	薏	é	1836	3	13	xrkmxtadgne		2025-05-16 17:05:32	2025-05-16 17:05:32
xy2wqpvgjsg	x84tt59h4u7	薨	薨	ĕng	1836	3	14	xrkmxtadgne		2025-05-16 17:05:32	2025-05-16 17:05:32
xn2pebd82t4			蕷	ê̤ṳ	1836	3	15	xrkmxtadgne		2025-05-16 17:05:32	2025-05-16 17:05:32
xqvuatvu2dc	xn6fvzwzzmc	薁	薁	é̤ṳk	1836	3	16	xrkmxtadgne		2025-05-16 17:05:32	2025-05-16 17:05:32
xahr7dart7h	x2wqch4wy8q	薊	薊	gié	1836	3	17	xrkmxtadgne		2025-05-16 17:05:32	2025-05-16 17:05:32
x5yhd6mfy3k	xhgk3drqcav	薑	薑	giŏng	1836	3	18	xrkmxtadgne		2025-05-16 17:05:32	2025-05-16 17:05:32
xr4qq6qdyf8			𦼸	gŏ̤	1836	3	19	xrkmxtadgne		2025-05-16 17:05:32	2025-05-16 17:05:32
xfdatmypmqm			𦼸	hău	1836	3	19	xrkmxtadgne		2025-05-16 17:05:32	2025-05-16 17:05:32
xhe54qh799a	x33caunt7fs	薅	薅	gŏ̤	1836	3	19	xrkmxtadgne		2025-05-16 17:05:32	2025-05-16 17:05:32
xutyq2rsdke	x33caunt7fs	薅	薅	hău	1836	3	19	xrkmxtadgne		2025-05-16 17:05:32	2025-05-16 17:05:32
xdvh9bbyuha	x9z8avpngrd	薈	薈	guói	1836	3	20	xrkmxtadgne		2025-05-16 17:05:32	2025-05-16 17:05:32
xyfpa6svcwh	xwqgq6tpyyb	薤	薤	hâi	1836	3	21	xrkmxtadgne		2025-05-16 17:05:32	2025-05-16 17:05:32
xkwkc368sxq	x3khydhk69r	薖	薖	kuŏ	1836	3	22	xrkmxtadgne		2025-05-16 17:05:32	2025-05-16 17:05:32
xsdnb9h3b8h	xuwhrbksccc	薐	薐	lìng	1837	1	1	xrkmxtadgne		2025-05-16 17:05:32	2025-05-16 17:05:32
x9u4mcp3dex			蕾	lūi	1837	1	2	xrkmxtadgne		2025-05-16 17:05:32	2025-05-16 17:05:32
xm76rhaxz9a	xytjyt87xu2	薇	薇	mì	1837	1	3	xrkmxtadgne		2025-05-16 17:05:32	2025-05-16 17:05:32
xsqft8e6t8k	x5uwfnu3wz2	薜	薜	pék	1837	1	4	xrkmxtadgne		2025-05-16 17:05:32	2025-05-16 17:05:32
x8f38578ghr	x22565cwr5d	薩	薩	sák	1837	1	5	xrkmxtadgne		2025-05-16 17:05:32	2025-05-16 17:05:32
x5vnmz8ygy5	xrx4p6bvbuj	薛	薛	siék	1837	1	6	xrkmxtadgne		2025-05-16 17:05:32	2025-05-16 17:05:32
xyv47uauk2y	xwhr8en5t9k	薪	薪	sĭng	1837	1	7	xrkmxtadgne		2025-05-16 17:05:32	2025-05-16 17:05:32
xrvna3fqmat	xmwend3y22u	薙	薙	tié	1837	1	8	xrkmxtadgne		2025-05-16 17:05:32	2025-05-16 17:05:32
xa2s35edmxd	xmwend3y22u	薙	薙	dê	1837	1	8	xrkmxtadgne		2025-05-16 17:05:32	2025-05-16 17:05:32
xwte78qzhng	xret9f98kh8	薺	薺	cā̤	1837	1	9	xrkmxtadgne		2025-05-16 17:05:32	2025-05-16 17:05:32
xekxvyjhwrt	xrftthcmv3z	藎	藎	cêng	1837	1	10	xrkmxtadgne		2025-05-16 17:05:32	2025-05-16 17:05:32
xzt2v5zczgh			藉	ciâ	1837	1	11	xrkmxtadgne		2025-05-16 17:05:32	2025-05-16 17:05:32
xmq28byrgrj			藉	cĭk	1837	1	11	xrkmxtadgne		2025-05-16 17:05:32	2025-05-16 17:05:32
xuvkz93ujra			藏	còng	1837	1	12	xrkmxtadgne		2025-05-16 17:05:32	2025-05-16 17:05:32
xku2ec5djsn			藏	câung	1837	1	12	xrkmxtadgne		2025-05-16 17:05:32	2025-05-16 17:05:32
x74qvg8ecca	x36uahtnu86	薹	薹	dài	1837	1	13	xrkmxtadgne		2025-05-16 17:05:32	2025-05-16 17:05:32
x9gcp928e4p	x2ga5xxdqs7	藁	藁	gō̤	1837	1	14	xrkmxtadgne		2025-05-16 17:05:32	2025-05-16 17:05:32
xv66b8pnf49			薰	hṳ̆ng	1837	1	15	xrkmxtadgne		2025-05-16 17:05:32	2025-05-16 17:05:32
x62bp93unw4			薾	ī	1837	1	16	xrkmxtadgne		2025-05-16 17:05:32	2025-05-16 17:05:32
xefvkcbeqyk	x6s72dubq8h	藍	藍	làng	1837	1	17	xrkmxtadgne		2025-05-16 17:05:32	2025-05-16 17:05:32
xh9kdjq9n4j	xsf57xszyes	藐	藐	miēu	1837	1	18	xrkmxtadgne		2025-05-16 17:05:32	2025-05-16 17:05:32
xefjxg56gkk			薿	ngī	1837	1	19	xrkmxtadgne		2025-05-16 17:05:32	2025-05-16 17:05:32
x9n2af6dyy3	xeqs67mwmqt	薸	薸	pièu	1837	1	20	xrkmxtadgne		2025-05-16 17:05:32	2025-05-16 17:05:32
xhpcnccqjj9	xzqyxy6a3xq	藇	藇	sê̤ṳ	1837	1	21	xrkmxtadgne		2025-05-16 17:05:32	2025-05-16 17:05:32
x738pnup9fm	xq7x3ftw4su	蕭	蕭	siĕu	1837	1	22	xrkmxtadgne		2025-05-16 17:05:32	2025-05-16 17:05:32
xwk8w43ztrc	x97y7sxuf3d	薯	薯	sṳ̀	1837	1	23	xrkmxtadgne		2025-05-16 17:05:32	2025-05-16 17:05:32
xrvhe5yfdtr	xwft7caxknb	薳	薳	uōng	1837	2	1	xrkmxtadgne		2025-05-16 17:05:32	2025-05-16 17:05:32
x4na27h4e39	xwft7caxknb	薳	薳	ūi	1837	2	1	xrkmxtadgne		2025-05-16 17:05:32	2025-05-16 17:05:32
xbktprghhnm			慸	dé	1837	2	2	xrkmxtadgne		2025-05-16 17:05:32	2025-05-16 17:05:32
x7pbgmeqesf			藤	dìng	1837	2	3	xrkmxtadgne		2025-05-16 17:05:32	2025-05-16 17:05:32
x5vs5rby5vb	xykf9zfumf8	藩	藩	huăng	1837	2	4	xrkmxtadgne		2025-05-16 17:05:33	2025-05-16 17:05:33
x3k87tmjsep	x3xz722est6	藥	藥	iŏh	1837	2	5	xrkmxtadgne		2025-05-16 17:05:33	2025-05-16 17:05:33
x6gmhubgd9k	xht67kenmv3	藜	藜	là̤	1837	2	6	xrkmxtadgne		2025-05-16 17:05:33	2025-05-16 17:05:33
xejsarwetjq	x3xrmvzw97j	藟	藟	lūi	1837	2	7	xrkmxtadgne		2025-05-16 17:05:33	2025-05-16 17:05:33
xwcefwf94q6			藕	ngâu	1837	2	8	xrkmxtadgne		2025-05-16 17:05:33	2025-05-16 17:05:33
xsgqvmg6v5h	xxhqggttgxm	藝	藝	ngiê	1837	2	9	xrkmxtadgne		2025-05-16 17:05:33	2025-05-16 17:05:33
xdsq9px2ygc	xadwjsszu2w	藪	藪	sēu	1837	2	10	xrkmxtadgne		2025-05-16 17:05:33	2025-05-16 17:05:33
xsjwrb53hbs			藛	siá	1837	2	11	xrkmxtadgne		2025-05-16 17:05:33	2025-05-16 17:05:33
x74r4msnnby	xnw4pczfqdj	藚	藚	sṳ̆k	1837	2	12	xrkmxtadgne		2025-05-16 17:05:33	2025-05-16 17:05:33
xn6ukpcde5x	xhc5gvsbbus	藹	藹	āi	1837	2	13	xrkmxtadgne		2025-05-16 17:05:33	2025-05-16 17:05:33
x9wd6fygghf	xytqr7frd5z	蘋	蘋	bìng	1837	2	14	xrkmxtadgne		2025-05-16 17:05:33	2025-05-16 17:05:33
x7amsryb6ry	xsfn2yhjshs	藻	藻	chó̤	1837	2	15	xrkmxtadgne		2025-05-16 17:05:33	2025-05-16 17:05:33
x3takvd46v9	xtdz6hrknjq	蘄	蘄	gì	1837	2	16	xrkmxtadgne		2025-05-16 17:05:33	2025-05-16 17:05:33
xyjj3fc34ng			䕫	gì	1837	2	17	xrkmxtadgne		2025-05-16 17:05:33	2025-05-16 17:05:33
x74a3sj38ev	xqhrxf6z7h3	蘅	蘅	hèng	1837	2	18	xrkmxtadgne		2025-05-16 17:05:33	2025-05-16 17:05:33
xq2b2amkcxu			蘐	hiŏng	1837	2	19	xrkmxtadgne		2025-05-16 17:05:33	2025-05-16 17:05:33
xgeygyugkv9	x27smeefhh7	藿	藿	huók	1837	2	20	xrkmxtadgne		2025-05-16 17:05:33	2025-05-16 17:05:33
xtxjg8zh9wz	xz4vmh3aq5h	藾	藾	lâi	1837	2	21	xrkmxtadgne		2025-05-16 17:05:33	2025-05-16 17:05:33
xjg7j9n6tzs	x4nze6xkq8k	藺	藺	lêng	1837	2	22	xrkmxtadgne		2025-05-16 17:05:33	2025-05-16 17:05:33
xw72pz9tps2	xxetghnhfeq	蘆	蘆	lù	1837	2	23	xrkmxtadgne		2025-05-16 17:05:33	2025-05-16 17:05:33
x774smbz69z	x7s5qcgh82y	蘑	蘑	mò̤	1837	3	1	xrkmxtadgne		2025-05-16 17:05:33	2025-05-16 17:05:33
x2hx9dy7vh3	xj7e8dmtqs7	蘇	蘇	sŭ	1837	3	2	xrkmxtadgne		2025-05-16 17:05:33	2025-05-16 17:05:33
xaf3bq2kw6z			蘓	sŭ	1837	3	2	xrkmxtadgne		2025-05-16 17:05:33	2025-05-16 17:05:33
x3vc9swn3hq	x25xxfpd3nx	蘀	蘀	táuk	1837	3	3	xrkmxtadgne		2025-05-16 17:05:33	2025-05-16 17:05:33
xzr787npm2s	xcn8q77y7kb	蘊	蘊	ūng	1837	3	4	xrkmxtadgne		2025-05-16 17:05:33	2025-05-16 17:05:33
xmwbpsr6qv8	xqf9cb3uppt	蘧	蘧	gṳ̀	1837	3	5	xrkmxtadgne		2025-05-16 17:05:33	2025-05-16 17:05:33
x77ynbm8q5x			蘤	huă	1837	3	6	xrkmxtadgne		2025-05-16 17:05:33	2025-05-16 17:05:33
x2ttj8gww38	xmzzcfrnapj	蘩	蘩	huàng	1837	3	7	xrkmxtadgne		2025-05-16 17:05:33	2025-05-16 17:05:33
xhmfnenzbwd			蘨	ièu	1837	3	8	xrkmxtadgne		2025-05-16 17:05:33	2025-05-16 17:05:33
xd55mk9b8ds	xv2zpkya8ug	蘡	蘡	ĭng	1837	3	9	xrkmxtadgne		2025-05-16 17:05:33	2025-05-16 17:05:33
x7ghjxa9p5b	x8zbadc4mqa	蘭	蘭	làng	1837	3	10	xrkmxtadgne		2025-05-16 17:05:33	2025-05-16 17:05:33
xtuuu748g5s	x8zbadc4mqa	蘭	蘭	nàng	1837	3	10	xrkmxtadgne		2025-05-16 17:05:33	2025-05-16 17:05:33
xey83cck3s2			蘝	liêng	1837	3	11	xrkmxtadgne		2025-05-16 17:05:33	2025-05-16 17:05:33
xfmgy63k7g4	xh5hg2a3snj	蘢	蘢	lùng	1837	3	12	xrkmxtadgne		2025-05-16 17:05:33	2025-05-16 17:05:33
xufjuvkmgrb	xs4tu2hj542	蘖	蘖	ngiĕk	1837	3	13	xrkmxtadgne		2025-05-16 17:05:33	2025-05-16 17:05:33
xfnmzu53jc6	xzp3asvkbzd	蘚	蘚	siēng	1837	3	14	xrkmxtadgne		2025-05-16 17:05:33	2025-05-16 17:05:33
xya39mvsjqp	xvpa8r65yep	蘸	蘸	cáng	1837	3	15	xrkmxtadgne		2025-05-16 17:05:33	2025-05-16 17:05:33
xg8588nufe9			蘿	lò̤	1837	3	16	xrkmxtadgne		2025-05-16 17:05:33	2025-05-16 17:05:33
xn8dwe6dzf8	xvxweyqc2n8	蘼	蘼	mì	1837	3	17	xrkmxtadgne		2025-05-16 17:05:33	2025-05-16 17:05:33
x3kdwr8svyu	xn8x7xketqa	虆	虆	lùi	1837	3	18	xrkmxtadgne		2025-05-16 17:05:33	2025-05-16 17:05:33
