id	word__id	word__text	text	type	glyph_category	glyph_type	updated_time	created_time
xcy87d4s7ut	x9rj8g5q8sv	三鋤頭兩畚箕	粗心大意	M			2025-05-16 16:59:09	2025-05-16 16:59:09
xfhm9bcdhs3	x9rj8g5q8sv	三鋤頭兩畚箕	粗枝大葉	M			2025-05-16 16:59:09	2025-05-16 16:59:09
xznhx4bj89d	x9rj8g5q8sv	三鋤頭兩畚箕	馬馬虎虎	M			2025-05-16 16:59:09	2025-05-16 16:59:09
xpb25q8hkwp	x7d7cf97s2u	三日三九日九	很早以前	M			2025-05-16 16:59:09	2025-05-16 16:59:09
x4hhkq4aq5v	xp2wkybmc76	三一三十一	對半分配	M			2025-05-16 16:59:09	2025-05-16 16:59:09
xfc5ex4v4jj	xp2wkybmc76	三一三十一	對半分	M			2025-05-16 16:59:09	2025-05-16 16:59:09
xe4nhy9wqc9	xp2wkybmc76	三一三十一	平均分	M			2025-05-16 16:59:09	2025-05-16 16:59:09
xgspssudtzu	xp2wkybmc76	三一三十一	平均分配	M			2025-05-16 16:59:09	2025-05-16 16:59:09
x8ryrbsqdv8	xp2wkybmc76	三一三十一	均分	M			2025-05-16 16:59:09	2025-05-16 16:59:09
xcctbf9aeh6	xnejmjdpzyg	三行兩回頭	依依不捨	M			2025-05-16 16:59:09	2025-05-16 16:59:09
xvrqns8hwc6	x87gstauy7n	着三不着兩	茫然無序	M			2025-05-16 16:59:09	2025-05-16 16:59:09
xqnf7kjnesn	x87gstauy7n	着三不着兩	任性	S			2025-05-16 16:59:09	2025-05-16 16:59:09
xrqapqanhnv	x87gstauy7n	着三不着兩	喜怒無常	S			2025-05-16 16:59:09	2025-05-16 16:59:09
xxgrfmtr9az	xwu48ers49r	三不主兩	四不像	M			2025-05-16 16:59:09	2025-05-16 16:59:09
x8gkbab97y4	xwu48ers49r	三不主兩	思維不清	S			2025-05-16 16:59:09	2025-05-16 16:59:09
xvv3zytfr9t	xwu48ers49r	三不主兩	做事混亂	S			2025-05-16 16:59:09	2025-05-16 16:59:09
xjwn4mum3zu	xt4h72g7sap	有七無八	不成體統	M			2025-05-16 16:59:09	2025-05-16 16:59:09
xv27ctkzsfy	xt4h72g7sap	有七無八	雜亂	M			2025-05-16 16:59:09	2025-05-16 16:59:09
xmcsg8brk7e	xhrvsxptqjq	無管三七廿一	不管三七二十一	M			2025-05-16 16:59:09	2025-05-16 16:59:09
xbnq37wyw22	xhrvsxptqjq	無管三七廿一	不顧一切	S			2025-05-16 16:59:09	2025-05-16 16:59:09
x5u4tucc68s	xhrvsxptqjq	無管三七廿一	不問是非情由	S			2025-05-16 16:59:09	2025-05-16 16:59:09
xdjnwwugj2b	xh4zgryxtme	四平八穩	穩當	M			2025-05-16 16:59:09	2025-05-16 16:59:09
xm8z8rh3hxw	xh4zgryxtme	四平八穩	四平八穩	M			2025-05-16 16:59:09	2025-05-16 16:59:09
xvbdqafzrvb	xh4zgryxtme	四平八穩	保守	S			2025-05-16 16:59:10	2025-05-16 16:59:10
xptbk4np6pm	xh4zgryxtme	四平八穩	守舊	S			2025-05-16 16:59:10	2025-05-16 16:59:10
x39j6vy4fmr	xh4zgryxtme	四平八穩	不出差錯	S			2025-05-16 16:59:10	2025-05-16 16:59:10
xhtf4tu3a4w	xh4zgryxtme	四平八穩	不創新	S			2025-05-16 16:59:10	2025-05-16 16:59:10
x5tgp8h7mqt	xh4zgryxtme	四平八穩		S			2025-05-16 16:59:10	2025-05-16 16:59:10
x6kp67f6u97	x5wgzzx264h	四方八面	周圍	M			2025-05-16 16:59:10	2025-05-16 16:59:10
xrsxmxpz9uh	x5wgzzx264h	四方八面	各地	M			2025-05-16 16:59:10	2025-05-16 16:59:10
xtnubzum4se	x5wgzzx264h	四方八面	各處	M			2025-05-16 16:59:10	2025-05-16 16:59:10
xmv79jmdf4q	x5wgzzx264h	四方八面	四面八方	M			2025-05-16 16:59:10	2025-05-16 16:59:10
xdhzr8zwpwr	xbzxytpkcjt	四鄰八舍	鄰居	M			2025-05-16 16:59:10	2025-05-16 16:59:10
xnwyqv3dqw3	xbzxytpkcjt	四鄰八舍	街坊	M			2025-05-16 16:59:10	2025-05-16 16:59:10
xxxpd8azbf9	xbzxytpkcjt	四鄰八舍	四鄰八舍	M			2025-05-16 16:59:10	2025-05-16 16:59:10
xcq23j4x77c	x5qxepmtrf2	四時八節	節令	M			2025-05-16 16:59:10	2025-05-16 16:59:10
xq5zza97t3d	xd8c9xpe4ux	五零四散	五零四散	M			2025-05-16 16:59:10	2025-05-16 16:59:10
xpt7xugm7hf	xd8c9xpe4ux	五零四散	零落分散	M			2025-05-16 16:59:10	2025-05-16 16:59:10
xtfvwz9v9t9	xd8c9xpe4ux	五零四散	零星渙散	M			2025-05-16 16:59:10	2025-05-16 16:59:10
xhs7fuk5gmp	xd8c9xpe4ux	五零四散	亂七八糟	M			2025-05-16 16:59:10	2025-05-16 16:59:10
xdfp59v52w8	xq49cxs8em3	五九六一	三教九流	M			2025-05-16 16:59:10	2025-05-16 16:59:10
xun3d2xxxa5	xy6n3avwfxy	七七八八	七七八八	M			2025-05-16 16:59:10	2025-05-16 16:59:10
x9mya5wyjeq	xy6n3avwfxy	七七八八	雜七雜八	M			2025-05-16 16:59:10	2025-05-16 16:59:10
xp9rxntvgd9	xy6n3avwfxy	七七八八	零零碎碎	M			2025-05-16 16:59:10	2025-05-16 16:59:10
x9e5ndaj2ca	xy6n3avwfxy	七七八八	差不多	S			2025-05-16 16:59:10	2025-05-16 16:59:10
xzvyxaccdqw	xh8t2qayrkg	七顛八倒	七顛八倒	M			2025-05-16 16:59:10	2025-05-16 16:59:10
x4bgtesztz2	xh8t2qayrkg	七顛八倒	七顛八歪	M			2025-05-16 16:59:10	2025-05-16 16:59:10
xbh9sb2zzf4	xh8t2qayrkg	七顛八倒	顛來倒去	M			2025-05-16 16:59:10	2025-05-16 16:59:10
xw2xvrjth98	xh8t2qayrkg	七顛八倒	顛三倒四	M			2025-05-16 16:59:10	2025-05-16 16:59:10
xn4svzqewjz	xqf2a4vwu9q	七講八聽	胡說八道	M			2025-05-16 16:59:10	2025-05-16 16:59:10
xtpbwqd3gbm	xqf2a4vwu9q	七講八聽	道聽途說	M			2025-05-16 16:59:10	2025-05-16 16:59:10
xyq96jn7gw2	xqf2a4vwu9q	七講八聽	信口開河	M			2025-05-16 16:59:10	2025-05-16 16:59:10
xs3zeq5r2y2	xqf2a4vwu9q	七講八聽	一派胡言	M			2025-05-16 16:59:10	2025-05-16 16:59:10
xqmh6t6zs3z	xj8stexce26	七八五十六	七八五十六	M			2025-05-16 16:59:10	2025-05-16 16:59:10
xa8wq4phzde	xj8stexce26	七八五十六	三七二十一	S			2025-05-16 16:59:10	2025-05-16 16:59:10
xqfxu8x36rj	x4k8548zvep	七長八短	七長八短	M			2025-05-16 16:59:10	2025-05-16 16:59:10
xyxyvrakpee	x4k8548zvep	七長八短	長短不齊	M			2025-05-16 16:59:10	2025-05-16 16:59:10
xpjqy8jz8ks	x4k8548zvep	七長八短	說長道短	M			2025-05-16 16:59:10	2025-05-16 16:59:10
xrx5a22bprn	x4k8548zvep	七長八短	參差不齊	M			2025-05-16 16:59:10	2025-05-16 16:59:10
xc35b6vmea8	xa7qf7e6yhq	七拼八湊	東拼西湊	M			2025-05-16 16:59:10	2025-05-16 16:59:10
xskk5zksz76	xa7qf7e6yhq	七拼八湊	七拼八湊	M			2025-05-16 16:59:10	2025-05-16 16:59:10
x8jgkphkvdv	xa7qf7e6yhq	七拼八湊	拼湊	M			2025-05-16 16:59:10	2025-05-16 16:59:10
x8ufyhkb5ku	x3tb3nyr8tp	七做八做	雜亂無章	M			2025-05-16 16:59:10	2025-05-16 16:59:10
x5v7xjddb5f	x3tb3nyr8tp	七做八做	亂七八糟	M			2025-05-16 16:59:10	2025-05-16 16:59:10
x4kf4qp4kgz	x3tb3nyr8tp	七做八做	紛亂如麻	M			2025-05-16 16:59:10	2025-05-16 16:59:10
xt37nqwc9yf	x3tb3nyr8tp	七做八做	亂作一團	M			2025-05-16 16:59:10	2025-05-16 16:59:10
xpx856f9333	xr9vhntpmn5	七古八怪	離奇古怪	M			2025-05-16 16:59:10	2025-05-16 16:59:10
xeaya8xt8ns	xr9vhntpmn5	七古八怪	稀奇古怪	M			2025-05-16 16:59:10	2025-05-16 16:59:10
xksa4m9kzrz	xr9vhntpmn5	七古八怪	千奇百怪	M			2025-05-16 16:59:10	2025-05-16 16:59:10
xrdys4w27yb	xvaqxbfakf7	七骹八手	七手八腳	M			2025-05-16 16:59:10	2025-05-16 16:59:10
xd8mpgsnw7w	xvaqxbfakf7	七骹八手	手忙腳亂	M			2025-05-16 16:59:10	2025-05-16 16:59:10
xnrvfksu87w	xvaqxbfakf7	七骹八手	手足無措	M			2025-05-16 16:59:10	2025-05-16 16:59:10
xjs33y4hn9b	xqpntf8s3t6	七刁八臒	智慧	S			2025-05-16 16:59:10	2025-05-16 16:59:10
xwd85phdnq6	xqpntf8s3t6	七刁八臒	聰明	S			2025-05-16 16:59:10	2025-05-16 16:59:10
xbhvtmu95k7	x9whnvrf6g3	七言八語	七言八語	M			2025-05-16 16:59:10	2025-05-16 16:59:10
xm8mbb6pq7c	x9whnvrf6g3	七言八語	七嘴八舌	M			2025-05-16 16:59:10	2025-05-16 16:59:10
xn7uctmuqhm	x9whnvrf6g3	七言八語	人多嘴雜	M			2025-05-16 16:59:10	2025-05-16 16:59:10
xwsb6yyfk74	xq4s5pkc8qy	十般全	十全十美	M			2025-05-16 16:59:10	2025-05-16 16:59:10
xpq4tgqmgzm	xukgygp9gnm	千門萬戶	千門萬戶	M			2025-05-16 16:59:10	2025-05-16 16:59:10
xkhj296fe24	xpajcgjkgzm	十一	11	N			2025-05-16 16:59:10	2025-05-16 16:59:10
xcd74rvzm88	xxar6gp6wrp	十二	12	N			2025-05-16 16:59:10	2025-05-16 16:59:10
xw3bg5tbjsd	x6zasv7g46e	十三	13	N			2025-05-16 16:59:10	2025-05-16 16:59:10
xry7y6ccc9s	xx74vy9uf2j	百四	140	N			2025-05-16 16:59:10	2025-05-16 16:59:10
xg33z9zj5ze	xxtnspgh5xa	百五	150	N			2025-05-16 16:59:10	2025-05-16 16:59:10
xcqq46c6bma	xsyhnknbvyh	百六	160	N			2025-05-16 16:59:10	2025-05-16 16:59:10
xnyta4bbcbu	x5fzcgnne8v	百七	170	N			2025-05-16 16:59:10	2025-05-16 16:59:10
xkfzxabvuns	x2tbdxd2gd9	百八	180	N			2025-05-16 16:59:10	2025-05-16 16:59:10
xrss8rdevwh	xqka33fwban	百九	190	N			2025-05-16 16:59:10	2025-05-16 16:59:10
xke4k48rbcj	xcc4p2gebzs	忤流絮	不正經	M			2025-05-16 16:59:10	2025-05-16 16:59:10
xa3kej5fu5y	xg8wbpbwzb6	亂講亂聽	亂講	M			2025-05-16 16:59:10	2025-05-16 16:59:10
x5vfwqywj5c	xg8wbpbwzb6	亂講亂聽	亂說	M			2025-05-16 16:59:10	2025-05-16 16:59:10
xwwj3m639gj	xg8wbpbwzb6	亂講亂聽	胡說八道	S			2025-05-16 16:59:10	2025-05-16 16:59:10
x9mrxqxru48	xg8wbpbwzb6	亂講亂聽	胡說	S			2025-05-16 16:59:10	2025-05-16 16:59:10
xwhtu82z7zj	xv2bjyprbs6	胡行亂做	胡做	M			2025-05-16 16:59:10	2025-05-16 16:59:10
x5ytt6t9yvg	xv2bjyprbs6	胡行亂做	胡作非爲	M			2025-05-16 16:59:10	2025-05-16 16:59:10
xexn4zy9kpz	xv2bjyprbs6	胡行亂做	亂搞	S			2025-05-16 16:59:10	2025-05-16 16:59:10
xqq4r86qcve	xv2bjyprbs6	胡行亂做	亂來	S			2025-05-16 16:59:10	2025-05-16 16:59:10
xtpsdmssqnt	xv2bjyprbs6	胡行亂做	沒規矩	S			2025-05-16 16:59:10	2025-05-16 16:59:10
xw6swegxy6a	xh2ez9qj8cm	起骹動手	動手	M			2025-05-16 16:59:10	2025-05-16 16:59:10
xwf8eg6czwe	xh2ez9qj8cm	起骹動手	動手打架	M			2025-05-16 16:59:10	2025-05-16 16:59:10
x499e8mqwr7	xh2ez9qj8cm	起骹動手	動武	S			2025-05-16 16:59:10	2025-05-16 16:59:10
xckxhk8gspe	xh2ez9qj8cm	起骹動手	動手動腳	S			2025-05-16 16:59:10	2025-05-16 16:59:10
x8ej443xdrc	xu3xdwbtv77	更長夢価	夜長夢多	M			2025-05-16 16:59:10	2025-05-16 16:59:10
xyjtfwxgnz7	xpkyd42r9kg	筍殼做帽	無法遮蓋	M			2025-05-16 16:59:10	2025-05-16 16:59:10
xb4uyp2tz6g	xpkyd42r9kg	筍殼做帽	瞞不住	M			2025-05-16 16:59:10	2025-05-16 16:59:10
xwk95kjpy6x	xpkyd42r9kg	筍殼做帽	欲蓋彌彰	M			2025-05-16 16:59:10	2025-05-16 16:59:10
xujfk8fgz5m	xzncfhrrrpx	天平地平	平整	M			2025-05-16 16:59:10	2025-05-16 16:59:10
xgmbkckzxaz	xzncfhrrrpx	天平地平	沒有起伏	M			2025-05-16 16:59:10	2025-05-16 16:59:10
xwd6sj7hegp	xzncfhrrrpx	天平地平	沒起伏	M			2025-05-16 16:59:10	2025-05-16 16:59:10
xqdds7u7s7c	xzncfhrrrpx	天平地平	平整	M			2025-05-16 16:59:10	2025-05-16 16:59:10
xv4e7ubhaa8	xzncfhrrrpx	天平地平	公平	S			2025-05-16 16:59:10	2025-05-16 16:59:10
xqc58h7jhyv	xzncfhrrrpx	天平地平	不偏不頗	S			2025-05-16 16:59:10	2025-05-16 16:59:10
xr5k3k6dxhk	xzncfhrrrpx	天平地平	正確	S			2025-05-16 16:59:10	2025-05-16 16:59:10
xwvbaxpkr8x	x75dwcby9x3	懸䙎抖角	襤褸	M			2025-05-16 16:59:10	2025-05-16 16:59:10
xv38nmgzggd	x75dwcby9x3	懸䙎抖角	落魄	M			2025-05-16 16:59:10	2025-05-16 16:59:10
xnfeh6t9xgb	x75dwcby9x3	懸䙎抖角	潦倒失意	S			2025-05-16 16:59:10	2025-05-16 16:59:10
xxqvhwe6hxm	xn5zy68zjmy	半南不北	參差不齊	M			2025-05-16 16:59:10	2025-05-16 16:59:10
x5ejhdt89yx	xn5zy68zjmy	半南不北	良莠不齊	M			2025-05-16 16:59:10	2025-05-16 16:59:10
xqd7f2p36s2	xn5zy68zjmy	半南不北	好壞參半	S			2025-05-16 16:59:10	2025-05-16 16:59:10
xenp5zxcrw3	xn5zy68zjmy	半南不北	禍福相依	S			2025-05-16 16:59:10	2025-05-16 16:59:10
xhf5exz3exm	xn5zy68zjmy	半南不北	有利有弊	S			2025-05-16 16:59:10	2025-05-16 16:59:10
xhdwag4e6ds	xn5zy68zjmy	半南不北	魚目混雜	S			2025-05-16 16:59:10	2025-05-16 16:59:10
xywtxsane2r	xn58ukcw6f2	南南北北	彆扭	M			2025-05-16 16:59:10	2025-05-16 16:59:10
xvf3n9n4r7f	xn58ukcw6f2	南南北北	不合情理	M			2025-05-16 16:59:10	2025-05-16 16:59:10
xysantqd9e9	xn58ukcw6f2	南南北北	乖張	S			2025-05-16 16:59:10	2025-05-16 16:59:10
x4p58t9gwx6	x2au8xd2r7h	天差地	相差懸殊	M			2025-05-16 16:59:10	2025-05-16 16:59:10
xqx948a2884	x2au8xd2r7h	天差地	差距懸殊	M			2025-05-16 16:59:10	2025-05-16 16:59:10
xhd4pwnkzjc	x2au8xd2r7h	天差地	雲泥之別	S			2025-05-16 16:59:10	2025-05-16 16:59:10
xy6z6vu9kfq	xzv3qpqw5bp	順頭順意	十分順利	M			2025-05-16 16:59:10	2025-05-16 16:59:10
xquqgay9gvr	xzv3qpqw5bp	順頭順意	順利	M			2025-05-16 16:59:10	2025-05-16 16:59:10
x746yue8dxu	xzv3qpqw5bp	順頭順意	順順利利	M			2025-05-16 16:59:10	2025-05-16 16:59:10
x93ft9xngyu	xzv3qpqw5bp	順頭順意	沒驚沒險	S			2025-05-16 16:59:10	2025-05-16 16:59:10
xwt5hfn4stj	xzv3qpqw5bp	順頭順意	順風順水	S			2025-05-16 16:59:10	2025-05-16 16:59:10
xcf5jdt53fe	xzv3qpqw5bp	順頭順意	非常順利	S			2025-05-16 16:59:10	2025-05-16 16:59:10
xfe2pa3v27k	xv7mbja4wvx	上轎纏骹	事到臨頭	M			2025-05-16 16:59:10	2025-05-16 16:59:10
xzexuuv4rek	xv7mbja4wvx	上轎纏骹	臨時抱佛腳	M			2025-05-16 16:59:10	2025-05-16 16:59:10
x79gxpntd2d	xv7mbja4wvx	上轎纏骹	臨渴掘井	M			2025-05-16 16:59:10	2025-05-16 16:59:10
xp5n3enknnb	xv7mbja4wvx	上轎纏骹	江心補漏	M			2025-05-16 16:59:10	2025-05-16 16:59:10
xzxwhfubcy9	xv7mbja4wvx	上轎纏骹	渴而穿井	M			2025-05-16 16:59:10	2025-05-16 16:59:10
xv253ea7ee8	xv7mbja4wvx	上轎纏骹	臨陣磨槍	M			2025-05-16 16:59:10	2025-05-16 16:59:10
xanyxvjcbzk	xv7mbja4wvx	上轎纏骹	上轎纏腳	M			2025-05-16 16:59:10	2025-05-16 16:59:10
xkqdx2fecw6	xv7mbja4wvx	上轎纏骹	上轎纏足	M			2025-05-16 16:59:10	2025-05-16 16:59:10
x32r5xk87zf	xqd5rdwt6uw	趕頭刀	趕着去死	M			2025-05-16 16:59:10	2025-05-16 16:59:10
xvf36t3gxrs	x74m9qydg22	順風順水	十分順利	M			2025-05-16 16:59:10	2025-05-16 16:59:10
xdfa6tqry96	x74m9qydg22	順風順水	順風順水	M			2025-05-16 16:59:10	2025-05-16 16:59:10
xt99hzhttz2	x74m9qydg22	順風順水	順利	M			2025-05-16 16:59:10	2025-05-16 16:59:10
x9tbkfejcyu	x74m9qydg22	順風順水	順順利利	M			2025-05-16 16:59:10	2025-05-16 16:59:10
xykxwutrhwu	x74m9qydg22	順風順水	非常順利	M			2025-05-16 16:59:10	2025-05-16 16:59:10
xd8qn7g9j28	x74m9qydg22	順風順水	沒驚沒險	S			2025-05-16 16:59:10	2025-05-16 16:59:10
xg299vpt6mf	x74m9qydg22	順風順水	無驚無險	S			2025-05-16 16:59:10	2025-05-16 16:59:10
xh8uunas4da	x6948qu4sx7	飛檐泊壁	飛簷走壁	M			2025-05-16 16:59:10	2025-05-16 16:59:10
xd2fysrcmx3	xbbqctyxtpp	平平懸	一樣高	M			2025-05-16 16:59:10	2025-05-16 16:59:10
xy5zk8kyzsn	xbbqctyxtpp	平平懸	一般高	M			2025-05-16 16:59:10	2025-05-16 16:59:10
xcgg5mp8h25	xy4fncbd7fc	平平事好	平安無事	M			2025-05-16 16:59:11	2025-05-16 16:59:11
xzw8gkzmrkc	xc4p54364ke	現拍現傷	一打就傷	M			2025-05-16 16:59:11	2025-05-16 16:59:11
xamsmzy7vun	xc4p54364ke	現拍現傷	立刻打立刻傷	M			2025-05-16 16:59:11	2025-05-16 16:59:11
xeyu8jqjb9c	xc4p54364ke	現拍現傷	立打立傷	M			2025-05-16 16:59:11	2025-05-16 16:59:11
x5c9qaemvgm	xc4p54364ke	現拍現傷	立即生效	S			2025-05-16 16:59:11	2025-05-16 16:59:11
x5n7x5htywj	xc4p54364ke	現拍現傷	立即見效	S			2025-05-16 16:59:11	2025-05-16 16:59:11
xbcte7arz88	xc4p54364ke	現拍現傷	立即呈現	S			2025-05-16 16:59:11	2025-05-16 16:59:11
xqz9jnfhqja	xc4p54364ke	現拍現傷	立刻生效	S			2025-05-16 16:59:11	2025-05-16 16:59:11
xhdfevdan43	xc4p54364ke	現拍現傷	立刻見效	S			2025-05-16 16:59:11	2025-05-16 16:59:11
xv4e2a3u3q4	xc4p54364ke	現拍現傷	立刻呈現	S			2025-05-16 16:59:11	2025-05-16 16:59:11
x9vaqxfq7xj	xc4p54364ke	現拍現傷	立竿見影	S			2025-05-16 16:59:11	2025-05-16 16:59:11
xtfjv9fdv9w	xc4p54364ke	現拍現傷	落在實處	S			2025-05-16 16:59:11	2025-05-16 16:59:11
xtqbrb93j6m	xc4p54364ke	現拍現傷	落到實處	S			2025-05-16 16:59:11	2025-05-16 16:59:11
xmatv7vtesg	xc4p54364ke	現拍現傷	現場兌現	S			2025-05-16 16:59:11	2025-05-16 16:59:11
xtbmxa3uaee	xc4p54364ke	現拍現傷	當場兌現	S			2025-05-16 16:59:11	2025-05-16 16:59:11
x4jp87ccjhu	xc4p54364ke	現拍現傷	眼見爲實	S			2025-05-16 16:59:11	2025-05-16 16:59:11
xhm35hv8nx3	xc4p54364ke	現拍現傷	口說無憑	S			2025-05-16 16:59:11	2025-05-16 16:59:11
xj64mgth634	xc4p54364ke	現拍現傷	手到病除	S			2025-05-16 16:59:11	2025-05-16 16:59:11
xhbp935k3e3	xc4p54364ke	現拍現傷	藥到病除	S			2025-05-16 16:59:11	2025-05-16 16:59:11
xg6hgeynz6p	xeu4qc7yz3m	拍門擂戶	拍門擂戶	M			2025-05-16 16:59:11	2025-05-16 16:59:11
xu9fw7egf62	xeu4qc7yz3m	拍門擂戶	敲門擂戶	M			2025-05-16 16:59:11	2025-05-16 16:59:11
x85cx76dzfy	xeu4qc7yz3m	拍門擂戶	四處求人	S			2025-05-16 16:59:11	2025-05-16 16:59:11
xma4tk54kcm	x2qn7ewdyqw	無頭無腦	沒頭沒腦	M			2025-05-16 16:59:11	2025-05-16 16:59:11
xk7gzf3kwyz	x2qn7ewdyqw	無頭無腦	沒頭腦	M			2025-05-16 16:59:11	2025-05-16 16:59:11
xef9tb9p6s8	x2qn7ewdyqw	無頭無腦	沒有頭緒	S			2025-05-16 16:59:11	2025-05-16 16:59:11
x29wv8e55ez	x2qn7ewdyqw	無頭無腦	沒頭緒	S			2025-05-16 16:59:11	2025-05-16 16:59:11
xpwtdhvdw9m	x2qn7ewdyqw	無頭無腦	毛手毛腳	S			2025-05-16 16:59:11	2025-05-16 16:59:11
xs47ewxmp2u	x37h4fbg6dr	搜心挖空	挖空心思	M			2025-05-16 16:59:11	2025-05-16 16:59:11
xs82cquqsgf	x37h4fbg6dr	搜心挖空	費盡心機	S			2025-05-16 16:59:11	2025-05-16 16:59:11
xp6skzef8c2	xnkbue7uyq6	使牛逐馬	用牛追馬	M			2025-05-16 16:59:11	2025-05-16 16:59:11
x33ny8ejbrm	xnkbue7uyq6	使牛逐馬	背道而馳	S			2025-05-16 16:59:11	2025-05-16 16:59:11
xj6jn26zdcr	x3t2xwnzzdy	呆聲惡死	惡聲惡氣	M			2025-05-16 16:59:11	2025-05-16 16:59:11
xu5r6vghc4n	x3t2xwnzzdy	呆聲惡死	兇	S			2025-05-16 16:59:11	2025-05-16 16:59:11
xvwk5tvay8t	x3t2xwnzzdy	呆聲惡死	兇狠	S			2025-05-16 16:59:11	2025-05-16 16:59:11
xqxbrzysage	xp38hfkuhxz	會行儥痿	會走的不會爬的	M			2025-05-16 16:59:11	2025-05-16 16:59:11
xgunse55yzr	xp38hfkuhxz	會行儥痿	各色人等	M			2025-05-16 16:59:11	2025-05-16 16:59:11
x27rsy9us76	xz86e67s6be	陸拾	60	N			2025-05-16 16:59:23	2025-05-16 16:59:23
xnu9zb7d875	xp38hfkuhxz	會行儥痿	三教九流	S			2025-05-16 16:59:11	2025-05-16 16:59:11
xrds4bqmjp9	xq8xepsadrs	塗裏爬塗裏𡎔	土生土長	M			2025-05-16 16:59:11	2025-05-16 16:59:11
xznka9pjuq7	xcuad3ehjdm	巧此理	豈有此理	M			2025-05-16 16:59:11	2025-05-16 16:59:11
xamv4g3nqa7	xcuad3ehjdm	巧此理	哪有這道理	M			2025-05-16 16:59:11	2025-05-16 16:59:11
xyybyhqj6wr	xcuad3ehjdm	巧此理	哪有這樣	S			2025-05-16 16:59:11	2025-05-16 16:59:11
xuxwrp74s7h	xcuad3ehjdm	巧此理	哪有這樣子	S			2025-05-16 16:59:11	2025-05-16 16:59:11
xwx7wkb47yj	x2kuhg5ku4b	掏*箸遮鼻	拿筷子遮鼻子	M			2025-05-16 16:59:11	2025-05-16 16:59:11
xq2bg6jsbeh	x2kuhg5ku4b	掏*箸遮鼻	難掩	M			2025-05-16 16:59:11	2025-05-16 16:59:11
x6j9pnm8xsw	x2kuhg5ku4b	掏*箸遮鼻	掩瑕	S			2025-05-16 16:59:11	2025-05-16 16:59:11
xtjwwz2wbdk	x2kuhg5ku4b	掏*箸遮鼻	遮瑕	S			2025-05-16 16:59:11	2025-05-16 16:59:11
xjvvs2j678y	x2kuhg5ku4b	掏*箸遮鼻	欲蓋彌彰	S			2025-05-16 16:59:11	2025-05-16 16:59:11
xucpmxgqvwn	xf3jq9grvkb	大儂大相	大人似的	M			2025-05-16 16:59:11	2025-05-16 16:59:11
xtffvwd9ukd	xf3jq9grvkb	大儂大相	大人模樣	M			2025-05-16 16:59:11	2025-05-16 16:59:11
xbjehzbquwg	xf3jq9grvkb	大儂大相	小大人	S			2025-05-16 16:59:11	2025-05-16 16:59:11
xp49d7kqnwn	xf3jq9grvkb	大儂大相	大人似地	S			2025-05-16 16:59:11	2025-05-16 16:59:11
x3zh6ysbtcd	xsxda96aqf4	海底摸針	海底撈針	M			2025-05-16 16:59:11	2025-05-16 16:59:11
xhqrvu99kqg	xsxda96aqf4	海底摸針	難找	S			2025-05-16 16:59:11	2025-05-16 16:59:11
xx689ejecb2	x6rjxucjhej	賊去關門	亡羊補牢	M			2025-05-16 16:59:11	2025-05-16 16:59:11
xuhdd7x88uv	xc799zf2d2s	白手成家	白手成家	M			2025-05-16 16:59:11	2025-05-16 16:59:11
xhye8vf8ja9	xc799zf2d2s	白手成家	白手起家	M			2025-05-16 16:59:11	2025-05-16 16:59:11
x58a3rashsm	x9dgcsmt52n	復七復八	又這又那	M			2025-05-16 16:59:11	2025-05-16 16:59:11
x5tvtvwjphu	xbm474b227d	復糟復醬	又是糟又是醬	M			2025-05-16 16:59:11	2025-05-16 16:59:11
x7qed3g6pg5	xbm474b227d	復糟復醬	又多又亂	M			2025-05-16 16:59:11	2025-05-16 16:59:11
xbm6tp3a97u	xbpfyu383ws	生肖	生肖	M			2025-05-16 16:59:11	2025-05-16 16:59:11
xxf8pqdzeuf	xbpfyu383ws	生肖	屬相	M			2025-05-16 16:59:11	2025-05-16 16:59:11
xsqnymf7peq	xrtkra83g8n	子時	子時	M			2025-05-16 16:59:11	2025-05-16 16:59:11
xpt83mkvhju	xrtkra83g8n	子時	夜半	S			2025-05-16 16:59:11	2025-05-16 16:59:11
xmkktse2w6q	xrtkra83g8n	子時	三更	S			2025-05-16 16:59:11	2025-05-16 16:59:11
x4ur5upza8y	xrtkra83g8n	子時	子夜	S			2025-05-16 16:59:11	2025-05-16 16:59:11
xf7zuzwbwdr	xuwu5mxx4f6	子鼠	子鼠	M			2025-05-16 16:59:11	2025-05-16 16:59:11
xknmvc8uqgy	x2mm8dsh9yy	丑時	丑時	M			2025-05-16 16:59:11	2025-05-16 16:59:11
x3qgt5kj3wh	xfcrajb9gge	丑牛	丑牛	M			2025-05-16 16:59:11	2025-05-16 16:59:11
x6v9wjad5yt	xw297uuf2ks	寅時	寅時	M			2025-05-16 16:59:11	2025-05-16 16:59:11
xe4fa28ngrt	xwtrgn7wc8a	寅虎	寅虎	M			2025-05-16 16:59:11	2025-05-16 16:59:11
xm6243gjg84	xv8pgwfdsgf	卯時	卯時	M			2025-05-16 16:59:11	2025-05-16 16:59:11
xd6fp3gah24	xt8m7yuw2ar	卯兔	卯兔	M			2025-05-16 16:59:11	2025-05-16 16:59:11
xykcumnmpu5	xw6dfgmwv94	辰時	辰時	M			2025-05-16 16:59:11	2025-05-16 16:59:11
xnbg4arcjfx	xr7w98sbpfm	辰龍	辰龍	M			2025-05-16 16:59:11	2025-05-16 16:59:11
