id	text	expl_content	sandhi_pron	literal_pron	local_pron	locale	reference	status	word__id	word__text	note	updated_time	created_time
xj27cu9j7my	姑	暱稱父親的姐妹	u55	u55				3rvd				2025-05-16 17:06:04	2021-01-04 00:00:00
xpze7csx3hx	絕硬	絕對：這回考書～會過	zuok21 ngaing242	zuok24 ngaing242				3rvd	x329ek9vabu	絕硬		2025-05-16 17:06:04	2021-01-05 00:00:00
x2e24mf4ey8	上海	城市名‖又讀如suong33 ngai33	suong53 ngai33	suong242 hai33		fzho		3rvd	xmzs6k8vdgu	上海		2025-05-16 17:06:04	2021-01-05 00:00:00
xx7hht9amr6	也會	①也能A）表條件的並列：～使B）表詰問的語氣：總*款事際～做的出	ia21 {e}	ia242 a242		liji		3rvd	xhqnyfhe8tu	也會		2025-05-16 17:06:04	2020-10-11 00:00:00
xzmfcy98gyz	伓是	不是	ing53 nei242	eing242 sei242				3rvd	xzeu995kjrs	伓是		2025-05-16 17:06:04	2021-01-13 00:00:00
xydnarpt6jd	也會使	也可以	ia21 e53 lai33	ia242 a242 sai33				3rvd	x5h83cuyntv	也會使		2025-05-16 17:06:04	2021-01-13 00:00:00
x2pegtwg8fz	柏	姓：～景（周代人物）	baik24	baik24				3rvd	xfezvmc2j6s	柏		2025-05-16 17:06:04	2021-01-14 00:00:00
xajz27mj92w	包	姓：～拯（宋代人物）	bau55	bau55				3rvd	xyehb5tzdya	包		2025-05-16 17:06:04	2021-01-14 00:00:00
xv6unte4rbz	保	姓：～睿（明代人物）	bo33	bo33				3rvd	xtfb7uut9u2	保		2025-05-16 17:06:04	2021-01-14 00:00:00
x6dg9uu47pt	暢	姓：～璀（唐代人物）	tuong213	tuong213				3rvd	xj8sss4zszt	暢		2025-05-16 17:06:04	2021-01-14 00:00:00
xrvvxg6v53x	成	姓：～瑨（漢代人物）	sing53	sing53				3rvd	xwygs9qsk4e	成		2025-05-16 17:06:04	2021-01-14 00:00:00
xerdcr42q2a	遲	姓：～任（傳說中的上古賢人）	di53	di53				3rvd	x4r6f6tzqsa	遲		2025-05-16 17:06:04	2021-01-14 00:00:00
xduq6pbgw56	楚	姓：～公輔（宋代人物）	cu33	cu33				3rvd	xr4f98hm6bg	楚		2025-05-16 17:06:04	2021-01-14 00:00:00
xbnps3ppe9z	黨	①因利害關係而結成的小團體②有組織、有主義的團體：革命～③姓：～還醇（明代人物）	doung33	doung33				3rvd	xn6jhqc2924	黨		2025-05-16 17:06:04	2021-01-14 00:00:00
xhhddwbf3vc	都	姓：～稽（漢代人物）	du55	du55				3rvd	xnbt553jg8f	都		2025-05-16 17:06:04	2021-01-14 00:00:00
xqahytmwqat	封	姓：～演（唐代人物）	hung55	hung55				3rvd	xmq8t3zubdn	封		2025-05-16 17:06:04	2021-01-14 00:00:00
xw8hhfprxhz	甘	姓：～茂（秦代人物）	gang55	gang55				3rvd	xatmvxrz4yw	甘		2025-05-16 17:06:04	2021-01-14 00:00:00
xtad9tak9v8	宮	姓：～之奇（春秋人物）	gyng55	gyng55				3rvd	xcgecqxpfe4	宮		2025-05-16 17:06:04	2021-01-14 00:00:00
xc8srf4r4zw	關	姓：～羽（三國蜀人物）	guang55	guang55				3rvd	xev4epn4muk	關		2025-05-16 17:06:04	2021-01-14 00:00:00
xshgt8uqqu9	官	姓：～熙（宋代人物）	guang55	guang55				3rvd	xkm8dvevf76	官		2025-05-16 17:06:04	2021-01-14 00:00:00
xd8dkbbrttk	和	姓：～武（漢代人物）	huo53	huo53				3rvd	x494euak2xb	和		2025-05-16 17:06:04	2021-01-14 00:00:00
x4kv4xxd3du	花	姓：～敬定（唐代人物）	hua55	hua55				3rvd	xva4gmqyyt5	花		2025-05-16 17:06:04	2021-01-14 00:00:00
xma8dymkd6y	計	姓：～衡（宋代人物）	gie213	gie213				3rvd	xaxauk98b8r	計		2025-05-16 17:06:04	2021-01-14 00:00:00
xjck4dvgggn	簡	姓：～克己（宋代人物）	gang33	gang33				3rvd	xdxkhb9ps3b	簡		2025-05-16 17:06:04	2021-01-14 00:00:00
xex9ejrvx92	揭	姓：～鎮（唐代人物）	giek24	giek24				3rvd	x85k3dbcrwm	揭		2025-05-16 17:06:04	2021-01-14 00:00:00
xn3yhutwfvt	井	姓：～源（明代人物）	zing33	zing33				3rvd	xns7sn4smap	井		2025-05-16 17:06:04	2021-01-14 00:00:00
xezqa3n463q	景	姓：～差（戰國楚人物）	ging33	ging33				3rvd	x6j85kfun6z	景		2025-05-16 17:06:04	2021-01-14 00:00:00
xsc9eq2wp8g	柯	姓：～夢得（宋代人物）	ko55	ko55				3rvd	xzt5zyeywxa	柯		2025-05-16 17:06:05	2021-01-14 00:00:00
xc976dthxxf	來	姓：～章（周代人物）	lai53	lai53				3rvd	xaa62am4qb7	來		2025-05-16 17:06:05	2021-01-14 00:00:00
xt8f7kktbkf	藍	姓：～諸（戰國人物）	lang53	lang53				3rvd	x6s72dubq8h	藍		2025-05-16 17:06:05	2021-01-14 00:00:00
xvbjxhj8tu5	樂	姓：～嘉（上海人物）	louk5	louk5				3rvd	xdq87894pnj	樂		2025-05-16 17:06:05	2021-01-14 00:00:00
x3484kdyp9f	連	姓：～橫（臺灣人物）	lieng53	lieng53				3rvd	x53yfs63ure	連		2025-05-16 17:06:05	2021-01-14 00:00:00
x2dkqd24cqg	廉	姓：～頗（戰國趙人物）	lieng53	lieng53				3rvd	x2bq53hf9u6	廉		2025-05-16 17:06:05	2021-01-14 00:00:00
xwrg8tzjja9	練	姓：～何（唐代人物）	lieng242	lieng242				3rvd	xaqhj4kurmt	練		2025-05-16 17:06:05	2021-01-14 00:00:00
xdxrx9a97pf	凌	姓：～準（唐代人物）	ling53	ling53				3rvd	xs6zwa7w8hc	凌		2025-05-16 17:06:05	2021-01-14 00:00:00
x85ypmgvvmg	婁	姓：～壽（漢代人物）	leu53	leu53				3rvd	xqmmtnukjep	婁		2025-05-16 17:06:05	2021-01-14 00:00:00
xjrukadsv8f	蒙	姓：～恬（秦朝人物）	mung53	mung53				3rvd	xx8uqhbqkf6	蒙		2025-05-16 17:06:05	2021-01-14 00:00:00
x4p464j7vff	苗	姓：～蒲（漢代人物）	miu53	miu53				3rvd	xjtkey4juhy	苗		2025-05-16 17:06:05	2021-01-14 00:00:00
x6jc823hjhh	閔	姓：～頊（唐代人物）	ming33	ming33				3rvd	xpnr5ekuqr9	閔		2025-05-16 17:06:05	2021-01-14 00:00:00
xeexe3beffk	明	姓：～耀光（清代人物）	ming53	ming53				3rvd	xsvzsnze7nt	明		2025-05-16 17:06:05	2021-01-14 00:00:00
xsqpvx33fq7	木	姓：～華（晉朝人物）	muk5	muk5				3rvd	xe75zrgyqt2	木		2025-05-16 17:06:05	2021-01-14 00:00:00
xbxhh2gstdz	穆	姓：～生（漢代人物）	muk5	muk5				3rvd	xg99ujhyfd8	穆		2025-05-16 17:06:05	2021-01-14 00:00:00
xshvqht34zb	寧	安定：安～	ning53	ning53				3rvd	xej3qs7qa4z	寧		2025-05-16 17:06:05	2021-01-14 00:00:00
xhjvpxdts3y	歐	姓：～寶（漢代人物）	eu55	eu55				3rvd	xvgmnx4u3sb	歐		2025-05-16 17:06:05	2021-01-14 00:00:00
xb2a4esfaec	曲	姓：～證（漢代人物）	keoyk24	keoyk24				3rvd	xzneumfd87c	曲		2025-05-16 17:06:05	2021-01-14 00:00:00
xqwccdedjjg	屈	姓：～原（戰國楚人物）	kouk24	kouk24				3rvd	xakrzttza6w	屈		2025-05-16 17:06:05	2021-01-14 00:00:00
x2gsfw4scs3	全	姓：～祖望（清代人物）	zuong53	zuong53				3rvd	x6mcyfb8fqm	全		2025-05-16 17:06:05	2021-01-14 00:00:00
xxvxu38kzv8	桑	姓：～弘羊（漢代人物）	soung55	soung55				3rvd	xefrzyssmgx	桑		2025-05-16 17:06:05	2021-01-14 00:00:00
xm6jmjcs6f6	沙	姓：～世堅（宋代人物）	sa55	sa55				3rvd	xdq9z2ymxt9	沙		2025-05-16 17:06:05	2021-01-14 00:00:00
xcjvt2ncsht	盛	姓：～苞（漢代人物）	seing242	seing242				3rvd	xxc2k448ex3	盛		2025-05-16 17:06:05	2021-01-14 00:00:00
xkdbxrjj5cu	司	姓：～超（宋代人物）	sy55	sy55				3rvd	xnjmnjv85cb	司		2025-05-16 17:06:05	2021-01-14 00:00:00
xfyv8buv4cr	臺	姓：～佟（漢代人物）	dai53	dai53				3rvd	xazwzuer457	臺		2025-05-16 17:06:05	2021-01-14 00:00:00
xt5ky5xeqqp	談	姓：～巴（漢代人物）	dang53	dang53				3rvd	xpax9xey3hg	談		2025-05-16 17:06:05	2021-01-14 00:00:00
xgay4wgy6pc	童	姓：～仲玉（漢代人物）	dung53	dung53				3rvd	xfct3yvvkfw	童		2025-05-16 17:06:05	2021-01-14 00:00:00
xvkbg7vp93n	衛	姓：～青（漢代人物）	ui242	ui242				3rvd	xkt2bnp7pz9	衛		2025-05-16 17:06:05	2021-01-14 00:00:00
xcajnj3wj83	位	姓：～安（明代人物）	ui242	ui242				3rvd	xv2s36hduuw	位		2025-05-16 17:06:05	2021-01-14 00:00:00
xjkhpbsm6cq	翁	姓：～伯（漢代人物）	ung55	ung55				3rvd	x3depr3uerr	翁		2025-05-16 17:06:05	2021-01-14 00:00:00
xnznmq38beg	巫	姓：～咸（商代人物）	u55	u55				3rvd	xqxt88nsgtr	巫		2025-05-16 17:06:05	2021-01-14 00:00:00
xv5x7c8qyge	習	姓：～經（明代人物）	sik5	sik5				3rvd	x5sdt9zme9c	習		2025-05-16 17:06:05	2021-01-14 00:00:00
xw8amp7ve9v	席	姓：～坦（晉代人物）	sik5	sik5				3rvd	xftdat6z2wq	席		2025-05-16 17:06:05	2021-01-14 00:00:00
xj44wd6fmgy	項	姓：～羽（秦代人物）	hooung242	hooung242				3rvd	xbpmed4u3yc	項		2025-05-16 17:06:05	2021-01-14 00:00:00
x7surs2zvpx	揚	姓：～雄（漢代人物）	yong53	yong53				3rvd	x8cqxjtgbv9	揚		2025-05-16 17:06:05	2021-01-14 00:00:00
x5bkh4ur2a7	陽	姓：～昌朝（宋代人物）	yong53	yong53				3rvd	xk5j682hudm	陽		2025-05-16 17:06:05	2021-01-14 00:00:00
xnskdzqwqzy	衣	姓：～守信（明代人物）	i55	i55				3rvd	x2x6h2f3she	衣		2025-05-16 17:06:05	2021-01-14 00:00:00
x86msvf6y3e	銀	姓：～鏡（明代人物）	ngyng53	ngyng53				3rvd	xzqjk2jar7q	銀		2025-05-16 17:06:05	2021-01-14 00:00:00
xpa5dkmuffm	游	姓：～士鳳（清代人物）	iu53	iu53				3rvd	x36wdfgw28p	游		2025-05-16 17:06:05	2021-01-14 00:00:00
x3aznj7ebsn	宇	姓：～賓（明代人物）	y33	y33				3rvd	xdec9f8q6se	宇		2025-05-16 17:06:05	2021-01-14 00:00:00
xeyzqex9agt	喻	姓：～樗（宋代人物）	eoy242	eoy242				3rvd	x99djdu8emj	喻		2025-05-16 17:06:05	2021-01-14 00:00:00
xznb6wrvb8f	原	姓：～壤（春秋魯人物）	nguong53	nguong53				3rvd	x39pedhkmt3	原		2025-05-16 17:06:06	2021-01-14 00:00:00
x5sw5f8xcqt	植	姓：～廷曉（南漢人物）	sik5	sik5				3rvd	x6yrg3m382s	植		2025-05-16 17:06:06	2021-01-14 00:00:00
xc2w6x6vwzb	宗	姓：～澤（宋代人物）	zung55	zung55				3rvd	xwymsr6n82t	宗		2025-05-16 17:06:06	2021-01-14 00:00:00
xucsf42sjvq	歐美	歐洲與北美的統稱	eu53 mi33	eu55 mi33				3rvd	xeb53pgzuef	歐美		2025-05-16 17:06:06	2021-01-14 00:00:00
xqa77v9d8nz	計劃	事先策定	gie55 heik5	gie213 heik5				3rvd	xejd9jm3s54	計劃		2025-05-16 17:06:06	2021-01-14 00:00:00
xjf8p4ben3s	頭盤	剛纔	tau33 wuang53	tau53 buang53	tau33 muang53			3rvd	x2whbevu62d	頭盤		2025-05-16 17:06:06	2021-01-23 00:00:00
x7f9v6grd3d	頭先早	剛纔‖又讀如ta21 eing53 njia33	ta21 leing53 nja33	tau53 seing55 za33				3rvd	xyx4k6n9ykx	頭先早		2025-05-16 17:06:06	2021-01-23 00:00:00
xaupy6apeyg	做公做媽	都能當爺爺、當奶奶了，極言其老、上年紀：這隻歌手我會仈（知道），這隻也會仈！——汝會仈其都黃塗埋蜀半（年過五十），會做公去，都做媽去	zo55 gung55 zo53 ma33	zoo213 gung55 zoo213 ma33		fzho		3rvd	x72u2mfspz9	做公做媽		2025-05-16 17:06:06	2021-01-27 00:00:00
xnqabmwhgtz	水䖳	海蜇皮，有時特指水份較足者	zui55 la213	zui33 ta213	zy55 la213	mnhu		3rvd	xvkzcprpp88	水䖳		2025-05-16 17:06:06	2021-01-29 00:00:00
xxzqu3ukzce	汝好	你好，問候語：～，汝名世乇	ny33 ho33	ny33 ho33		fzho	維基教科書编者. 福州語/會話/第1課[G/OL]. 中文維基教科書, 2018-09-20[2021-01-30]. https://zh.wikibooks.org/w/index.php?title=福州語/會話/第1課&oldid=123269.	3rvd	xeyapht8add	汝好		2025-05-16 17:06:06	2018-09-20 00:00:00
xj6qpcp29ve	頭*管*	①感覺對方主張誇張、與事實不符，則接此二字，並把自己認爲對的事實說出。猶言普通話的「哪有啊，哪有這事」：——聽講汝這月工資加三千吓。——～吓，㑚加千把②用在句中，表示否定，猶言普通話的「根本沒有」：伊～也有米八懸，伊乍米七幾	tau33 uang33	tau53 guang33		mnhu		3rvd	xhftjyt64py	頭*管*		2025-05-16 17:06:06	2020-06-22 20:59:51
xzz792xgvyu	逢乇	任何東西	hung21 nooh24	hung53 nooh24			維基教科書编者. 福州語/名詞[G/OL]. 中文維基教科書, 2018-10-20[2021-01-30]. https://zh.wikibooks.org/w/index.php?title=福州語/名詞&oldid=139882.	3rvd	xtvzz3c4su2	逢乇		2025-05-16 17:06:06	2018-10-20 00:00:00
xjdsxmmr3au	包包	包，裝東西的口袋：汝～	bau55 bau55	bau55 bau55			任笑癡. 福州話：由疊詞說開去[N]. 福州日報, 2013-10-21.	3rvd	xt4p32eu3nv	包包		2025-05-16 17:06:06	2019-06-25 00:00:00
xrb7pqetekg	柄柄	柄，器物的欛兒：這把斧頭無～‖連讀變調與一般兩字組規律不同	bang21 bang213	bang213 bang213			任笑癡. 福州話：由疊詞說開去[N]. 福州日報, 2013-10-21.	3rvd	xa7yhvkwmhc	柄柄		2025-05-16 17:06:06	2019-06-25 00:00:00
x7ze7m4cw9d	瓶瓶	瓶子，單說時用：～掏（拿）去買酒	bing33 bing53	bing53 bing53			任笑癡. 福州話：由疊詞說開去[N]. 福州日報, 2013-10-21.	3rvd	x9r6267zu7s	瓶瓶		2025-05-16 17:06:06	2019-06-25 00:00:00
xsc58td2ja7	洞洞	窟窿‖連讀變調與一般兩字組規律不同	deoyng21 dooyng242	dooyng242 dooyng242			任笑癡. 福州話：由疊詞說開去[N]. 福州日報, 2013-10-21.	3rvd	xksvnaad9mb	洞洞		2025-05-16 17:06:06	2019-06-25 00:00:00
xqy3wks3h7t	根根	植物根莖	gyng55 gyng55	gyng55 gyng55			任笑癡. 福州話：由疊詞說開去[N]. 福州日報, 2013-10-21.	3rvd	xzpcz3k79pk	根根		2025-05-16 17:06:06	2019-06-25 00:00:00
xvumky6tebt	箬箬	葉子	nuoh5 nuoh5	nuoh5 nuoh5			任笑癡. 福州話：由疊詞說開去[N]. 福州日報, 2013-10-21.	3rvd	xqk88zzvezj	箬箬		2025-05-16 17:06:06	2019-06-25 00:00:00
x5tcg2aj9gz	桶桶	水桶‖連讀變調與一般兩字組規律不同	teoyng33 teoyng33	teoyng33 teoyng33			任笑癡. 福州話：由疊詞說開去[N]. 福州日報, 2013-10-21.	3rvd	xbpvsmjwwep	桶桶		2025-05-16 17:06:06	2019-06-25 00:00:00
xn2v6rd9xw6	柱柱	柱子‖連讀變調與一般兩字組規律不同	tiu21 tiu242	tiu242 tiu242			任笑癡. 福州話：由疊詞說開去[N]. 福州日報, 2013-10-21.	3rvd	x7kmcm2h9ed	柱柱		2025-05-16 17:06:06	2019-06-25 00:00:00
xx4k923z8at	燈籠穗穗	燈籠穗兒‖後兩字連讀變調與一般兩字組規律不同	ding55 leoyng53 sui21 sui213	ding55 leoyng53 sui213 sui213			趙麟斌. 福州話實用字典[M]. 上海: 上海辭書出版社, 2015.	3rvd	xn3xy7jxpmy	燈籠穗穗		2025-05-16 17:06:06	2019-06-25 00:00:00
xr2kudqxq4k	煤碼頭	煤碼頭	mui21 ma21 lau53	mui53 ma33 tau53				3rvd	x3h8qfjuyqr	煤碼頭		2025-05-16 17:06:06	2021-01-31 00:00:00
xbh7jvh3rvy	拍石子	打石頭	pah55 luoh33 ji33	pah24 suoh5 zi33				3rvd	xu6zx8ghpuw	拍石子		2025-05-16 17:06:06	2021-02-02 00:00:00
xszuybcq6n7	蛋糕	一種糕點。其味道一般以甜味爲主，但亦有以鹹味爲主者。典型製作方法是烤焗‖說「卵糕」（loung55 ngo55）更地道	dang55 ngo55	dang213 go55				3rvd	x4qwxgrsmsk	蛋糕		2025-05-16 17:06:06	2021-02-09 00:00:00
xcmjaka58wj	三七	「三坊七巷」的非正式簡稱：去～做志願者	sang53 ceik24	sang55 ceik24				3rvd	x4nx5ek9ckz	三七		2025-05-16 17:06:06	2021-02-09 00:00:00
x32faw8u2fv	南門	依方位而分的諸門當中處南方的那一個	nang33 muong53	nang53 muong53				3rvd	x2kpd97p8dw	南門		2025-05-16 17:06:06	2021-02-09 00:00:00
x6nfmzng6qs	西門	①依方位而分的諸門當中處西方的那一個②福州地名，在鼓樓區	se55 muong53	se55 muong53				3rvd	xd799xjdp52	西門		2025-05-16 17:06:06	2021-02-09 00:00:00
xn8zz786hek	倉前	福州地名，在倉山區	coung55 neing53	coung55 seing53				3rvd	xtjax3u5zja	倉前		2025-05-16 17:06:06	2021-02-09 00:00:00
x6u74xmeczu	福州儂	福州人	huk21 ziu55 neoyng53	houk24 ziu55 neoyng53				3rvd	x69ydaafaqp	福州儂		2025-05-16 17:06:06	2021-02-09 00:00:00
xrr7yq9mk65	福州話	福州十邑的共通語	huk21 ziu53 ua242	houk24 ziu55 ua242				3rvd	xnn2ebg6q39	福州話		2025-05-16 17:06:06	2021-02-09 00:00:00
x9baq6y7abt	福清	地名	huk21 ciang55	houk24 ciang55				3rvd	x2w28zbveg7	福清		2025-05-16 17:06:06	2021-02-09 00:00:00
x28kzfbe858	福建	省名，在華東南	huk55 gyong213	houk24 gyong213				3rvd	xpjxhbu84gw	福建		2025-05-16 17:06:06	2021-02-09 00:00:00
x6u9wq5q8kf	福建儂	福建人	huk55 gyong213 neoyng53	houk24 gyong213 neoyng53				3rvd	xb3j6t7uuep	福建儂		2025-05-16 17:06:06	2021-02-09 00:00:00
x569seg2q9x	黃梅	同「黃梅星」	uong33 mui53	uong53 mui53		fzho		3rvd	xzrbfwujyye	黃梅		2025-05-16 17:06:06	2021-02-26 00:00:00
xkvzbte3mjv	學識	同普通話「學識」	houk21 seik24	houk5 seik24				3rvd	xuxpsn2kss6	學識		2025-05-16 17:06:06	2021-02-09 00:00:00
x59mdtjvckv	學問	同普通話「學問」	houk21 oung242	houk5 oung242				3rvd	xab7c4exjyp	學問		2025-05-16 17:06:06	2021-02-09 00:00:00
xhdbf5q94zj	學習	同普通話「學習」‖表示學習功課時口語說「讀書」	houk33 sik5	houk5 sik5				3rvd	xecr72pm28e	學習		2025-05-16 17:06:06	2021-02-09 00:00:00
x8phc6mvphs	學期	同普通話「學期」	houk5 gi55	houk5 gi55				3rvd	xequ23t9ag9	學期		2025-05-16 17:06:06	2021-02-09 00:00:00
x3v4xrmeemz	幼學	《幼學瓊林》的簡稱。是中國古代兒童的啟蒙讀物，明代西昌人程登吉（字允升）編著，本名《幼學須知》，又稱《成語考》《故事尋源》	iu55 houk5	iu213 houk5				3rvd	xxdubtmb6j3	幼學		2025-05-16 17:06:06	2021-02-09 00:00:00
xs4rnvmjwtm	瓊林	瓊樹之林	ging33 ning53	ging53 ling53				3rvd	xwefmgwfjg8	瓊林		2025-05-16 17:06:07	2021-02-09 00:00:00
x5sgkt2zfvf	流柴	指來自上游，被大雨、洪水沖至下游的木製材料	lau33 ja53	lau53 ca53				3rvd	xabec6zcpsr	流柴		2025-05-16 17:06:07	2021-02-09 00:00:00
xe7yu2kau7t	拾流柴	指撿拾來自上游，被大雨、洪水沖至下游的木製材料	kak24 lau33 ja53	kak24 lau53 ca53				3rvd	xfdpwaqb9zh	拾流柴		2025-05-16 17:06:07	2021-02-09 00:00:00
xkeks2ndaj5	絆	好糾正他人：野～	buang242	buang242		cgle,mnhu		3rvd	xvqevhze2v8	絆		2025-05-16 17:06:07	2021-02-12 00:00:00
xhcc5ytmcha	呋*凇*凍	身体不適，感到噁心：許蜀日買其羊肉食去就～	bu21 lung53 noung213	bu55 sung55 doung213		fzho,liji		3rvd	xn79wmm8xf7	呋*凇*凍		2025-05-16 17:06:07	2021-02-14 00:00:00
xw6rjyfdp23	子子	魚子，魚的卵‖連讀變調與一般兩字組規律不同	zi33 zi33	zi33 zi33		fzho		3rvd	x69d5w8gdmb	子子		2025-05-16 17:06:07	2021-02-14 00:00:00
xjgawtvfvnu	歞馬	①愚笨A）引申爲花錢不識精打細算：復花這滿価錢，野～	ngoung53 ma33	ngooung242 ma33		fzho		3rvd	xz2dm5bj6mw	歞馬		2025-05-16 17:06:07	2021-02-14 00:00:00
xqgypxq7yen	大手大骹	大手大腳：錢花這滿価，～	duai53 jiu33 duai55 a55	duai242 ciu33 duai242 ka55		fzho		3rvd	xpr4abwpw6s	大手大骹		2025-05-16 17:06:07	2021-02-14 00:00:00
x6s3f9dt9xf	幫洲	地名，在福州臺江區，又稱「幫洲裏」。曾有同名街道，西元2004年4月併入蒼霞街道	boung55 njiu55	boung55 ziu55		fzho		3rvd	x4atjb6788h	幫洲		2025-05-16 17:06:07	2021-02-14 00:00:00
xrjt9fg45bt	幫洲裏	地名，在福州臺江區，又稱「幫洲」	boung21 njiu53 lie33	boung55 ziu55 die33		fzho		3rvd	xpgyda3byzx	幫洲裏		2025-05-16 17:06:07	2021-02-14 00:00:00
x74gjq24y5c	蒼霞	地名，在福州臺江區。原作「倉下」，得名於倉下洲，明代雅化爲蒼霞。明代「蒼霞晚照」爲南臺十景之一。有同名街道	coung55 nga53	coung55 ha53		fzho		3rvd	xxfmu4bfq3d	蒼霞		2025-05-16 17:06:07	2021-02-14 00:00:00
xn53wqxseb3	倉下洲	地名，在福州臺江區。因面對倉前山得名。原爲洲地農田，明清時期衍爲民居和街市	coung21 nga55 jiu55	coung55 a242 ziu55		fzho	台江区志[M]. “其本名‘仓下洲’，是因面对盐仓前（今仓前山）而言。”	3rvd	xksupuzv9er	倉下洲		2025-05-16 17:06:07	2021-02-14 00:00:00
x77jvjw5cw8	彬德橋	位於福州最大內河之一白馬河南端	bing21 deik21 gyo53	bing55 daik24 gyo53		fzho		3rvd	xf5dhwknrtw	彬德橋		2025-05-16 17:06:07	2021-02-14 00:00:00
xxs9zd2gkt7	三保	地名，在福州臺江區。「保」來自保甲制度	sang53 mo33	sang55 bo33		fzho		3rvd	xnrsqrj9pxa	三保		2025-05-16 17:06:07	2021-02-14 00:00:00
xjucnc3s5ts	二保	地名，在福州臺江區。「保」來自保甲制度	ni53 wo33	nei242 bo33		fzho		3rvd	x5mmxt3p3sx	二保		2025-05-16 17:06:07	2021-02-14 00:00:00
x9m7ks2d239	三保街	地名，在福州臺江區三保	sang21 mo21 e55	sang55 bo33 ge55		fzho		3rvd	xeyqh5jxxy5	三保街		2025-05-16 17:06:07	2021-02-14 00:00:00
xm4dxjegh25	斗中街	舊路名，民國時曾改稱「斗中路」，今屬八一七路中段中接近南門兜的其中一段	dau21 loung55 nge55	dau33 doung55 ge55		fzho		3rvd	x2amskrzphp	斗中街		2025-05-16 17:06:07	2021-02-14 00:00:00
xhhbt6v7byk	雙浦	地名，在福州馬尾區	seoyng53 muo33	seoyng55 puo33		fzho		3rvd	xjug4nc8569	雙浦		2025-05-16 17:06:07	2021-02-15 00:00:00
x3mchss9frh	雙浦橋	橋名，在福州馬尾區雙浦	seoyng21 muo21 yo53	seoyng55 puo33 gyo53		fzho		3rvd	x4njkxq7hvg	雙浦橋		2025-05-16 17:06:07	2021-02-15 00:00:00
x5fqkjan36w	亭頭裏	地名，在福州馬尾亭江	ding33 nau33 lie33	ding53 tau53 die33		fzho		3rvd	xhxkhm5fy8j	亭頭裏		2025-05-16 17:06:07	2021-02-15 00:00:00
xyzcacgm3a5	家私	隱語，引申爲男性生殖器：汝～儥好使吓	ga55 li55	ga55 si55		fzho		3rvd	xz3unsuaxbu	家私		2025-05-16 17:06:07	2021-02-15 00:00:00
xp7ggwzqmd6	大概	不很準確，不很詳盡	dai53 kai213	dai242 kai213		fzho		3rvd	xtqprxq6bz9	大概		2025-05-16 17:06:07	2021-02-15 00:00:00
xtrceje35na	大唐	唐朝的美稱	dai55 doung53	dai242 doung53		fzho		3rvd	xkchkqucyxn	大唐		2025-05-16 17:06:07	2021-02-15 00:00:00
xx2bpvbppwz	大約	大概	dai53 yok24	dai242 yok24		fzho		3rvd	xcdkt2utfr4	大約		2025-05-16 17:06:07	2021-02-15 00:00:00
xkf8sr5a7mm	跳棋	棋盤游戏，可有二至六人同時遊戲。棋盤爲六角星。棋子分爲六種顏色，一般是玻璃珠。每人擁有一種顏色的棋子，一般是十五個，並擺滿一個角。最先將己方棋子全部移動至對角，即爲優勝	tiu55 i53	tiu213 gi53		fzho		3rvd	x7yyb4cz3vv	跳棋		2025-05-16 17:06:07	2021-03-17 00:00:00
x5gx5kjeyed	老𪺾	老鷹	lo21 nge53	lo33 nge53		liji		3rvd	xxrv3hsasc4	老𪺾		2025-05-16 17:06:07	2021-03-17 00:00:00
xbpte4uxrw7	戰卡	比拼把卡片翻到反面的遊戲。每人出一張牌，然後輪流來扇。哪張被誰扇到反面，哪張就歸誰	cieng53 ka213	cieng213 ka213		fzho		3rvd	x5hk86ju674	戰卡		2025-05-16 17:06:07	2021-03-17 00:00:00
xb22m62zxv6	戰啪	比拼把卡片翻到反面的遊戲。每人出一張牌，然後輪流來扇。哪張被誰扇到反面，哪張就歸誰	cieng53 piak24	cieng213 piak24		fzho		3rvd	x2n6kvq3t7t	戰啪		2025-05-16 17:06:07	2021-03-17 00:00:00
xc7dts27qcz	戰啪啪	比拼把卡片翻到反面的遊戲。每人出一張牌，然後輪流來扇。哪張被誰扇到反面，哪張就歸誰	cieng53 piak21 piak24	cieng213 piak24 piak24		fzho		3rvd	xbjk2kmjwv9	戰啪啪		2025-05-16 17:06:07	2021-03-17 00:00:00
x6ah7p5veaa	摔啪	遊戲名，即拍紙片，目標是把紙片翻到反面	seoyk55 piak24	sooyk24 piak24		fzho		3rvd	x8g3a93z9bg	摔啪		2025-05-16 17:06:07	2021-03-17 00:00:00
x6972rbj3ds	綁*綁*啡*	比指頭大小的遊戲‖本字不明，榕典取同音字	boung21 boung21 bi55	boung33 boung33 bi55		fzho		3rvd	xjffwupkysg	綁*綁*啡*		2025-05-16 17:06:07	2021-03-17 00:00:00
xhmmv4trte7	耩*耩*䠓*	比指頭大小的遊戲‖本字不明，榕典取同音字	goung21 goung21 cy53	goung33 goung33 cy53		fzho		3rvd	xf9dnbxr33s	耩*耩*䠓*		2025-05-16 17:06:07	2021-03-17 00:00:00
x4xgxxrckn6	搧紙片	遊戲名，即拍紙片，目標是把紙片翻到反面	iak21 zai55 wieng213	iak5 zai33 pieng213		fzho		3rvd	x8rbwbmanua	搧紙片		2025-05-16 17:06:07	2021-03-17 00:00:00
