id	md5	yngping	speaker	note	updated_time	created_time
xpfdtk3kgb5	c822acd680f21b743cfc4e122f26528c	keoy242	Speaker_2		2025-10-28 00:15:01	2025-10-28 00:15:01
xmqchsupgvk	f819250c70c7422180f8bfee889b9b27	kyk5	Speaker_2		2025-10-28 00:15:01	2025-10-28 00:15:01
xqn27kg53cv	7e0e3c6c91cdf844b0d21490586bc846	kui55	Speaker_2		2025-10-28 00:15:01	2025-10-28 00:15:01
xyzzu3x984u	32c885892d56e91aa0a6a4120d9a3a7a	kui33	Speaker_2		2025-10-28 00:15:01	2025-10-28 00:15:01
xnbvdzbfas4	2412c49166396842a8f52897b32a9c76	kui21	Speaker_2		2025-10-28 00:15:01	2025-10-28 00:15:01
xuu3rgezp7m	5dbbc1b2520c23bf66c56142d564c202	kuik24	Speaker_2		2025-10-28 00:15:01	2025-10-28 00:15:01
xzmnjyqnnx7	c0e7498af17ce277ee55dec4bfe7ee53	kui53	Speaker_2		2025-10-28 00:15:01	2025-10-28 00:15:01
xhrawv5xa5u	7c9146760b39c7b7e05e2497ee431204	kui242	Speaker_2		2025-10-28 00:15:01	2025-10-28 00:15:01
xvgt7vyq5bx	cec5ad9aeec3230eeb954d5b5af9fab5	kuik5	Speaker_2		2025-10-28 00:15:01	2025-10-28 00:15:01
x7jhzuchrdc	b8e536ec2294a15da82200ed220fc098	ku55	Speaker_2		2025-10-28 00:15:01	2025-10-28 00:15:01
xm76e334cx4	f1db7bcce099072f295337dbf93598e7	ku33	Speaker_2		2025-10-28 00:15:01	2025-10-28 00:15:01
x754shxqnjb	a49d2ef2314bec194defc163afbeadac	kou21	Speaker_2		2025-10-28 00:15:01	2025-10-28 00:15:01
xwx8n9a2xmb	2766fd99e47790383757701ebccc8f5f	kouk24	Speaker_2		2025-10-28 00:15:01	2025-10-28 00:15:01
x4kbnhaj3p3	1b4485d8b5843295287732a0c0ca2738	ku53	Speaker_2		2025-10-28 00:15:01	2025-10-28 00:15:01
xj2k8xsw24f	f03878d35d36a98d41bbe04514a1dcfa	kou242	Speaker_2		2025-10-28 00:15:01	2025-10-28 00:15:01
x6bdyyy6gq8	58ab6e282b0991ea88051c24036e76ec	kuk5	Speaker_2		2025-10-28 00:15:01	2025-10-28 00:15:01
xtq84eh9hc6	821b3ceb3ea3843a0f0ec251dea43f9b	keing55	Speaker_2		2025-10-28 00:15:01	2025-10-28 00:15:01
xb446q9yzz7	17db3cd7e01a564e8732e12202ab623c	keing33	Speaker_2		2025-10-28 00:15:01	2025-10-28 00:15:01
xztwvmjmvt7	be98f6a0d100733eddeccf123adabfd5	kaing21	Speaker_2		2025-10-28 00:15:01	2025-10-28 00:15:01
x35xjhshtfu	b7f522ffe01a5463febde022c164a2b7	kaik24	Speaker_2		2025-10-28 00:15:01	2025-10-28 00:15:01
x43c8xz96ex	542b1ad103777f0cc25171427f6f2f38	keing53	Speaker_2		2025-10-28 00:15:01	2025-10-28 00:15:01
x5z358gq8cz	50eec456af5e3e44db1442ee28941f64	kaing242	Speaker_2		2025-10-28 00:15:01	2025-10-28 00:15:01
xshfqpffgc3	571314156a7395bf8e9371864bda38dd	keik5	Speaker_2		2025-10-28 00:15:01	2025-10-28 00:15:01
xhqtnc4xsbe	2fbeac0565dd36fd99618aff6c97994e	kuong55	Speaker_2		2025-10-28 00:15:01	2025-10-28 00:15:01
xa82kdy5n7x	883e8a5146d267d269fae4f53963b228	kuong33	Speaker_2		2025-10-28 00:15:01	2025-10-28 00:15:01
xss4n4etahc	46ef59b74daec14f707909f47ca8c47c	kuong21	Speaker_2		2025-10-28 00:15:01	2025-10-28 00:15:01
xy5z62pkheq	228ed45b5289784b04b397ae06f8c4e4	kuok24	Speaker_2		2025-10-28 00:15:01	2025-10-28 00:15:01
xupruk7gn8w	6bd59b7f594989a947ebaa04385fca9d	kuong53	Speaker_2		2025-10-28 00:15:01	2025-10-28 00:15:01
xf64armxa9e	7fad7836e6b7901bf92027ccc1b76e96	kuong242	Speaker_2		2025-10-28 00:15:01	2025-10-28 00:15:01
xnuy9us4kug	7ef2a564b3d599a4fdcfb8820600d580	kuok5	Speaker_2		2025-10-28 00:15:01	2025-10-28 00:15:01
xqqvncu9asv	33b78921bf1b8d7cb73595ef3567ec6f	kyng55	Speaker_2		2025-10-28 00:15:01	2025-10-28 00:15:01
xq3bt9tghcn	ca0a5bd80e04996e4edfced35b0c52d5	kyng33	Speaker_2		2025-10-28 00:15:01	2025-10-28 00:15:01
xnzhdj2hzcu	d40af22f2d10f7961766802f66a14321	keoyng21	Speaker_2		2025-10-28 00:15:01	2025-10-28 00:15:01
xt4bcb3jbmc	cd8f45e3c024fc7f6bde132c7fcfa19b	keoyk24	Speaker_2		2025-10-28 00:15:01	2025-10-28 00:15:01
x7yp2bgdmha	c9055991f83678bd4cee6d5526ffcbf0	kyng53	Speaker_2		2025-10-28 00:15:01	2025-10-28 00:15:01
xjdt5v3kn64	fbf79e0737fb0711bed262822aca5c5b	keoyng242	Speaker_2		2025-10-28 00:15:01	2025-10-28 00:15:01
xnq33c9ccyv	78cb08cda96cb731ab089127d845b8e8	kyk5	Speaker_2		2025-10-28 00:15:01	2025-10-28 00:15:01
xq4sx9jvy5x	3dc625e7213fc60144551d8a8c64fbbe	koung55	Speaker_2		2025-10-28 00:15:01	2025-10-28 00:15:01
xw6amgnxq5r	b28700fd6d558d49c8561899d6330d42	koung33	Speaker_2		2025-10-28 00:15:01	2025-10-28 00:15:01
x5mf65yu482	647085ec367dfb889e9e39922656fb9c	kooung21	Speaker_2		2025-10-28 00:15:01	2025-10-28 00:15:01
xk6kycazvkw	049b484f5ea33d52c88fdfc0cfbbd26b	koouk24	Speaker_2		2025-10-28 00:15:01	2025-10-28 00:15:01
xg968gfhrzv	d529d54f055fa8096129cc205e372d10	koung53	Speaker_2		2025-10-28 00:15:01	2025-10-28 00:15:01
xwucnhbm5c8	9d2303d494a7f6944449e1619083e60a	kooung242	Speaker_2		2025-10-28 00:15:01	2025-10-28 00:15:01
xtprrf32kxq	6f60f0fc177993f0e08b616911125439	kouk5	Speaker_2		2025-10-28 00:15:01	2025-10-28 00:15:01
xbd36zhxkfy	7b9653d6f87e87e09a60a286dbfe7e34	ki55	Speaker_2		2025-10-28 00:15:01	2025-10-28 00:15:01
xpa3mb3cy6w	06851e7c05c7d3c927c90dbda5c76880	ki33	Speaker_2		2025-10-28 00:15:01	2025-10-28 00:15:01
x6jhr795zga	bd3338167e77283bd45f9ad12cd4fb0a	kei21	Speaker_2		2025-10-28 00:15:01	2025-10-28 00:15:01
x2tu5h8jx6p	9a6d4d17628f0aa1280eb7f8a09f8d07	keik24	Speaker_2		2025-10-28 00:15:01	2025-10-28 00:15:01
xvxfhp4mjr3	7e7ce1e375aa1e7a5a9334f024436b51	ki53	Speaker_2		2025-10-28 00:15:01	2025-10-28 00:15:01
xagnm4er9m2	5e1f2fd941d6bfae1b1b4749eceb0e7c	kei242	Speaker_2		2025-10-28 00:15:01	2025-10-28 00:15:01
xc5u75p8kmq	432c1e84e10eeb3d8fa1a7f7e0379fcc	kik5	Speaker_2		2025-10-28 00:15:01	2025-10-28 00:15:01
x2sahbt3n8d	888f1944aa70ed104569ae366bbcd1bd	keoyng55	Speaker_2		2025-10-28 00:15:01	2025-10-28 00:15:01
xu377z4euuw	bd5d9ec84f0ef9c953029083d76120bd	keoyng33	Speaker_2		2025-10-28 00:15:01	2025-10-28 00:15:01
xdzyf6n7ht4	14fb54029f1b763fa7b84ad56b30a687	kooyng21	Speaker_2		2025-10-28 00:15:01	2025-10-28 00:15:01
x9wnceqnwzg	c6aefb7cc29327baf0fa55109abb747d	kooyk24	Speaker_2		2025-10-28 00:15:02	2025-10-28 00:15:02
x32dgu55mtz	1e1e0e1ebb45bc9fc6f5c59c802cf958	keoyng53	Speaker_2		2025-10-28 00:15:02	2025-10-28 00:15:02
xce57rxwmfm	2becdf49fe2602a46718de8eff2e8c3b	kooyng242	Speaker_2		2025-10-28 00:15:02	2025-10-28 00:15:02
xyf5tpwy3qh	b60d006a93691ad337be33d7e2752b2d	keoyk5	Speaker_2		2025-10-28 00:15:02	2025-10-28 00:15:02
x4g6gq8h4yv	52995a2cded2033d84471f84c05eb283	kau55	Speaker_2		2025-10-28 00:15:02	2025-10-28 00:15:02
xpz5g4s5qjy	ff49357053e0e73169517bb9dbc12fd8	kau33	Speaker_2		2025-10-28 00:15:02	2025-10-28 00:15:02
xxg6qv979k6	5bde82d94d54d69c53162dc748d7cf62	kau21	Speaker_2		2025-10-28 00:15:02	2025-10-28 00:15:02
xpkh4v3u68m	d169b1434ee0da301514a03d2c36124e	kauk24	Speaker_2		2025-10-28 00:15:02	2025-10-28 00:15:02
xksbcszspe5	c96efc537a4ac6bfcc6dba87a00c6413	kau53	Speaker_2		2025-10-28 00:15:02	2025-10-28 00:15:02
xq6bbbaxg44	0ca570b17452d2b457fd6f68be45d882	kau242	Speaker_2		2025-10-28 00:15:02	2025-10-28 00:15:02
x3847y4eajw	b0bfc9abbf89a92271628dc24132cde3	kauk5	Speaker_2		2025-10-28 00:15:02	2025-10-28 00:15:02
xuwrtttq9kg	07407064d78c8c4fe16b4a9832926f44	kuo55	Speaker_2		2025-10-28 00:15:02	2025-10-28 00:15:02
xx53kb8za9k	b95502c04b0a750d625516dc07a9c741	kuo33	Speaker_2		2025-10-28 00:15:02	2025-10-28 00:15:02
xy33n8k3q55	a595f436b18f5db2ae7390a3e1b004d0	kuo21	Speaker_2		2025-10-28 00:15:02	2025-10-28 00:15:02
xmxbjsv2p84	92a1732385321ced54ded287822a350e	kuok24	Speaker_2		2025-10-28 00:15:02	2025-10-28 00:15:02
x9rmnxsmahc	9e290fc95ec37204de97aa719baa9414	kuo53	Speaker_2		2025-10-28 00:15:02	2025-10-28 00:15:02
xrrpyjew7uc	f2d2d42979b4560ef89476f075c12a71	kuo242	Speaker_2		2025-10-28 00:15:02	2025-10-28 00:15:02
x3y5qxxrmg8	62c46fca70689810a8a4ad7d1c9da80f	kuok5	Speaker_2		2025-10-28 00:15:02	2025-10-28 00:15:02
x6buut5u5dz	b05834a6716c9cc0b8df0824f0ddb1b8	ke55	Speaker_2		2025-10-28 00:15:02	2025-10-28 00:15:02
xxzze9mnqkq	10a173097c722ad11bd2b35e4f407233	ke33	Speaker_2		2025-10-28 00:15:02	2025-10-28 00:15:02
xs32nq3j5mm	17735e6664503b064fdb55419aedf79f	ke21	Speaker_2		2025-10-28 00:15:02	2025-10-28 00:15:02
xm9chj6j47g	0c7b43c1504ffb1c3f66c4287ff204e8	kek24	Speaker_2		2025-10-28 00:15:02	2025-10-28 00:15:02
xbvs39m8mgf	e8cc31fab1bd84ff07ee242f641f15bd	ke53	Speaker_2		2025-10-28 00:15:02	2025-10-28 00:15:02
xb88vv669tw	cfd5c92c3aa745dfa064e773174356c3	ke242	Speaker_2		2025-10-28 00:15:02	2025-10-28 00:15:02
xdqqcumpfgt	664d22bd71dc492c63465e9f8e811f09	kek5	Speaker_2		2025-10-28 00:15:02	2025-10-28 00:15:02
xjxntuv4j4j	74840de939e69bad6a9b7cb4d15b3b7f	kyo55	Speaker_2		2025-10-28 00:15:02	2025-10-28 00:15:02
xf9eqe2dwxc	eb1bc880e9a4e217174f57d492ae3d1c	kyo33	Speaker_2		2025-10-28 00:15:02	2025-10-28 00:15:02
xhsgagda3vy	adb38b14bf28a0b6cfc8d343afc41358	kyo21	Speaker_2		2025-10-28 00:15:02	2025-10-28 00:15:02
xftgtz9axue	f92ba3ba2a2946ab9f173657dbd3bd03	kyok24	Speaker_2		2025-10-28 00:15:02	2025-10-28 00:15:02
x29nut2q32e	0968b7fb1ea506c9fbe944a30d1ae63c	kyo53	Speaker_2		2025-10-28 00:15:02	2025-10-28 00:15:02
xqvrvk3rpdx	55e3482635f20204ce6a8fb16bbd7fc8	kyo242	Speaker_2		2025-10-28 00:15:02	2025-10-28 00:15:02
xmcvbeqxfyc	9a8d1f6dfd584de98ec244fdf4de7375	kyok5	Speaker_2		2025-10-28 00:15:02	2025-10-28 00:15:02
xkcs4ujfrhe	ae3139ad76c961853ff511c118ae636c	kie55	Speaker_2		2025-10-28 00:15:02	2025-10-28 00:15:02
xa74ccaae3z	9d6babdf5639b8bc56c534a0fb12c6f5	kie33	Speaker_2		2025-10-28 00:15:02	2025-10-28 00:15:02
x88hepg2rnu	b059dfefa1bb17229630818d9bfbfc5e	kie21	Speaker_2		2025-10-28 00:15:02	2025-10-28 00:15:02
x2bxqr6vnje	fdbc08353c542ec64fa516ad6793afd0	kiek24	Speaker_2		2025-10-28 00:15:02	2025-10-28 00:15:02
xbcckcveayf	bff7b0293c1ce31ad42041155f488f01	kie53	Speaker_2		2025-10-28 00:15:02	2025-10-28 00:15:02
xc6c7rzww5h	fd0f640c2b9a239d8d09d822bfd61dac	kie242	Speaker_2		2025-10-28 00:15:02	2025-10-28 00:15:02
xjz3mvu6a2z	6b9b5e44f721f3496a55c16a70b6ad8c	kiek5	Speaker_2		2025-10-28 00:15:02	2025-10-28 00:15:02
xfjzhr9war2	c3cfcfc36b79c7cf2a490a70402d5010	kiang55	Speaker_2		2025-10-28 00:15:02	2025-10-28 00:15:02
xe9xc7paq6e	a3b3e375f9293de1966c809639547f56	kiang33	Speaker_2		2025-10-28 00:15:02	2025-10-28 00:15:02
xseg2wmt52w	514065af7a6a6df12fc44d68a9083137	kiang21	Speaker_2		2025-10-28 00:15:02	2025-10-28 00:15:02
xd4npacrt3k	653007ba79de991c83f2d3bdd63265c3	kiak24	Speaker_2		2025-10-28 00:15:02	2025-10-28 00:15:02
xqhurap8tm7	f1244f7623dd771bc8f76b4a69e0b2a6	kiang53	Speaker_2		2025-10-28 00:15:02	2025-10-28 00:15:02
x45s8v5cahx	9f065b57b7a3becb0d18f83c78732fc4	kiang242	Speaker_2		2025-10-28 00:15:02	2025-10-28 00:15:02
xxbvuerem2t	3686b6bc89b4db30efe47d2572e04db9	kiak5	Speaker_2		2025-10-28 00:15:02	2025-10-28 00:15:02
xdcua7yryq9	d8b47ab46f2ecac6eac277f9d0b675d2	keoy55	Speaker_2		2025-10-28 00:15:02	2025-10-28 00:15:02
xv5qu2df282	3739b6237ecc3d8570fe9ee666ce9b8e	keoy33	Speaker_2		2025-10-28 00:15:02	2025-10-28 00:15:02
xyu2jtq7qdb	474f63a092156e2277a5a1fdf825e080	kooy21	Speaker_2		2025-10-28 00:15:02	2025-10-28 00:15:02
xv73gtbkf7c	3c08d87ddca47959a0cc53b19f073a92	kooyk24	Speaker_2		2025-10-28 00:15:02	2025-10-28 00:15:02
xuwvvr6z7xz	c6e08b5c689ed052a3c88b88d0b28e0b	keoy53	Speaker_2		2025-10-28 00:15:02	2025-10-28 00:15:02
xb28hhn54uy	79bfc0299b167be4fc4935ed1ed62972	kooy242	Speaker_2		2025-10-28 00:15:02	2025-10-28 00:15:02
xcjy4spfqn9	31dd3a77a7c5a7db436add784a099dd0	keoyk5	Speaker_2		2025-10-28 00:15:02	2025-10-28 00:15:02
xz7r3yauvsw	9872e7eee23c6795fc09a3acab321aaa	keo55	Speaker_2		2025-10-28 00:15:02	2025-10-28 00:15:02
x5cjggprbfd	fe0ab2da06b2100d146c28a339169808	keo33	Speaker_2		2025-10-28 00:15:02	2025-10-28 00:15:02
xjprdfwggrt	b856633e836ee3eed26ac7b6a7c615d1	keo21	Speaker_2		2025-10-28 00:15:02	2025-10-28 00:15:02
xtmpczgdz8w	2b7195a9b7d1e3dbe35e893a49acbf67	keok24	Speaker_2		2025-10-28 00:15:02	2025-10-28 00:15:02
xasbtfjhuug	e0c8100cea917322f68446e60a7e1e54	keo53	Speaker_2		2025-10-28 00:15:02	2025-10-28 00:15:02
xp2cpbbq2ud	204efe5bb256973fee0235ab059730f2	keo242	Speaker_2		2025-10-28 00:15:02	2025-10-28 00:15:02
xb4fksmphjj	57580c088023e98f62923b23db328394	keok5	Speaker_2		2025-10-28 00:15:02	2025-10-28 00:15:02
x2a6rzkvpw4	9cfa4ac0d36420b99f049db8e534ffcc	kieng55	Speaker_2		2025-10-28 00:15:02	2025-10-28 00:15:02
xxk7n8vj2z2	1b3f7dc3e99ce31f7b506340b5b0781c	kieng33	Speaker_2		2025-10-28 00:15:02	2025-10-28 00:15:02
x7f4kg8tnaa	7abc422d389176066978bd58f357e8bb	kieng21	Speaker_2		2025-10-28 00:15:02	2025-10-28 00:15:02
x6mnxqsacbz	210f7c2fcddda2acf0d3a85dcf0bb2b3	kiek24	Speaker_2		2025-10-28 00:15:02	2025-10-28 00:15:02
xvgh5t3s4z9	f1ca4812a186d51c68b64b161efd9ae8	kieng53	Speaker_2		2025-10-28 00:15:02	2025-10-28 00:15:02
x8hv5ya7j9m	7c6ac46a356cf4cb413a7848074a31f8	kieng242	Speaker_2		2025-10-28 00:15:02	2025-10-28 00:15:02
xvyupv7h8vq	76cc0f18f7b09bafb706aa5097d0430d	kiek5	Speaker_2		2025-10-28 00:15:02	2025-10-28 00:15:02
xaqdyysgrr7	1af5409cc0c2946365ee0aeee78725c6	kia55	Speaker_2		2025-10-28 00:15:02	2025-10-28 00:15:02
xjsusr3fv4p	6be4764c8ba266523403a22ab2a942d0	kia33	Speaker_2		2025-10-28 00:15:02	2025-10-28 00:15:02
xeu3vy7u7f4	5a4a24e0e447966d329ae10d2a86d960	kia21	Speaker_2		2025-10-28 00:15:02	2025-10-28 00:15:02
xqy929f2pzk	4b4bbca9ee9d58677b7b56873edf225d	kiak24	Speaker_2		2025-10-28 00:15:02	2025-10-28 00:15:02
xfzme5uxu9k	56044a3091c96e3139edbd81d7ec1b06	kia53	Speaker_2		2025-10-28 00:15:02	2025-10-28 00:15:02
x26n38b75fb	e256286fdba1c601d5b5b30bf59e8353	kia242	Speaker_2		2025-10-28 00:15:02	2025-10-28 00:15:02
x6v82e83hk3	1b70b97c77ef0af16062b3e05531973a	kiak5	Speaker_2		2025-10-28 00:15:02	2025-10-28 00:15:02
xkxx5xnx83y	aed7875acd7d6f4680dd17f383c82390	kuai55	Speaker_2		2025-10-28 00:15:02	2025-10-28 00:15:02
x63y9ejtkx8	cc5d6ea4889c9dd7593f2ae55107dd99	kuai33	Speaker_2		2025-10-28 00:15:02	2025-10-28 00:15:02
xkkhm2nk7bu	9351af06b359451823f25971b1fa2a5f	kuai21	Speaker_2		2025-10-28 00:15:02	2025-10-28 00:15:02
x6fh38ksdnd	43ce995fee95a7c3ad601442d98c1276	kuaik24	Speaker_2		2025-10-28 00:15:02	2025-10-28 00:15:02
xmwbjmqbcen	f6be49a978d3258e2c6b437b2aeacfae	kuai53	Speaker_2		2025-10-28 00:15:02	2025-10-28 00:15:02
xcaqxf4wjws	cc324f61772431f1d5eade98c0e44e06	kuai242	Speaker_2		2025-10-28 00:15:02	2025-10-28 00:15:02
xa2zbfwdvde	5c6e84c57236e105a7a08f2b688c3a90	kuaik5	Speaker_2		2025-10-28 00:15:02	2025-10-28 00:15:02
xwy34et4qf8	e712f3748ab3fb53c50d7d8b1d4448b6	keu55	Speaker_2		2025-10-28 00:15:02	2025-10-28 00:15:02
xvmnhnm7k2q	54ddd75dc1e11a21af8f67124aa19ea4	keu33	Speaker_2		2025-10-28 00:15:02	2025-10-28 00:15:02
xrw6bgc59vr	0d85c8e9ac9232681186236e99e8a30a	keu21	Speaker_2		2025-10-28 00:15:02	2025-10-28 00:15:02
xrmctnj5496	61e5fdad619386b81819e3068afe520c	keuk24	Speaker_2		2025-10-28 00:15:02	2025-10-28 00:15:02
xrwwnbvmaem	877a7572d8a53625d153eec9d14951aa	keu53	Speaker_2		2025-10-28 00:15:02	2025-10-28 00:15:02
xw6w87zd4sa	6a8ebfaddee198e3507a48389fab9fda	keu242	Speaker_2		2025-10-28 00:15:02	2025-10-28 00:15:02
xrck7gas9yq	aef2d0a4a934e4e57f58742cba98cba2	keuk5	Speaker_2		2025-10-28 00:15:02	2025-10-28 00:15:02
xmpthm87rch	9bfefb7a3b860d9dc5003d24adeeb1eb	hung55	Speaker_2		2025-10-28 00:15:02	2025-10-28 00:15:02
xdsu6zdf6jc	6e6ea01176f0cc73595ea42d59d943bc	hung33	Speaker_2		2025-10-28 00:15:02	2025-10-28 00:15:02
xgdsp85shjd	5072215a81735e98099c567dfce2eac3	houng21	Speaker_2		2025-10-28 00:15:02	2025-10-28 00:15:02
xyuhyp59a3x	d54b83c78daa70f72d449088b02050a1	houk24	Speaker_2		2025-10-28 00:15:02	2025-10-28 00:15:02
xsccp7m8ud4	393b6c4ddc30bb7d48fa948f7c187d60	hung53	Speaker_2		2025-10-28 00:15:02	2025-10-28 00:15:02
xdc2dc975vp	f8de7bdfbb80676b1ac096528a049b4e	houng242	Speaker_2		2025-10-28 00:15:02	2025-10-28 00:15:02
xzch7r7cxs2	3924f183319bd4328823be7052668334	huk5	Speaker_2		2025-10-28 00:15:02	2025-10-28 00:15:02
x2dbxmkbuge	3e3b3c9f3727607a91e12d289605e83f	hua55	Speaker_2		2025-10-28 00:15:02	2025-10-28 00:15:02
xdetc39s9nv	eb98ca69356a427edc936f93949125c4	hua33	Speaker_2		2025-10-28 00:15:02	2025-10-28 00:15:02
x6zpca67vrb	ab9eaf167ef3ed5cc673349682973bcb	hua21	Speaker_2		2025-10-28 00:15:02	2025-10-28 00:15:02
x82r5aks8ce	78db1461082ba9d13b77c95ff018076b	huak24	Speaker_2		2025-10-28 00:15:02	2025-10-28 00:15:02
x869jckhphj	4022072581445838f4791a1433093f27	hua53	Speaker_2		2025-10-28 00:15:02	2025-10-28 00:15:02
xd6rmpsbhhw	595d5a4ad2171c0e364c9d9ab10947d0	hua242	Speaker_2		2025-10-28 00:15:02	2025-10-28 00:15:02
xt2fjnwkhud	891b24d4d5011150f1e60e77118aa36c	huak5	Speaker_2		2025-10-28 00:15:02	2025-10-28 00:15:02
x8bm4929wjx	c126003081fc74aaaf225d1df0888968	hyong55	Speaker_2		2025-10-28 00:15:02	2025-10-28 00:15:02
xjgwtt8ym9x	79fc3c6b5b1d2418ded53d683f9d7464	hyong33	Speaker_2		2025-10-28 00:15:02	2025-10-28 00:15:02
xh7h4swk2u8	47a2babeb39a5fae5a7eb5d4e185d0da	hyong21	Speaker_2		2025-10-28 00:15:02	2025-10-28 00:15:02
xwndz59qxdr	bf68ce481143ad5f3a7e9dbd548a9e9f	hyok24	Speaker_2		2025-10-28 00:15:02	2025-10-28 00:15:02
xppjdbj34zv	b476bbbc052c47da0ed701fb3d53f66f	hyong53	Speaker_2		2025-10-28 00:15:02	2025-10-28 00:15:02
xzamm65nt7p	f19d6e0d8382e1d0dd2bb079764aa0aa	hyong242	Speaker_2		2025-10-28 00:15:02	2025-10-28 00:15:02
xeranmd8szh	2059ea9c215a5872533979a67bf7edac	hyok5	Speaker_2		2025-10-28 00:15:02	2025-10-28 00:15:02
x5xdrwjje3j	a7d67698b4a56a19e3d7d54f38176d1d	hiu55	Speaker_2		2025-10-28 00:15:02	2025-10-28 00:15:02
xbmqgfbrawt	765ff50a1b46213d443282d661858755	hiu33	Speaker_2		2025-10-28 00:15:02	2025-10-28 00:15:02
xsxdqz4y7vu	1b8839ea66a343a4fb663d55f594d284	hiu21	Speaker_2		2025-10-28 00:15:02	2025-10-28 00:15:02
xdv495ues4g	ee0bf573c7d31ffa6fac3c80c06609d1	hiuk24	Speaker_2		2025-10-28 00:15:02	2025-10-28 00:15:02
xaa2u6n9ba8	160f063b5db5c6757464b7db2db7641a	hiu53	Speaker_2		2025-10-28 00:15:02	2025-10-28 00:15:02
xzxe8sny68q	932500e25214fe6c4ad234d444e9234c	hiu242	Speaker_2		2025-10-28 00:15:02	2025-10-28 00:15:02
xm4nh8j6ndy	fc1b25e0948cd1311dc5a7f706736ac3	hiuk5	Speaker_2		2025-10-28 00:15:02	2025-10-28 00:15:02
x5wjxvcya9u	3e19f94ffb8feaf6dc2fcc050dad81e5	hang55	Speaker_2		2025-10-28 00:15:02	2025-10-28 00:15:02
x6kch4wm65k	bce96c7b8667e888864d0e48448ea1ac	hang33	Speaker_2		2025-10-28 00:15:02	2025-10-28 00:15:02
xrq8x6d6mdw	b11d8e66ee4709b33c096226fb7e5f70	hang21	Speaker_2		2025-10-28 00:15:02	2025-10-28 00:15:02
xuds89ubt3c	74d8965bbef27817955980f2195d41fe	hak24	Speaker_2		2025-10-28 00:15:02	2025-10-28 00:15:02
xkb7ytd9rz8	a01be0cb734388f951bcda154b238b30	hang53	Speaker_2		2025-10-28 00:15:02	2025-10-28 00:15:02
xjnw9qubmww	578907ef455d0f708b05af1daedf8427	hang242	Speaker_2		2025-10-28 00:15:02	2025-10-28 00:15:02
x4pgrmbqbn5	7fbeef66ea77ae7fe34806f03ddfb433	hak5	Speaker_2		2025-10-28 00:15:02	2025-10-28 00:15:02
x3ta4bbsrp7	ddb020b47651ae37fdbf4ca9951934b3	hai55	Speaker_2		2025-10-28 00:15:02	2025-10-28 00:15:02
x9rd7fn7u57	e12629034bf0aa218d023b2f266073e8	hai33	Speaker_2		2025-10-28 00:15:02	2025-10-28 00:15:02
x2btbd26zhr	b20c424780ea37776e3206a8e83a757d	hai21	Speaker_2		2025-10-28 00:15:02	2025-10-28 00:15:02
xmteksfa25n	bb7ea98ebfd19ff9e433d42567b78222	haik24	Speaker_2		2025-10-28 00:15:02	2025-10-28 00:15:02
xkjur2c6da7	f326c8517a5b8c82f2b8f6229863c696	hai53	Speaker_2		2025-10-28 00:15:02	2025-10-28 00:15:02
xc2js8cywcg	eca4810a518837ddd9cbae8c7412a182	hai242	Speaker_2		2025-10-28 00:15:02	2025-10-28 00:15:02
xghdpczc8h8	9ec9bcf820beaed3b239b812fb0e7d37	haik5	Speaker_2		2025-10-28 00:15:02	2025-10-28 00:15:02
xrarjqah42j	eacf25e475d4a32e6d64718eb27fbde7	ha55	Speaker_2		2025-10-28 00:15:02	2025-10-28 00:15:02
x3cfg3zyd3t	7e50384fba5aa988f6a80845c0470b6b	ha33	Speaker_2		2025-10-28 00:15:02	2025-10-28 00:15:02
xweetxemhve	d7bab00b2a0f345288a51fcbac84eb25	ha21	Speaker_2		2025-10-28 00:15:02	2025-10-28 00:15:02
x6xvwey39hy	cdb29c8a6701c7df49882e16ca0a54f8	hak24	Speaker_2		2025-10-28 00:15:02	2025-10-28 00:15:02
x58z42s997y	718700b9c5cef48c47a849c9e3e03c04	ha53	Speaker_2		2025-10-28 00:15:02	2025-10-28 00:15:02
x4c8pakpy3m	c1591eac45197ea55dc57761c6e1c8d1	ha242	Speaker_2		2025-10-28 00:15:02	2025-10-28 00:15:02
xxm7c4jxpby	516841227d706554357166d8f9adc858	hak5	Speaker_2		2025-10-28 00:15:02	2025-10-28 00:15:02
xukhaq6ht59	6a2a2f8357be8bf16e452fd1ec2fe1ad	hing55	Speaker_2		2025-10-28 00:15:02	2025-10-28 00:15:02
xyk5wgcjmty	999adafe75c59d03298d8ace240c6263	hing33	Speaker_2		2025-10-28 00:15:02	2025-10-28 00:15:02
xrmv7whphze	44c8956b1ff775e316dc291f879d35e8	heing21	Speaker_2		2025-10-28 00:15:02	2025-10-28 00:15:02
xzznkk7fdh4	9f527d11bc34f697196da9f57abf6aab	heik24	Speaker_2		2025-10-28 00:15:02	2025-10-28 00:15:02
xf2a6kgmu6x	2eede13d17123fbcee061b061865cdd2	hing53	Speaker_2		2025-10-28 00:15:02	2025-10-28 00:15:02
xxnu2mbdbqh	8495e20d40e6774c1d434ecb6712ad9a	heing242	Speaker_2		2025-10-28 00:15:02	2025-10-28 00:15:02
x5eyn7vdqdf	648f9b2248ee214c9d12dd865224b256	hik5	Speaker_2		2025-10-28 00:15:02	2025-10-28 00:15:02
