id	word__id	word__text	text	literal_pron	word_literal_pron__id	sandhi_pron	word_sandhi_pron__id	page_number	page_order	content	original_comment	comment	note	updated_time	created_time
xfa6m29gp2h	xkap5z3dysb	白水泉	白水泉	bah5 zui33 zuong53	x5czu7jxn8d	bah21 jui21 juong53	x836nechmsf	385	24	"[{""expl"": ""即“泉”字。口語中“泉州zuong53 ziu55”與“漳州zuong55 ziu55”連讀變調後讀音相同，爲了區別“泉”與“漳”字，利用漢字的結構指出兩者的不同。"", ""sent"": []}]"	泉州、漳州是福建的兩個城市			2025-05-16 17:03:32	2025-05-16 17:03:32
xvg6ewm5kkh	xpdqqx8hd42	白粿	白餜	bah5 gui33	xxut6gn2uhx	bah33 ui33	xbmm9afw53k	385	25	"[{""expl"": ""粳米做的食物，長條形，可煮或炒着吃。"", ""sent"": []}]"		［補充註釋］連江地區稱此物爲“𥻵”，“白粿麵”稱爲“白粿”		2025-05-16 17:03:32	2025-05-16 17:03:32
x334kftkadq	xnrdyww2gcf	白面厝	白面厝	bah5 meing213 cuo213	xaxg9qtadwv	bah21 ming53 njuo213	xmuwjufrxpg	385	26	"[{""expl"": ""妓院。"", ""sent"": []}]"				2025-05-16 17:03:32	2025-05-16 17:03:32
xvv2hqw9ed2	xq9aax89nry	白仁	白仁	bah5 ning53	x3uvpgkgpsh	bah33 ning53	xhgfbpze57y	385	27	"[{""expl"": ""白眼珠兒。"", ""sent"": []}]"				2025-05-16 17:03:32	2025-05-16 17:03:32
xfhamjq8z8x	xjxpzqude2v	白面	白面	bah5 meing213	x4nnpeen7ck	bah21 meing213	xbaevgfd8dt	385	28	"[{""expl"": ""=〖白面哥〗bah21 ming55 ngo55 妓女。"", ""sent"": []}]"				2025-05-16 17:03:32	2025-05-16 17:03:32
xn6zwpctywy	xtrd99nbu6f	白茫茫	白茫茫	bah5 moung53 moung53	xyyg4ng4tya	bah55 moung55 moung53	x5prjjkw4nj	385	29	"[{""expl"": ""形容一望無邊的白（用於雲、霧、雪、大水等）。"", ""sent"": []}]"				2025-05-16 17:03:32	2025-05-16 17:03:32
xe4s9sx2yed	xxygxtbywy2	白糖	白糖	bah5 toung53	xb39kskffnp	bah33 loung53	xh69s9xug7t	385	30	"[{""expl"": ""甘蔗或甜菜的汁熬過之後，分出糖蜜而製成的糖，是白色的結晶，顆粒較小，味甜，供食用。"", ""sent"": []}]"				2025-05-16 17:03:32	2025-05-16 17:03:32
xnev993dbry	xzgwdshdbe7	白儂	白儂	bah5 neoyng53	xe32v6vc92w	bah33 neoyng53	xvkrnh78nba	385	31	"[{""expl"": ""指患白化病的人，患者全身毛髮呈白色或淡黃色，皮膚呈白色或粉紅色。"", ""sent"": []}]"				2025-05-16 17:03:32	2025-05-16 17:03:32
xpq425b6bke	xstdu3a2ymp	白燕	白燕	bah5 ieng213	xqh8mhs8phn	bah21 ieng213	xvyx8kvzcdk	386	1	"[{""expl"": ""鳥，形狀像家燕，白色或淡黃色的羽毛多。"", ""sent"": []}]"				2025-05-16 17:03:32	2025-05-16 17:03:32
xvdh36ymwzk	xzw5ds257m8	白丸囝	白丸囝	bah5 uong53 giang33	x6mp6wqg6jv	bah33 uong33 ngiang33	xkwud72aymy	386	2	"[{""expl"": ""食品，用糯米粉製成，形狀像白色的藥片，可煮着吃。"", ""sent"": []}]"				2025-05-16 17:03:32	2025-05-16 17:03:32
xgp8b8hk2qs	xjcq73yztk5	白黃瘡	白黃瘡	bah5 uong53 coung55	x7jtvktkgk6	bah55 uong55 coung55	xssf4f7afu2	386	3	"[{""expl"": ""頭部所患的白癬和黃癬，能傳染。"", ""sent"": []}]"				2025-05-16 17:03:32	2025-05-16 17:03:32
xr2a99c7fsf	x3c2d8sckgb	白撞	白撞	bah5 dooung242	xkkhzkr3a8k	bah21 looung242	xupg5admbkd	386	4	"[{""expl"": ""=〖白撞賊〗bah21 loung55 ceik5 白天趁人不備走進宅院行竊的小偷兒。"", ""sent"": []}]"				2025-05-16 17:03:32	2025-05-16 17:03:32
xvb2gxbynkj	xtgcrevhvuj	白鰳	白鰳	bah5 lik5	xmfy4fke6k4	bah55 lik5	xbjqsgq945y	386	5	"[{""expl"": ""魚，身體側扁，銀白色，頭小，鰓孔大，生活在海中。"", ""sent"": []}]"		［補充註釋］民間多寫爲“白力”		2025-05-16 17:03:32	2025-05-16 17:03:32
xuyzdp9v6k2	xu4h494xyw7	白鯽䭕	白鯽*𩟗	bah5 zeik24 ziang33	xhkztd7bm8g	bah21 zik24 ziang33	xtw2xw37c2h	386	6	"[{""expl"": ""=〖白{𩟗,䭕}{𩟗,䭕}〗bah21 ziang24 ziang33 沒有鹹味，淡而無味。"", ""sent"": []}]"		［補充註釋］“鯽”疑爲諧音前綴		2025-05-16 17:03:32	2025-05-16 17:03:32
xkwf6mcvguz	xf764bdt3n3	白木耳	白木耳	bah5 muk5 mi33	xq7c9r727tp	bah21 muk33 mi33	xzynwe63swd	386	7	"[{""expl"": ""銀耳。"", ""sent"": []}]"	耳，聲母讀音特殊			2025-05-16 17:03:32	2025-05-16 17:03:32
xmw3b9da6n7	xx9pu7kgetk	白墨	白墨	bah5 meoyk5	xdt6pt2fhp4	bah33 meoyk5	xpacj5mgzwy	386	8	"[{""expl"": ""舊稱粉筆。"", ""sent"": []}]"				2025-05-16 17:03:33	2025-05-16 17:03:33
xpn62jnyzue	xa693dbv3cz	白塔	白塔	bah5 tak24	x234b577hfu	bah21 lak24	x68apj6je9j	386	9	"[{""expl"": ""福州城內于山頂上白色的塔，由五代閩王所建，是福州城的標志之一。"", ""sent"": []}]"				2025-05-16 17:03:33	2025-05-16 17:03:33
xfhvf6nn7kp	xqp8twef7pe	白鴿	白鴿	bah5 lak24	xd84cz3fm63	bah21 lak24	xhy8nymq9nd	386	10	"[{""expl"": ""鴿子，常見的一種鳥，翅膀大，善於飛行，品種很多，羽毛有白色、灰色等，以穀類植物的種子爲食物。"", ""sent"": []}]"	鴿，單字音gak24，此處聲母音變特殊	［其他發音］該詞亦可說爲bah21 ak24		2025-05-16 17:03:33	2025-05-16 17:03:33
xx48ezb77bc	xtf49sbezqk	白煠卵	白煠卵	bah5 sak5 looung242	xf39qgu4rqf	bah5 lak5 looung242	xp6bpa97ayv	386	11	"[{""expl"": ""白水煮的連殼的雞蛋或鴨蛋。"", ""sent"": []}]"		［其他發音］也有人連讀爲bah21 lak53 looung242		2025-05-16 17:03:33	2025-05-16 17:03:33
xac2hce6pmk	xa9h6j3fyg5	白蠟燭	白蠟燭	bah5 lak5 zuoh24	xgv8nu5wxdz	bah21 lak55 zuoh24	xp34rsazaqg	386	12	"[{""expl"": ""白色的蠟燭，多用於辦喪事。"", ""sent"": []}]"				2025-05-16 17:03:33	2025-05-16 17:03:33
xr82wgmnbu2	xcn6yjxgh8a	白搦	白搦	bah5 nieh5	xbntx66wtca	bah33 nieh5	xtbkvs7e6kh	386	13	"[{""expl"": ""未經正規培訓或沒有師傅教授，個人摸索掌握了某種技能。"", ""sent"": [""伊開車是～其，我無敢坐伊其車。""]}]"				2025-05-16 17:03:33	2025-05-16 17:03:33
xwh3jb2gxte	x3b5tkmufct	白食	白食	bah5 sieh5	xbh67mr5fxv	bah33 lieh5	xz2xwga6pg3	386	14	"[{""expl"": ""指光吃菜不就飯或光吃飯不就菜。"", ""sent"": []}]"				2025-05-16 17:03:33	2025-05-16 17:03:33
x65tz8b5jc5	x74t4ux89et	白褶	白褶	bah5 ziek24	xmb3ws59uvn	bah21 ziek24	xvuhctsct6y	386	15	"[{""expl"": ""白癜風，皮膚病，症狀是皮膚呈現一片片白斑，不痛不癢。"", ""sent"": []}]"				2025-05-16 17:03:33	2025-05-16 17:03:33
x6jcesda9an	xgum7hb28rg	白切	白切	bah5 ciek24	xrwfhar9ujs	bah21 ciek24	xfnr65gheu6	386	16	"[{""expl"": ""魚，身體側扁，長約三四寸，頭小而尖，尾尖而細，魚刺多，生活在海洋中。"", ""sent"": []}]"		［對原書註音的註釋］韻尾不明，福建人民出版社《福州方言詞典》寫爲白赤(-h韻尾)		2025-05-16 17:03:33	2025-05-16 17:03:33
xfyt922zudv	xgj88v4tma4	白芍	白芍	bah5 cuok24	x3vfdn3sepu	bah21 cuok24	xhg8bgdaa8f	386	17	"[{""expl"": ""白芍藥的根，可入藥，有養血、止痛等作用。"", ""sent"": []}]"				2025-05-16 17:03:33	2025-05-16 17:03:33
xg3d7h4g7hx	x7p7nrz8xyv	白雪雪	白雪雪	bah5 suok24 suok24	xf7nydpwkqu	bah21 suok5 suok24	xefzjxg7k88	386	18	"[{""expl"": ""=〖雪雪白〗suok21 suok21 bah5 形容很白，潔白如雪。"", ""sent"": []}]"				2025-05-16 17:03:33	2025-05-16 17:03:33
xd73dcy7rfz	x67977pm3db	跋匐	跋*□	bak5 buk5	xgjr738eevd	bak33 buk5	xhaavpf3ka2	386	19	"[{""expl"": ""奮力抗爭；折騰。"", ""sent"": [""伊也{真,盡}會～，由工人做幹部去了。""]}]"				2025-05-16 17:03:33	2025-05-16 17:03:33
xew4653tmug	xau4xqtjwnj	拍水撇	拍水撇	pah24 zui33 piek24	xwk5xsrasnx	pah21 zui55 piek24	xrdead6mmjw	387	27	"[{""expl"": ""在水面上擲瓦片。北京話叫“打水漂兒”。"", ""sent"": []}]"				2025-05-16 17:03:34	2025-05-16 17:03:34
x5bcs2jphnf	x8fygmtgr8c	拍喙花	拍嘴花	pah24 cui33 hua55	xdckb65b88b	pah21 jui55 ua55	x8vvndfz5f4	387	28	"[{""expl"": ""隨口還價，不是真心購物，問價之後還價很低。"", ""sent"": []}]"				2025-05-16 17:03:34	2025-05-16 17:03:34
xpmtz2ak3um	xvwgjtk4qmy	拍神尋	拍神尋	pah24 sing53 cieng53	xrfs63jdkgd	pah33 ling33 cieng53	x9vv3sg87s8	387	29	"[{""expl"": ""側身連續翻跟頭。"", ""sent"": []}]"				2025-05-16 17:03:34	2025-05-16 17:03:34
xptmsdfawdq	x8e4438eppa	拍凊寒	拍𫥝寒	pah24 ceing213 gang53	xrbw3x8t777	pah21 cing55 ang53	xamjv3uwafy	387	30	"[{""expl"": ""因患病等原因，身體發冷。"", ""sent"": []}]"				2025-05-16 17:03:34	2025-05-16 17:03:34
xzxab6hb7dh	x957vdv7tzg	拍子	拍子	pah24 zi33	x5k93ey2prh	pah53 zi33	x36jkbm34hs	386	21	"[{""expl"": ""（魚等）產卵。"", ""sent"": []}]"	另見pah53 jy33			2025-05-16 17:03:33	2025-05-16 17:03:33
x285fr5pq7y	xp438tagyds	拍塗	拍塗	pah24 tu53	x4t5dp6qyxh	pah55 lu53	xgyxnh6uym2	386	22	"[{""expl"": ""裁剪衣服時在布料上畫粉線。"", ""sent"": []}]"				2025-05-16 17:03:33	2025-05-16 17:03:33
xcdr5r7cmaz	xmjqcare3f8	拍股川	拍股川	pah24 gu33 cuong55	x8sg8tqawz7	pah21 gu21 juong55	x8muxcrrqyc	386	23	"[{""expl"": ""打屁股。舊時私塾裏的一種體罰手段。"", ""sent"": []}]"				2025-05-16 17:03:33	2025-05-16 17:03:33
xn5mkrwdrke	xwwhyexrgu8	拍污	拍污	pah24 ou213	x35vf9gjkf9	pah53 ou213	xrcn3x4kuhs	386	24	"[{""expl"": ""弄髒了，不潔淨。"", ""sent"": [""衣裳～去。""]}]"				2025-05-16 17:03:33	2025-05-16 17:03:33
xymb9f994pf	xz4wt397td5	拍子	拍子	pah24 zy33	xfjp2rrbec2	pah53 jy33	xxtuv8mrkw6	386	25	"[{""expl"": ""（音樂、舞蹈）節拍。"", ""sent"": []}]"	另見pah53 zi33			2025-05-16 17:03:33	2025-05-16 17:03:33
xqmxn23dqzq	xyudsfdyzbf	拍碎屐	拍碎□	pah24 cooy213 kiak5	xmnwtjcqycj	pah21 ceoy55 kiak5	xrz2uchjw25	387	1	"[{""expl"": ""瞎扯，閑聊。"", ""sent"": [""汝莫𡅏（在）～，快去讀書。""]}]"				2025-05-16 17:03:33	2025-05-16 17:03:33
xm93fv528gm	xhce3we68ru	拍巴掌	拍巴掌	pah24 ba55 zuong33	xqxqc7cqv99	pah21 wa53 juong33	xgvysuy2bnd	387	2	"[{""expl"": ""比喻空手，手中什麼也沒有拿。"", ""sent"": []}]"				2025-05-16 17:03:33	2025-05-16 17:03:33
xcy5r7zmzvn	xe8cagmq8br	拍麻雀	拍麻雀	pah24 ma53 cuok24	xwzfhjwdbzf	pah53 ma21 cuok24	x6wz8xak8bb	387	3	"[{""expl"": ""打麻將。"", ""sent"": []}]"				2025-05-16 17:03:33	2025-05-16 17:03:33
xfhnyzrzgge	xw8mha6zkzt	拍馬屁	拍馬屁	pah24 ma33 pei213	xm9e4yknjbd	pah21 ma55 wei213	x3xksec62zr	387	4	"[{""expl"": ""諂媚奉承。"", ""sent"": []}]"				2025-05-16 17:03:33	2025-05-16 17:03:33
xfrnghnaanu	x9j4dzxhbph	拍打	拍打	pah24 da33	xy8mgckx52r	pah53 la33	xcvr6agjuc9	387	5	"[{""expl"": ""武打。"", ""sent"": []}]"				2025-05-16 17:03:33	2025-05-16 17:03:33
xernh4jneje	xx2hughc7nc	拍吵	拍吵	pah24 ca33	x7kfm6ayf6d	pah53 ca33	xe4kay34ekg	387	6	"[{""expl"": ""帶來麻煩，打擾。"", ""sent"": [""～汝了。""]}]"				2025-05-16 17:03:33	2025-05-16 17:03:33
x7j5umabczd	x78uemxw5zc	拍喳	拍喳	pah24 za53	xacvnxeaemw	pah55 ja53	xs2xfttzwux	387	7	"[{""expl"": ""打岔兒。"", ""sent"": [""聽我講，莫～。""]}]"				2025-05-16 17:03:33	2025-05-16 17:03:33
x88thym2fyz	xrh347u2t8b	拍牌	拍牌	pah24 be53	xrxahnfrust	pah55 be53	xcwfdmfnzkf	387	8	"[{""expl"": ""打麻將牌、牌九等。"", ""sent"": []}]"				2025-05-16 17:03:33	2025-05-16 17:03:33
xsn3mzfuwa4	xvjj9tmemg3	拍批	拍批	pah24 pie55	x3y9s2mq3ja	pah55 pie55	x9end3wckfv	387	9	"[{""expl"": ""打撲克牌。"", ""sent"": []}]"				2025-05-16 17:03:33	2025-05-16 17:03:33
xp63h56uhcj	xwzc9gawmsb	拍施	拍施	pah24 sie55	x7exv6s5q3z	pah55 lie55	xjap6anwxce	387	10	"[{""expl"": ""容器裏的細碎物漏出來撒到四處。"", ""sent"": [""米袋{一,蜀}個空，米～{一,蜀}路。""]}]"				2025-05-16 17:03:33	2025-05-16 17:03:33
xstj5hcbmqx	xztr3qmgv8k	拍暴	拍暴	pah24 boo213	xymamjtucm8	pah53 boo213	xx9nhc9pm86	387	11	"[{""expl"": ""颳大風，來寒流。"", ""sent"": []}]"				2025-05-16 17:03:33	2025-05-16 17:03:33
xcmspfnsj3t	x3gp3dfp6f2	拍無	拍無	pah24 mo53	xmu5t7wcq6t	pah55 mo53	xqgnq2k393a	387	12	"[{""expl"": ""丟失，找不着了，沒了。"", ""sent"": [""書～去。"", ""儂～去。""]}]"				2025-05-16 17:03:33	2025-05-16 17:03:33
x5hjbrm6nhx	xdsxqhyhdqe	拍無聲	拍無聲	pah24 mo53 siang55	xyttw98nw7a	pah21 mo55 liang55	x33mj48zsxj	387	13	"[{""expl"": ""不能及時得到回話，説話不算數。"", ""sent"": [""我{這麼,這滿}急其{事計,事際}去討（找）伊，{底,俤}儂（誰）想故～去，氣我半死。"", ""伊講話～，汝會相信伊。""]}]"				2025-05-16 17:03:33	2025-05-16 17:03:33
xwjbrrs6c9j	x9yudn6u2dp	拍刀花	拍刀花	pah24 do55 hua55	x66campftny	pah21 lo55 ua55	xu3kmpmmugj	387	14	"[{""expl"": ""對刀習武。"", ""sent"": []}]"				2025-05-16 17:03:33	2025-05-16 17:03:33
xqt7ccx58m6	xxue6rqhgge	拍鋪	拍鋪	pah24 puo55	x8j4dacjw2s	pah55 puo55	xg5zpcn6be8	387	15	"[{""expl"": ""搭牀，支牀（睡覺）。"", ""sent"": []}]"				2025-05-16 17:03:33	2025-05-16 17:03:33
xnpbx88n86g	xvg66z83n6b	拍獅馬	拍獅馬	pah24 sai55 ma33	xfwkax3marf	pah21 lai53 ma33	xbn43mmmk56	387	16	"[{""expl"": ""舞獅子。"", ""sent"": []}]"				2025-05-16 17:03:33	2025-05-16 17:03:33
xdy27bn9m8p	x8uhd5wejvk	拍屎嗝	拍屎嗝	pah24 sai33 geoh24	x4cbnxsb7dh	pah21 sai55 geoh24	xgpnz55bsdn	387	17	"[{""expl"": ""小兒打嗝，多半預示要拉屎。"", ""sent"": []}]"				2025-05-16 17:03:33	2025-05-16 17:03:33
x9zhj38bysx	xj6v279ydrt	拍破	拍破	pah24 puai213	xrum529ykcv	pah53 puai213	xbq9bkmkuqq	387	18	"[{""expl"": ""破了。"", ""sent"": [""{這,者*}鞋頌*（穿）故未（沒有）兩日就～去。"", ""新新衣裳～去。""]}]"				2025-05-16 17:03:33	2025-05-16 17:03:33
xg3ddmqwhbv	xep5zt6muf5	拍大鑼	拍大鑼	pah24 duai242 lo53	x67nj5bye53	pah21 luai55 lo53	xndj7fu5zcy	387	19	"[{""expl"": ""比喻把隱秘的或不必讓眾人知道的事大肆宣揚出去，公開喊叫。"", ""sent"": [""使汝（用得着你）七處（到處）～？。""]}]"				2025-05-16 17:03:33	2025-05-16 17:03:33
xbmzteup693	xseyvuz5yt4	拍包	拍包	pah24 bau55	x3jr6pecfp3	pah55 bau55	xfsw8swrk7h	387	20	"[{""expl"": ""用紙、布、麻袋、繩子等把物品包成大包。"", ""sent"": []}]"				2025-05-16 17:03:33	2025-05-16 17:03:33
xpnhhg9yhyh	xy6vdgb3ap4	拍走	拍走	pah24 zau33	xbpwnx66mch	pah53 jau33	xmm42d7p7z6	387	21	"[{""expl"": ""逃走，逃遁。"", ""sent"": []}]"				2025-05-16 17:03:33	2025-05-16 17:03:33
xvpjxpjqzza	xtr5kamqcsb	拍票	拍票	pah24 piu213	xma64fed98q	pah53 piu213	xfqgq2marxf	387	22	"[{""expl"": ""買票，開票。"", ""sent"": []}]"				2025-05-16 17:03:33	2025-05-16 17:03:33
x95p3kgz6aa	xtjebxpdqru	拍鞦韆	拍秋千	pah24 ciu55 cieng55	xzvfm59tmde	pah21 ciu55 cieng55	xkapc8hsu5v	387	23	"[{""expl"": ""蕩秋千。"", ""sent"": []}]"				2025-05-16 17:03:33	2025-05-16 17:03:33
x87mwbevkzv	x8jv678zvfx	拍手掌	拍手掌	pah24 ciu33 zuong33	xb6s83dsnkr	pah21 ciu24 juong33	x55r5tfma4b	387	24	"[{""expl"": ""舊時私塾裏的一種體罰，先生用戒尺等打學生的手掌。"", ""sent"": []}]"				2025-05-16 17:03:33	2025-05-16 17:03:33
xjjvqvrhpvz	xu7bf759xay	拍球	拍球	pah24 giu53	x3qsmtebr7g	pah55 giu53	x6hwbj38kyc	387	25	"[{""expl"": ""打球。"", ""sent"": []}]"				2025-05-16 17:03:34	2025-05-16 17:03:34
xesqzxjg83j	xd3hb4chv2n	拍公板	拍宮板	pah24 gung55 being33	xretpxzv3y2	pah21 gung53 being33	xpkuun3pa6g	387	35	"[{""expl"": ""〖拍板〗pah53 being33 舊時的一種刑罰，用木板打屁股。"", ""sent"": []}]"		［對原書用字的註釋］原書第二字載“宮”，音不合		2025-05-16 17:03:34	2025-05-16 17:03:34
x3qh3najfb6	xz4a3ujuwg7	拍拳頭	拍拳頭	pah24 gung53 tau53	x99emtpqcue	pah5 gung33 nau53	xf3xtmq4kae	387	36	"[{""expl"": ""拳術。"", ""sent"": []}]"				2025-05-16 17:03:34	2025-05-16 17:03:34
xahjq9ja77w	xym5w2s39pg	拍拳頭其	拍拳頭其	pah24 gung53 tau53 gi0	xpw3qtdsrtm	pah55 gung33 nau53 i0	xmpshexbpzg	387	37	"[{""expl"": ""俗稱以表演拳術爲職業的人。"", ""sent"": []}]"				2025-05-16 17:03:34	2025-05-16 17:03:34
xr49kkahr4t	xjbr58aytpe	拍風	拍風	pah24 hung55	x4dzwbxn9u4	pah55 ung55	x9dhywunanw	387	38	"[{""expl"": ""（給輪胎、球等）充氣。"", ""sent"": [""等我{一,蜀}下，我骹踏車（自行車）去～拍囇（打一打氣）。"", ""籃球無風（沒氣）了，着（要）～了。""]}, {""expl"": ""颳風。"", ""sent"": [""△天晴是我好日子，～{盪,逿}（下）雨無奈何。""]}]"				2025-05-16 17:03:34	2025-05-16 17:03:34
xbm69t8xxef	xwwngy67npy	拍風做暴	拍風做暴	pah24 hung55 zoo213 boo213	xjhk8sm4wrr	pah55 ung55 zo53 woo213	xebryvpfqnf	388	1	"[{""expl"": ""颳大風下大雨，風雨交加。"", ""sent"": []}]"				2025-05-16 17:03:34	2025-05-16 17:03:34
xzctfdpp544	x4ywa7w3aeg	拍滾斗	拍滾斗	pah24 gung33 dau33	xwqhm8mkshv	pah21 ung24 nau33	xh6sn76m6he	388	2	"[{""expl"": ""翻跟頭。"", ""sent"": []}]"				2025-05-16 17:03:34	2025-05-16 17:03:34
xtr75s7ue5b	xf5vuv5h6np	拍卵花	拍卵花	pah24 looung242 hua55	xf2wk5xaf9u	pah21 loung55 ngua55	xgnjwns86m4	388	3	"[{""expl"": ""將蛋黃蛋清攪勾倒入湯內。"", ""sent"": []}]"				2025-05-16 17:03:34	2025-05-16 17:03:34
x37wvg9t2bz	x2ztz6c3wyb	拍卵包	拍卵包	pah24 looung242 bau55	xgq8e9zk99v	pah21 loung55 mau55	xbtd8cpfcft	388	4	"[{""expl"": ""煮荷包蛋。"", ""sent"": []}]"				2025-05-16 17:03:34	2025-05-16 17:03:34
x6ck964t223	xymst7g4sn6	拍逿卯	拍逿卯	pah24 dooung242 mau33	x7pw27c2chy	pah21 loung53 mau33	xm85mghw4e3	388	5	"[{""expl"": ""行騙。"", ""sent"": []}]"				2025-05-16 17:03:34	2025-05-16 17:03:34
x2q24fhk4zd	xh6p27j23zp	拍斷線	拍斷線	pah24 dooung242 siang213	x3v75vwp2yh	pah21 loung53 niang213	x79fp8rdm9c	388	6	"[{""expl"": ""已有婚約或確定了戀愛關係的男女，尚未成婚，一方即死亡叫拍斷線。"", ""sent"": []}]"				2025-05-16 17:03:34	2025-05-16 17:03:34
xkquq79f2j5	xj9h98v3vd4	拍銀其	拍銀其	pah24 ngyng53 gi0	x2fw6zhzcwd	pah55 ngyng53 ngi0	x6prpanzdjg	388	7	"[{""expl"": ""俗稱銀匠。"", ""sent"": []}]"				2025-05-16 17:03:34	2025-05-16 17:03:34
x2fjt8fxsgk	xjtaf6dabe9	拍銅其	拍銅其	pah24 deoyng53 gi0	x4egkvgwamn	pah55 deoyng53 ngi0	x9jf5rhqd7w	388	8	"[{""expl"": ""俗稱銅匠。"", ""sent"": []}]"				2025-05-16 17:03:34	2025-05-16 17:03:34
xfrnjd3yrgu	xnn436fzf86	拍銅師父	拍銅師父	pah24 deoyng53 sa55 au242	xkedc4uuw7j	pah55 deoyng53 sa53 au242	xah5tprh3hr	388	9	"[{""expl"": ""尊稱銅匠。"", ""sent"": []}]"	父，單音字hou242			2025-05-16 17:03:34	2025-05-16 17:03:34
xudajbtzueg	xk6mp2hmxf7	拍僮	拍僮	pah24 deoyng53	xbdaukn9eue	pah55 leoyng53	xb2rchaufmg	388	10	"[{""expl"": ""跳神（指請巫師、女巫跳神）。"", ""sent"": [""請僮子（巫師）～。""]}]"				2025-05-16 17:03:34	2025-05-16 17:03:34
xate7dp58qs	xrhpn9tuwzk	拍僮其	拍僮其	pah24 deoyng53 gi0	xkyj64ckdmm	pah55 leoyng53 ngi0	x7y34dmrffu	388	11	"[{""expl"": ""俗稱巫師或女巫。"", ""sent"": []}]"				2025-05-16 17:03:34	2025-05-16 17:03:34
xkq65k4999d	xsqmuza3eh5	拍銃	拍銃	pah24 ceoyng213	xvwdc6fmxeb	pah53 ceoyng213	x8sh5x4jk3w	388	12	"[{""expl"": ""打槍。"", ""sent"": []}]"				2025-05-16 17:03:34	2025-05-16 17:03:34
x9au9tyz8wt	xca3ndu5bns	拍濫	拍濫	pah24 lang242	xnyy2z52b39	pah53 lang242	xr589gf6vgf	388	13	"[{""expl"": ""變濕了。"", ""sent"": [""衣裳～去。""]}]"				2025-05-16 17:03:34	2025-05-16 17:03:34
x7wea7zcmcy	x275g7fyjgu	拍生生	拍生生	pah24 cang55 cang55	xp5wkhnapct	pah21 cang55 njang55	xuha2n7kpru	388	14	"[{""expl"": ""生疏膽怯的樣子。"", ""sent"": []}]"				2025-05-16 17:03:34	2025-05-16 17:03:34
xsnqfx6v4aj	xt88uu2vfsj	拍𥍉𥍉	拍亮線	pah24 liang213 siang213	x4257xnztvu	pah21 niak55 niang213	xevmp86qff9	388	16	"[{""expl"": ""出現閃電現象。"", ""sent"": []}]"				2025-05-16 17:03:34	2025-05-16 17:03:34
x5ehp5upt2u	x5b72nxqv9m	拍官司	拍官司	pah24 guang55 sy55	xxssaghkvmj	pah21 uang55 ny55	xqj325xtqn8	388	17	"[{""expl"": ""打官司，進行訴訟。"", ""sent"": []}]"		［對原書註音的註釋］原書“司”載sy55音，一般多說si55		2025-05-16 17:03:34	2025-05-16 17:03:34
xchysrcfjkn	x6h86dwtxxd	拍麵	拍麵	pah24 mieng242	xnnsx6xujb3	pah53 mieng242	xyj3m4vd2z7	388	18	"[{""expl"": ""用機器軋製麵條。"", ""sent"": []}]"				2025-05-16 17:03:34	2025-05-16 17:03:34
xhc7ymatybu	xqgrbp3tapn	拍門	拍門	pah24 muong53	xpu9j7sb5nq	pah55 muong53	xvsqydfy6sa	388	19	"[{""expl"": ""敲門。"", ""sent"": []}]"				2025-05-16 17:03:34	2025-05-16 17:03:34
xdq54pak5jf	xeu4qc7yz3m	拍門擂戶	拍門擂戶	pah24 muong53 neoy33 hou242	xr9dbbugby9	pah21 muong21 neoy21 ou242	xkvhfs4f6nw	388	20	"[{""expl"": ""比喻四處求人。"", ""sent"": []}]"				2025-05-16 17:03:34	2025-05-16 17:03:34
x9zrzyh6zxc	xbqxvpm2t4k	拍仗	拍仗	pah24 tuong213	xvzb9yf642g	pah53 tuong213	xbzhnj8t4ex	388	21	"[{""expl"": ""劇烈爭吵以至毆打。"", ""sent"": []}, {""expl"": ""進行戰爭。"", ""sent"": []}]"	仗，聲調陰去			2025-05-16 17:03:34	2025-05-16 17:03:34
xdjjbq6xen6	x6n84szzmb8	拍轉頭	拍轉頭	pah24 duong33 tau53	x7xts4v85bk	pah21 luong21 nau53	xbedr63tjd5	388	22	"[{""expl"": ""倒過來。"", ""sent"": [""許（那）張畫掛{綻,賺}（錯）了，～過來掛。""]}]"				2025-05-16 17:03:34	2025-05-16 17:03:34
xngwck27q3q	xz6bez6t4xm	拍轉身	拍轉身	pah24 duong33 sing55	xwnfhemrgjh	pah21 luong21 ning55	xksq48tcu4d	388	23	"[{""expl"": ""轉過身來。"", ""sent"": [""我見覺（覺得）有儂告（叫）我，～{一,蜀}看故是汝。""]}]"				2025-05-16 17:03:34	2025-05-16 17:03:34
xu8n9b2vhja	x7f74h75wmz	拍轉邊	拍轉邊	pah24 duong33 being55	xyzgr49wnh3	pah21 luong21 meing55	xmpb5bxxcsm	388	24	"[{""expl"": ""翻一面，把背面翻過來。"", ""sent"": [""{底,俤}儂（誰）講無畫，汝乞許張紙～過來看有無？。""]}]"				2025-05-16 17:03:34	2025-05-16 17:03:34
xjzjkekf7nu	xw85nvdwkkv	拍掌	拍掌	pah24 zuong33	x82mknjqbat	pah53 zuong33	xwg6d3h2wtq	388	25	"[{""expl"": ""拍手掌，鼓掌。"", ""sent"": []}]"				2025-05-16 17:03:34	2025-05-16 17:03:34
